ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191152773-City Citation(s) Issued,191152773,2019-04-25 23:29:43,"N 30TH ST / W CAPITOL DR,MKE",5,TRAFFIC STOP,City Citation(s) Issued
191152772-Assignment Completed,191152772,2019-04-25 23:29:31,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191152765-Service in Progress,191152765,2019-04-25 23:29:01,"N 11TH ST / W STATE ST,MKE",3,ACC UNKN INJ,Service in Progress
191152753-Service in Progress,191152753,2019-04-25 23:28:24,"W CENTER ST / N TEUTONIA AV,MKE",5,THEFT,Service in Progress
191152760-Service in Progress,191152760,2019-04-25 23:27:47,"E NORTH AV / N PROSPECT AV,MKE",1,ACC PI,Service in Progress
191152769-Assignment Completed,191152769,2019-04-25 23:27:24,"700 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
191152728-Service in Progress,191152728,2019-04-25 23:25:47,"10700-BLK W STARK ST,MKE",4,SUSP PERS/AUTO,Service in Progress
191152699-To be Filed,191152699,2019-04-25 22:51:08,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,To be Filed
191152691-To be Filed,191152691,2019-04-25 22:44:59,"7836 W GREEN TREE RD,MKE",4,FIGHT,To be Filed
191152640-Advised,191152640,2019-04-25 22:32:51,"N 18TH ST / W LOCUST ST,MKE",5,DUI,Advised
191152670-Assignment Completed,191152670,2019-04-25 22:31:57,"1628 S 23RD ST,MKE",2,ACC PDO,Assignment Completed
191152767-Unable to Locate Complainant,191152767,2019-04-25 23:34:00,"W MARTIN DR / W HIGHLAND BL,MKE",3,ACC UNKN INJ,Unable to Locate Complainant
191152777-Advised,191152777,2019-04-25 23:32:23,"1126 S LAYTON BL,MKE",2,TRAFFIC STOP,Advised
191152774-Assignment Completed,191152774,2019-04-25 23:30:08,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
191152728-Advised,191152728,2019-04-25 23:25:47,"10700-BLK W STARK ST,MKE",4,SUSP PERS/AUTO,Advised
191152735-Assignment Completed,191152735,2019-04-25 23:13:28,"1218 W CHERRY ST,MKE",3,TAVERN CHECK,Assignment Completed
191152700-Assignment Completed,191152700,2019-04-25 22:51:22,"5075 N SHERMAN BL,MKE",7,SPECIAL ASSIGN,Assignment Completed
191152785-Assignment Completed,191152785,2019-04-25 23:38:49,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191152784-Assignment Completed,191152784,2019-04-25 23:38:48,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
191152779-Assignment Completed,191152779,2019-04-25 23:35:04,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191152794-Assignment Completed,191152794,2019-04-25 23:44:44,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191152780-Assignment Completed,191152780,2019-04-25 23:44:41,"4630 W MELVINA ST,MKE",7,SUSP PERS/AUTO,Assignment Completed
191152781-Unable to Locate Complainant,191152781,2019-04-25 23:44:34,"W NORTH AV / W FOND DU LAC AV,MKE",3,BATTERY,Unable to Locate Complainant
191152793-Assignment Completed,191152793,2019-04-25 23:43:13,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
191152792-Assignment Completed,191152792,2019-04-25 23:42:38,"4200 N TEUTONIA AV,MKE",5,INVESTIGATION,Assignment Completed
191152791-City Citation(s) Issued,191152791,2019-04-25 23:42:36,27TH /PIERCE,2,TRAFFIC STOP,City Citation(s) Issued
191152787-Assignment Completed,191152787,2019-04-25 23:40:13,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191152796-Assignment Completed,191152796,2019-04-25 23:46:24,"1412 W ATKINSON AV,MKE",5,BUSINESS CHECK,Assignment Completed
191152707-Advised,191152707,2019-04-25 23:45:43,"1924 W GREENFIELD AV,MKE",2,TRBL W/SUBJ,Advised
191152806-Service in Progress,191152806,2019-04-25 23:53:07,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
191152805-Service in Progress,191152805,2019-04-25 23:53:05,"1045 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
191152786-Service in Progress,191152786,2019-04-25 23:52:45,"205 N WATER ST,MKE",1,CALL FOR POLICE,Service in Progress
191152802-Advised,191152802,2019-04-25 23:51:07,"W MAXWELL PL / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
191152750-Service in Progress,191152750,2019-04-25 23:59:56,"3352 N 10TH ST,MKE",5,THREAT,Service in Progress
191152795-Advised,191152795,2019-04-25 23:58:00,"2700 N MARTIN L KING JR DR,MKE",5,TRBL W/SUBJ,Advised
191152799-Assignment Completed,191152799,2019-04-25 23:56:21,"146 E JUNEAU AV,MKE",1,INJ PERSON/SICK,Assignment Completed
191152760-Filed Driver Exchange Report,191152760,2019-04-25 23:27:47,"E NORTH AV / N PROSPECT AV,MKE",1,ACC PI,Filed Driver Exchange Report
191160006-Service in Progress,191160006,2019-04-26 00:04:27,"3522 W WISCONSIN AV,MKE",3,BUSINESS CHECK,Service in Progress
191160004-Service in Progress,191160004,2019-04-26 00:01:27,13TH-23RD /LINCOLN -MITCHELL,2,PATROL,Service in Progress
191160003-Service in Progress,191160003,2019-04-26 00:00:29,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
191160001-Service in Progress,191160001,2019-04-26 00:00:12,"2378 N 12TH ST,MKE",3,TAVERN CHECK,Service in Progress
191152786-Advised,191152786,2019-04-25 23:52:45,"205 N WATER ST,MKE",1,CALL FOR POLICE,Advised
191160013-Service in Progress,191160013,2019-04-26 00:09:36,"5078 N 22ND ST,MKE",7,SUBJ WITH GUN,Service in Progress
191160014-Service in Progress,191160014,2019-04-26 00:09:25,"1700 W ATKINSON AV,MKE",5,TRAFFIC STOP,Service in Progress
191152771-Unable to Locate Complainant,191152771,2019-04-26 00:08:22,"9225 W SILVER SPRING DR,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
191152757-Service in Progress,191152757,2019-04-26 00:07:47,"7871 N 60TH ST,MKE",4,CALL FOR POLICE,Service in Progress
191152744-Service in Progress,191152744,2019-04-26 00:06:07,"6315 W SILVER SPRING DR,MKE",4,CALL FOR POLICE,Service in Progress
191160011-Service in Progress,191160011,2019-04-26 00:06:00,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
191160010-Assignment Completed,191160010,2019-04-26 00:05:47,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
191160009-Service in Progress,191160009,2019-04-26 00:05:38,"3939 N 17TH ST,MKE",5,TRAFFIC STOP,Service in Progress
191160008-Assignment Completed,191160008,2019-04-26 00:05:19,6TH -14TH /GREENFIELD,2,SPECIAL ASSIGN,Assignment Completed
191160006-Assignment Completed,191160006,2019-04-26 00:04:27,"3522 W WISCONSIN AV,MKE",3,BUSINESS CHECK,Assignment Completed
191160020-Assignment Completed,191160020,2019-04-26 00:14:50,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
191160005-Unable to Locate Complainant,191160005,2019-04-26 00:11:58,"8940 W CARMEN AV,MKE",4,THEFT,Unable to Locate Complainant
191160007-Service in Progress,191160007,2019-04-26 00:10:19,"324 W CENTER ST,MKE",5,MFD OTHER,Service in Progress
191152744-Unable to Locate Complainant,191152744,2019-04-26 00:06:07,"6315 W SILVER SPRING DR,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
191160011-Assignment Completed,191160011,2019-04-26 00:06:00,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
191152682-Assignment Completed,191152682,2019-04-25 23:23:58,"2520 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Assignment Completed
191152730-Unable to Locate Complainant,191152730,2019-04-25 23:19:35,"3035 N 52ND ST,MKE",7,SUBJ WANTED,Unable to Locate Complainant
191160028-Advised,191160028,2019-04-26 00:19:57,27TH /BURNHAM,2,TRAFFIC STOP,Advised
191160027-Assignment Completed,191160027,2019-04-26 00:19:34,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
191160026-Assignment Completed,191160026,2019-04-26 00:18:41,"1535 W CAPITOL DR,MKE",5,TRAFFIC STOP,Assignment Completed
191160025-City Citation(s) Issued,191160025,2019-04-26 00:18:19,"1400 E BRADY ST,MKE",1,PARKING TROUBLE,City Citation(s) Issued
191160023-Service in Progress,191160023,2019-04-26 00:17:58,"3327 W ST PAUL AV,MKE",3,CALL FOR POLICE,Service in Progress
191152783-Service in Progress,191152783,2019-04-26 00:17:42,"3229 N 23RD ST,MKE",5,STOLEN VEHICLE,Service in Progress
191152812-Advised,191152812,2019-04-26 00:16:12,"633 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Advised
191160012-Service in Progress,191160012,2019-04-26 00:15:23,"2470 N 46TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
191160007-Advised,191160007,2019-04-26 00:10:19,"324 W CENTER ST,MKE",5,MFD OTHER,Advised
191160001-Assignment Completed,191160001,2019-04-26 00:00:12,"2378 N 12TH ST,MKE",3,TAVERN CHECK,Assignment Completed
191152806-Assignment Completed,191152806,2019-04-25 23:53:07,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191160037-Assignment Completed,191160037,2019-04-26 00:24:39,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
191160035-Advised,191160035,2019-04-26 00:24:10,"W APPLETON AV / W HOPE AV,MKE",7,TRAFFIC STOP,Advised
191160034-Assignment Completed,191160034,2019-04-26 00:23:12,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed
191160033-Service in Progress,191160033,2019-04-26 00:23:02,"9015 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Service in Progress
191160032-Service in Progress,191160032,2019-04-26 00:22:30,"6680 N TEUTONIA AV,MKE",4,SPECIAL ASSIGN,Service in Progress
191160029-Service in Progress,191160029,2019-04-26 00:21:01,"N 27TH ST / W HOPKINS ST,MKE",5,INVESTIGATION,Service in Progress
191152757-Unable to Locate Complainant,191152757,2019-04-26 00:07:47,"7871 N 60TH ST,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
191160041-Service in Progress,191160041,2019-04-26 00:28:07,"3700 W JUNEAU AV,MKE",3,BUSINESS CHECK,Service in Progress
191152813-Service in Progress,191152813,2019-04-26 00:27:33,"1320 S 36TH ST,MKE",2,SUBJ WANTED,Service in Progress
191160039-City Citation(s) Issued,191160039,2019-04-26 00:27:20,"1710 N WATER ST,MKE",1,PARKING TROUBLE,City Citation(s) Issued
191160013-Advised/Referral,191160013,2019-04-26 00:09:36,"5078 N 22ND ST,MKE",7,SUBJ WITH GUN,Advised/Referral
191160049-Service in Progress,191160049,2019-04-26 00:34:51,"700 W OKLAHOMA AV,MKE",6,PATROL,Service in Progress
191160047-Assignment Completed,191160047,2019-04-26 00:34:00,"4427 N GREEN BAY AV,MKE",5,BUSINESS CHECK,Assignment Completed
191160041-Assignment Completed,191160041,2019-04-26 00:28:07,"3700 W JUNEAU AV,MKE",3,BUSINESS CHECK,Assignment Completed
191152813-Assignment Completed,191152813,2019-04-26 00:27:33,"1320 S 36TH ST,MKE",2,SUBJ WANTED,Assignment Completed
191160023-Unable to Locate Complainant,191160023,2019-04-26 00:17:58,"3327 W ST PAUL AV,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
191160012-Unable to Locate Complainant,191160012,2019-04-26 00:15:23,"2470 N 46TH ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
191160003-To be Filed,191160003,2019-04-26 00:00:29,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
191152750-Advised,191152750,2019-04-25 23:59:56,"3352 N 10TH ST,MKE",5,THREAT,Advised
191160052-Service in Progress,191160052,2019-04-26 00:39:56,"4326 W FOND DU LAC AV,MKE",7,BATTERY CUTTING,Service in Progress
191160054-Assignment Completed,191160054,2019-04-26 00:39:05,"749 W STATE ST,MKE",1,ASSIGN-ADMN MPD,Assignment Completed
