ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183212543-Service in Progress,183212543,2018-11-17 23:29:58,"N 25TH ST / W CLYBOURN ST,MKE",3,INJ PERSON/SICK,Service in Progress
183212540-Assignment Completed,183212540,2018-11-17 23:27:03,"N 35TH ST / W MC KINLEY BL,MKE",3,PATROL,Assignment Completed
183212538-Advised,183212538,2018-11-17 23:24:17,"3419 S 76TH ST,MKE",6,SUSP PERS/AUTO,Advised
183212474-Unable to Locate Complainant,183212474,2018-11-17 23:20:04,"N 53RD ST / W NASH ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
183212528-Unable to Locate Complainant,183212528,2018-11-17 23:18:20,"4811 N TEUTONIA AV,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
183212526-Open Investigation,183212526,2018-11-17 23:16:23,"3701 S HOWELL AV,MKE",6,THEFT,Open Investigation
183212523-Assignment Completed,183212523,2018-11-17 23:16:21,"8889 N SWAN RD,MKE",4,SUBJ W/WEAPON-DV,Assignment Completed
183212522-Advised/Referral,183212522,2018-11-17 23:13:24,"500 E KILBOURN AV,MKE",1,BATTERY,Advised/Referral
183212514-Assignment Completed,183212514,2018-11-17 23:09:07,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183212419-Open Investigation,183212419,2018-11-17 23:06:30,"836 N 14TH ST,MKE",3,PROPERTY DAMAGE,Open Investigation
183212504-City Citation(s) Issued,183212504,2018-11-17 23:02:16,"1050 N 24TH ST,MKE",3,TRAFFIC STOP,City Citation(s) Issued
183212496-To be Filed,183212496,2018-11-17 22:59:11,"N GRANT BL / W NORTH AV,MKE",3,STOLEN VEHICLE,To be Filed
183212549-Assignment Completed,183212549,2018-11-17 23:33:34,"2333 N 49TH ST,MKE",3,REPORTS,Assignment Completed
183212546-Service in Progress,183212546,2018-11-17 23:33:23,"2322 S 7TH ST,MKE",2,ENTRY,Service in Progress
183212525-Unable to Locate Complainant,183212525,2018-11-17 23:29:28,"2707 W BURLEIGH ST,MKE",5,DRUG DEALING,Unable to Locate Complainant
183212562-Assignment Completed,183212562,2018-11-17 23:38:48,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183212561-Advised,183212561,2018-11-17 23:38:40,"N 10TH ST / W WALNUT ST,MKE",5,TRAFFIC STOP,Advised
183212574-Assignment Completed,183212574,2018-11-17 23:44:53,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183212569-Advised/Referral,183212569,2018-11-17 23:43:55,"3746 N 39TH ST,MKE",7,FIGHT,Advised/Referral
183212571-Assignment Completed,183212571,2018-11-17 23:43:20,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183212568-Assignment Completed,183212568,2018-11-17 23:42:54,"N 33RD ST / W AUER AV,MKE",7,PARK AND WALK,Assignment Completed
183212565-Assignment Completed,183212565,2018-11-17 23:41:13,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183212560-Unable to Locate Complainant,183212560,2018-11-17 23:40:09,"7072 N PRESIDIO DR,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
183212546-Assignment Completed,183212546,2018-11-17 23:33:23,"2322 S 7TH ST,MKE",2,ENTRY,Assignment Completed
183212533-City Citation(s) Issued,183212533,2018-11-17 23:19:27,"749 W STATE ST,MKE",1,TRAFFIC STOP,City Citation(s) Issued
183212582-Assignment Completed,183212582,2018-11-17 23:48:58,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183212566-Service in Progress,183212566,2018-11-17 23:46:03,"1143 N 29TH ST,MKE",3,SUBJ WITH WEAPON,Service in Progress
183212567-Service in Progress,183212567,2018-11-17 23:45:57,"N 20TH ST / W CENTER ST,MKE",3,ACC PDO,Service in Progress
183212572-Advised,183212572,2018-11-17 23:45:04,"N 19TH PL / W VIENNA AV,MKE",5,SUBJ WITH WEAPON,Advised
183212596-Assignment Completed,183212596,2018-11-17 23:53:49,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
