ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183022768-Unable to Locate Complainant,183022768,2018-10-29 23:29:36,"2841 N 50TH ST,MKE",7,DRUG DEALING,Unable to Locate Complainant
183022777-Assignment Completed,183022777,2018-10-29 23:28:59,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
183022598-Service in Progress,183022598,2018-10-29 23:28:24,"4227 N 42ND ST,MKE",7,TRBL W/SUBJ,Service in Progress
183022703-Service in Progress,183022703,2018-10-29 23:28:05,"9239 N 75TH ST,MKE",4,SUBJ WITH WEAPON,Service in Progress
183022723-Assignment Completed,183022723,2018-10-29 23:27:30,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed
183022758-Advised,183022758,2018-10-29 23:25:12,"2766 N 44TH ST,MKE",7,TRBL W/SUBJ-DV,Advised
183022775-Assignment Completed,183022775,2018-10-29 23:24:57,"7023 W ADLER ST,MKE",3,TAVERN CHECK,Assignment Completed
183022771-Service in Progress,183022771,2018-10-29 23:22:47,"3110 W WELLS ST,MKE",3,ENTRY-DV,Service in Progress
183022773-Service in Progress,183022773,2018-10-29 23:21:55,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
183022769-Advised,183022769,2018-10-29 23:20:23,"6320 W MEDFORD AV,MKE",7,TRAFFIC STOP,Advised
183022766-Assignment Completed,183022766,2018-10-29 23:19:17,"8235 W GOOD HOPE RD,MKE",4,BUSINESS CHECK,Assignment Completed
183022745-Service in Progress,183022745,2018-10-29 23:19:11,"4112 N 24TH ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
183022752-Service in Progress,183022752,2018-10-29 23:17:31,"2748 N 9TH ST,MKE",5,BATTERY DV,Service in Progress
183022664-Service in Progress,183022664,2018-10-29 23:17:30,"1137 N OLD WORLD THIRD ST,MKE",1,ACC PDO,Service in Progress
183022761-Assignment Completed,183022761,2018-10-29 23:15:50,"2328 N 16TH ST,MKE",3,TRAFFIC STOP,Assignment Completed
183022756-Unable to Locate Complainant,183022756,2018-10-29 23:14:58,"2844 N 57TH ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
183022757-Assignment Completed,183022757,2018-10-29 23:14:53,"7131 N 76TH ST,MKE",4,BUSINESS CHECK,Assignment Completed
183022755-Service in Progress,183022755,2018-10-29 23:14:32,"5632 W ROOSEVELT DR,MKE",7,SHOTS FIRED,Service in Progress
183022753-Advised,183022753,2018-10-29 23:13:19,"N 18TH ST / W NORTH AV,MKE",3,CITIZEN CONTACT,Advised
183022751-Service in Progress,183022751,2018-10-29 23:11:59,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
183022741-Service in Progress,183022741,2018-10-29 23:06:24,"10333 W ROHR AV,MKE",4,VIOL REST ORDER,Service in Progress
183022743-Advised,183022743,2018-10-29 23:05:59,"W FOND DU LAC AV / W TOWNSEND ST,MKE",7,TRAFFIC STOP,Advised
183022740-Assignment Completed,183022740,2018-10-29 23:04:17,"3870 S KINNICKINNIC AV,STF",6,BUSINESS CHECK,Assignment Completed
183022644-Unable to Locate Complainant,183022644,2018-10-29 23:03:54,"N 27TH ST / W LOCUST ST,MKE",5,ACC PDO,Unable to Locate Complainant
183022737-Advised,183022737,2018-10-29 23:03:51,"2337 N 15TH ST,MKE",3,TRAFFIC STOP,Advised
