ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183483019-Service in Progress,183483019,2018-12-14 23:29:47,"3066 N 23RD ST,MKE",5,MEET MFD,Service in Progress
183483021-Service in Progress,183483021,2018-12-14 23:29:15,"7000 W BROWN DEER RD,MKE",4,INVESTIGATION,Service in Progress
183483017-Service in Progress,183483017,2018-12-14 23:28:55,"2458 S 17TH ST,MKE",2,FIGHT,Service in Progress
183482982-Assignment Completed,183482982,2018-12-14 23:11:38,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
183482966-Assignment Completed,183482966,2018-12-14 23:04:06,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
183483034-Assignment Completed,183483034,2018-12-14 23:34:46,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183483033-Service in Progress,183483033,2018-12-14 23:34:24,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
183483032-Advised,183483032,2018-12-14 23:34:21,"4808 N HOPKINS ST,MKE",7,TRAFFIC STOP,Advised
183483031-Advised,183483031,2018-12-14 23:34:11,1750 N OAKLAND,1,TRAFFIC STOP,Advised
183483030-Service in Progress,183483030,2018-12-14 23:34:08,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183483025-Advised,183483025,2018-12-14 23:31:23,"950 W KEEFE AV,MKE",5,TRAFFIC STOP,Advised
183482980-Advised,183482980,2018-12-14 23:30:39,"2922 S 60TH ST,MKE",6,CALL FOR POLICE,Advised
183482884-Advised,183482884,2018-12-14 23:30:11,"4221 S 6TH ST,MKE",6,PARKING TROUBLE,Advised
183483017-Advised,183483017,2018-12-14 23:28:55,"2458 S 17TH ST,MKE",2,FIGHT,Advised
183482989-Advised/Referral,183482989,2018-12-14 23:16:54,"1808 N MARTIN L KING JR DR,MKE",5,SUBJ WITH WEAPON,Advised/Referral
183482928-To be Filed,183482928,2018-12-14 23:03:20,"2446 S 12TH ST,MKE",2,PROPERTY DAMAGE,To be Filed
183482934-Assignment Completed,183482934,2018-12-14 22:45:20,"4801 N 76TH ST,MKE",7,BUSINESS CHECK,Assignment Completed
183482917-Advised/Referral,183482917,2018-12-14 22:39:13,"4050 N 95TH ST,MKE",7,ENTRY,Advised/Referral
