ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183362646-Assignment Completed,183362646,2018-12-02 23:29:31,"3709 W VILLARD AV,MKE",7,BUSINESS CHECK,Assignment Completed
183362607-Service in Progress,183362607,2018-12-02 23:26:30,"3803 N 17TH ST,MKE",5,FAMILY TROUBL-DV,Service in Progress
183362630-Service in Progress,183362630,2018-12-02 23:25:30,"2517 W NATIONAL AV,MKE",2,FAMILY TROUBL-DV,Service in Progress
183362641-Assignment Completed,183362641,2018-12-02 23:25:06,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
183362640-Assignment Completed,183362640,2018-12-02 23:25:04,"5191 N TEUTONIA AV,MKE",7,BUSINESS CHECK,Assignment Completed
183362638-Assignment Completed,183362638,2018-12-02 23:23:44,"2601 W STATE ST,MKE",3,TAVERN CHECK,Assignment Completed
183362628-Unable to Locate Complainant,183362628,2018-12-02 23:21:26,"2862 N 14TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
183362629-Assignment Completed,183362629,2018-12-02 23:21:02,"923 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
183362624-Assignment Completed,183362624,2018-12-02 23:17:48,"4143 N 76TH ST,MKE",7,BUSINESS CHECK,Assignment Completed
183362603-Unable to Locate Complainant,183362603,2018-12-02 23:14:46,"2566 W VICTORY LA,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
183362583-Advised,183362583,2018-12-02 23:10:30,"1030 N MARSHALL ST,MKE",1,CALL FOR POLICE,Advised
183362493-City Citation(s) Issued,183362493,2018-12-02 22:41:24,"3355 S 27TH ST,MKE",6,SHOPLIFTER,City Citation(s) Issued
183362555-To be Filed,183362555,2018-12-02 22:41:18,"4912 N 65TH ST,MKE",7,BATTERY DV,To be Filed
183362653-Assignment Completed,183362653,2018-12-02 23:34:29,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183362652-Service in Progress,183362652,2018-12-02 23:34:19,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
183362598-Advised,183362598,2018-12-02 23:34:18,"4045 N 26TH ST,MKE",5,TRBL W/SUBJ,Advised
183362651-Service in Progress,183362651,2018-12-02 23:34:11,"340 W KILBOURN AV,MKE",1,TRBL W/SUBJ,Service in Progress
183362648-Service in Progress,183362648,2018-12-02 23:34:08,"1416 W CLARKE ST,MKE",3,VIOL REST ORDER,Service in Progress
183362643-Service in Progress,183362643,2018-12-02 23:33:00,"N 90TH ST / W BURLEIGH ST,MKE",7,INJ PERSON/SICK,Service in Progress
183362352-Service in Progress,183362352,2018-12-02 23:31:59,"6929 W SILVER SPRING DR,MKE",4,CONVEY PROPERTY,Service in Progress
183362642-Service in Progress,183362642,2018-12-02 23:30:51,"9663 W BEATRICE ST,MKE",4,FIGHT,Service in Progress
183362647-Assignment Completed,183362647,2018-12-02 23:30:15,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183362558-Service in Progress,183362558,2018-12-02 23:30:02,"3785 S 27TH ST,MKE",6,NOISE NUISANCE,Service in Progress
183362634-Assignment Completed,183362634,2018-12-02 23:22:13,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,Assignment Completed
183362609-Assignment Completed,183362609,2018-12-02 23:11:42,"1500 W SCOTT ST,MKE",2,TRBL W/SUBJ,Assignment Completed
183362544-Advised,183362544,2018-12-02 23:04:46,"4765 N 32ND ST,MKE",5,CHILD CUSTODY,Advised
183362592-Assignment Completed,183362592,2018-12-02 23:01:51,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183362572-Assignment Completed,183362572,2018-12-02 22:48:11,"1504 W GREENFIELD AV,MKE",2,BATTERY DV,Assignment Completed
183362507-To be Filed,183362507,2018-12-02 22:42:48,"4420 N 25TH ST,MKE",5,SUSP PERS/AUTO,To be Filed
183362553-To be Filed,183362553,2018-12-02 22:41:31,"3106 N 37TH ST,MKE",7,SUSP PERS/AUTO,To be Filed
183362662-Assignment Completed,183362662,2018-12-02 23:39:49,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
183362661-Service in Progress,183362661,2018-12-02 23:39:13,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
183362655-Service in Progress,183362655,2018-12-02 23:35:48,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
183362654-Assignment Completed,183362654,2018-12-02 23:35:38,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183362649-Assignment Completed,183362649,2018-12-02 23:35:15,"3000 N CRAMER ST,MKE",1,BATTERY,Assignment Completed
183362643-Unable to Locate Complainant,183362643,2018-12-02 23:33:00,"N 90TH ST / W BURLEIGH ST,MKE",7,INJ PERSON/SICK,Unable to Locate Complainant
183362667-Assignment Completed,183362667,2018-12-02 23:42:35,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183362666-Advised,183362666,2018-12-02 23:41:51,"8400 W APPLETON AV,MKE",7,TRAFFIC STOP,Advised
183362663-Assignment Completed,183362663,2018-12-02 23:40:22,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183362661-Assignment Completed,183362661,2018-12-02 23:39:13,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183362677-Assignment Completed,183362677,2018-12-02 23:49:55,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183362675-Assignment Completed,183362675,2018-12-02 23:48:30,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183362672-Assignment Completed,183362672,2018-12-02 23:47:38,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183362670-Advised,183362670,2018-12-02 23:46:19,"N 51ST BL / W NASH ST,MKE",7,TRAFFIC STOP,Advised
183362655-Assignment Completed,183362655,2018-12-02 23:35:48,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183362607-Advised/Referral,183362607,2018-12-02 23:26:30,"3803 N 17TH ST,MKE",5,FAMILY TROUBL-DV,Advised/Referral
183362464-Assignment Completed,183362464,2018-12-02 22:53:54,"11340 W BROWN DEER RD,MKE",4,ENTRY,Assignment Completed
183362604-Advised,183362604,2018-12-02 23:50:56,"4175 N 71ST ST,MKE",7,TRBL W/SUBJ,Advised
183362614-Service in Progress,183362614,2018-12-02 23:50:27,"1640 N WATER ST,MKE",1,TRBL W/SUBJ,Service in Progress
183362688-Assignment Completed,183362688,2018-12-02 23:59:56,"8334 W APPLETON AV,MKE",7,HOLDUP ALARM,Assignment Completed
183362691-Service in Progress,183362691,2018-12-02 23:59:55,"S 2ND ST / W NATIONAL AV,MKE",2,PATROL,Service in Progress
183362686-Advised,183362686,2018-12-02 23:57:31,"6212 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
183362591-Advised,183362591,2018-12-02 23:55:22,"3710 N 17TH ST,MKE",5,TRBL W/SUBJ,Advised
183362678-Assignment Completed,183362678,2018-12-02 23:51:23,"927 N 27TH ST,MKE",3,TAVERN CHECK,Assignment Completed
183362614-Advised,183362614,2018-12-02 23:50:27,"1640 N WATER ST,MKE",1,TRBL W/SUBJ,Advised
183362651-Assignment Completed,183362651,2018-12-02 23:34:11,"340 W KILBOURN AV,MKE",1,TRBL W/SUBJ,Assignment Completed
183362648-Advised/Referral,183362648,2018-12-02 23:34:08,"1416 W CLARKE ST,MKE",3,VIOL REST ORDER,Advised/Referral
183362642-Advised,183362642,2018-12-02 23:30:51,"9663 W BEATRICE ST,MKE",4,FIGHT,Advised
183362630-Advised,183362630,2018-12-02 23:25:30,"2517 W NATIONAL AV,MKE",2,FAMILY TROUBL-DV,Advised
183362679-Service in Progress,183362679,2018-12-03 00:04:16,"5105 S HOWELL AV,MKE",6,STOLEN VEHICLE,Service in Progress
183362660-Unable to Locate Complainant,183362660,2018-12-03 00:03:49,"2672 N 41ST ST,MKE",3,TRBL W/SUBJ-DV,Unable to Locate Complainant
183370003-City Citation(s) Issued,183370003,2018-12-03 00:02:56,"4668 N HOPKINS ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued
183362574-Advised,183362574,2018-12-03 00:01:19,"3411 N 16TH ST,MKE",5,TRBL W/SUBJ,Advised
183362691-Assignment Completed,183362691,2018-12-02 23:59:55,"S 2ND ST / W NATIONAL AV,MKE",2,PATROL,Assignment Completed
183370009-Service in Progress,183370009,2018-12-03 00:09:55,"701 S 21ST ST,MKE",2,BATTERY,Service in Progress
183370011-Service in Progress,183370011,2018-12-03 00:09:39,5900 S LAKE DR,6,HOSPITAL GUARD,Service in Progress
183362668-Unable to Locate Complainant,183362668,2018-12-03 00:09:02,"N 32ND ST / W LISBON AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
183362606-Service in Progress,183362606,2018-12-03 00:06:45,"4263 N 74TH ST,MKE",7,CRUELTY ANIMAL,Service in Progress
183370008-Service in Progress,183370008,2018-12-03 00:06:24,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
183362580-Service in Progress,183362580,2018-12-03 00:06:21,"3387 S 22ND ST,MKE",6,TRBL W/SUBJ,Service in Progress
183362615-Service in Progress,183362615,2018-12-03 00:05:37,"3510 N 7TH ST,MKE",5,TRBL W/SUBJ,Service in Progress
183362659-Unable to Locate Complainant,183362659,2018-12-03 00:05:20,"1127 S 23RD ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant
183370012-Assignment Completed,183370012,2018-12-03 00:12:44,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183362669-Unable to Locate Complainant,183362669,2018-12-03 00:12:36,"3034 S 14TH ST,MKE",6,WELFARE CITIZEN,Unable to Locate Complainant
183370005-Service in Progress,183370005,2018-12-03 00:12:08,"9329 N 85TH ST,MKE",4,FAMILY TROUBL-DV,Service in Progress
183370010-Unable to Locate Complainant,183370010,2018-12-03 00:10:48,"1937 S 6TH ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
183370009-Unable to Locate Complainant,183370009,2018-12-03 00:09:55,"701 S 21ST ST,MKE",2,BATTERY,Unable to Locate Complainant
183362606-Unable to Locate Complainant,183362606,2018-12-03 00:06:45,"4263 N 74TH ST,MKE",7,CRUELTY ANIMAL,Unable to Locate Complainant
183362580-Advised,183362580,2018-12-03 00:06:21,"3387 S 22ND ST,MKE",6,TRBL W/SUBJ,Advised
