ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182552949-Service in Progress,182552949,2018-09-12 23:28:26,"3324 N 36TH ST,MKE",7,SUBJ STOP,Service in Progress
182552930-Unable to Locate Complainant,182552930,2018-09-12 23:25:54,"N 19TH ST / W ATKINSON AV,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
182552941-Assignment Completed,182552941,2018-09-12 23:25:17,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
182552936-Unable to Locate Complainant,182552936,2018-09-12 23:24:53,"815 W MEINECKE AV,MKE",3,FIRE,Unable to Locate Complainant
182552924-Advised/Referral,182552924,2018-09-12 23:15:19,"2727 S 60TH ST,MKE",6,BATTERY DV,Advised/Referral
182552866-Advised/Referral,182552866,2018-09-12 22:41:05,"6303 W KEEFE AVENUE PK,MKE",7,VIOL REST ORDER,Advised/Referral
182552867-Cleared by Arrest,182552867,2018-09-12 22:37:56,"4413 W CAPITOL DR,MKE",7,TRAFFIC STOP,Cleared by Arrest
182552939-Service in Progress,182552939,2018-09-12 23:34:38,"7718 W HOWARD AV,MKE",6,SUSP PERS/AUTO,Service in Progress
182552956-Service in Progress,182552956,2018-09-12 23:32:30,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
182552951-Service in Progress,182552951,2018-09-12 23:31:24,"3600 W DOUGLAS AV,MKE",4,SHOTS FIRED,Service in Progress
182552922-Assignment Completed,182552922,2018-09-12 23:14:41,"1500 W SONATA DR,MKE",6,SUSP PERS/AUTO,Assignment Completed
182552921-Advised,182552921,2018-09-12 23:12:06,"4740 N 37TH ST,MKE",7,CALL FOR POLICE,Advised
182552966-Assignment Completed,182552966,2018-09-12 23:39:12,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182552962-Unable to Locate Complainant,182552962,2018-09-12 23:38:56,"2571 W ATKINSON AV,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
182552964-Assignment Completed,182552964,2018-09-12 23:36:55,"N 24TH PL / W AUER AV,MKE",5,PARK AND WALK,Assignment Completed
182552963-Service in Progress,182552963,2018-09-12 23:36:41,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
182552939-Advised,182552939,2018-09-12 23:34:38,"7718 W HOWARD AV,MKE",6,SUSP PERS/AUTO,Advised
182552956-Assignment Completed,182552956,2018-09-12 23:32:30,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
182552949-Advised,182552949,2018-09-12 23:28:26,"3324 N 36TH ST,MKE",7,SUBJ STOP,Advised
182552845-Unable to Locate Complainant,182552845,2018-09-12 23:15:44,"3651 N 6TH ST,MKE",5,TRBL W/SUBJ-DV,Unable to Locate Complainant
182552906-Open Investigation,182552906,2018-09-12 23:07:44,"1123 N VAN BUREN ST,MKE",1,SHOPLIFTER,Open Investigation
182552889-Advised,182552889,2018-09-12 23:05:45,"1842 N 36TH ST,MKE",3,WELFARE CITIZEN,Advised
182552817-Advised,182552817,2018-09-12 22:40:51,"5348 N 91ST ST,MKE",4,THEFT,Advised
182552926-Service in Progress,182552926,2018-09-12 23:44:33,"S 25TH ST / W NATIONAL AV,MKE",2,TRBL W/SUBJ,Service in Progress
182552965-Service in Progress,182552965,2018-09-12 23:44:33,"4622 S 20TH ST,MKE",6,ENTRY,Service in Progress
182552974-Service in Progress,182552974,2018-09-12 23:44:25,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
182552973-Assignment Completed,182552973,2018-09-12 23:43:54,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed
182552950-Unable to Locate Complainant,182552950,2018-09-12 23:43:25,"3954 W BURNHAM ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant
182552970-Unable to Locate Complainant,182552970,2018-09-12 23:42:26,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Unable to Locate Complainant
182552968-Advised,182552968,2018-09-12 23:41:33,"E MASON ST / N PROSPECT AV,MKE",1,TRAFFIC STOP,Advised
182552899-City Citation(s) Issued,182552899,2018-09-12 23:41:11,"1341 W CENTER ST,MKE",3,THEFT,City Citation(s) Issued
