ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183282945-Service in Progress,183282945,2018-11-24 23:29:20,"101 S DANA CT,MKE",3,BATTERY,Service in Progress
183282941-Unable to Locate Complainant,183282941,2018-11-24 23:27:49,"N 1ST ST / E CONCORDIA AV,MKE",5,SHOTS FIRED,Unable to Locate Complainant
183282802-Service in Progress,183282802,2018-11-24 23:26:55,"2364 N 45TH ST,MKE",3,NOISE NUISANCE,Service in Progress
183282928-Advised/Referral,183282928,2018-11-24 23:23:14,"320 E CENTER ST,MKE",5,BATTERY,Advised/Referral
183282933-Advised,183282933,2018-11-24 23:21:06,"S 27TH ST / W MORGAN AV,MKE",6,WELFARE CITIZEN,Advised
183282927-Advised,183282927,2018-11-24 23:18:29,"3522 W WISCONSIN AV,MKE",3,TRAFFIC STOP,Advised
183282914-Unable to Locate Complainant,183282914,2018-11-24 23:14:20,"1024 N 19TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183282884-City Citation(s) Issued,183282884,2018-11-24 23:08:41,"3624 N 15TH ST,MKE",5,SUBJ W/WEAPON-DV,City Citation(s) Issued
183282882-To be Filed,183282882,2018-11-24 22:55:06,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,To be Filed
183282876-To be Filed,183282876,2018-11-24 22:50:08,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183282845-To be Filed,183282845,2018-11-24 22:40:31,"425 W WASHINGTON ST,MKE",2,BATTERY DV,To be Filed
183282828-Assignment Completed,183282828,2018-11-24 22:34:54,"945 N 12TH ST,MKE",3,BATTERY,Assignment Completed
183282954-Assignment Completed,183282954,2018-11-24 23:34:07,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183282949-Service in Progress,183282949,2018-11-24 23:32:27,"S MUSKEGO AV / W BOW ST,MKE",2,INJ PERSON/SICK,Service in Progress
183282923-Assignment Completed,183282923,2018-11-24 23:20:48,"729 N MILWAUKEE ST,MKE",1,NOISE NUISANCE,Assignment Completed
183282964-Service in Progress,183282964,2018-11-24 23:39:42,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
183282962-Service in Progress,183282962,2018-11-24 23:39:07,"1446 E SEELEY ST,MKE",6,BATTERY,Service in Progress
183282960-Advised/Referral,183282960,2018-11-24 23:39:06,"1526 N VAN BUREN ST,MKE",1,BATTERY,Advised/Referral
183282903-Service in Progress,183282903,2018-11-24 23:38:05,"4056 N 69TH ST,MKE",7,ENTRY,Service in Progress
183282944-Unable to Locate Complainant,183282944,2018-11-24 23:37:38,"N 78TH ST / W LOCUST ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
183282958-Unable to Locate Complainant,183282958,2018-11-24 23:37:31,"2259 S 18TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
183282957-Service in Progress,183282957,2018-11-24 23:36:51,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress
183282826-Advised,183282826,2018-11-24 23:36:48,"1528 W WALKER ST,MKE",2,NOISE NUISANCE,Advised
183282969-Assignment Completed,183282969,2018-11-24 23:44:46,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183282943-To be Filed,183282943,2018-11-24 23:44:29,"224 W WASHINGTON ST,MKE",2,PROPERTY DAMAGE,To be Filed
183282967-Advised,183282967,2018-11-24 23:41:35,"3205 S 3RD ST,MKE",6,TRAFFIC STOP,Advised
183282964-Assignment Completed,183282964,2018-11-24 23:39:42,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183282957-Assignment Completed,183282957,2018-11-24 23:36:51,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
