ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190323052-Assignment Completed,190323052,2019-02-01 23:28:49,"7703 W GLENBROOK RD,MKE",4,INVESTIGATION,Assignment Completed
190323050-Service in Progress,190323050,2019-02-01 23:27:54,"1721 W CANAL ST,MKE",3,SPECIAL ASSIGN,Service in Progress
190323025-To be Filed,190323025,2019-02-01 23:12:28,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
190322993-Unable to Locate Complainant,190322993,2019-02-01 23:03:15,"5565 N 33RD ST,MKE",4,SUBJ WITH WEAPON,Unable to Locate Complainant
190322963-Unable to Locate Complainant,190322963,2019-02-01 22:51:04,"1234 S 15TH PL,MKE",2,TRBL W/SUBJ-DV,Unable to Locate Complainant
190322942-Assignment Completed,190322942,2019-02-01 22:41:54,"N 31ST ST / W CAPITOL DR,MKE",5,INJ PERSON/SICK,Assignment Completed
190323061-Service in Progress,190323061,2019-02-01 23:34:47,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
190323044-Service in Progress,190323044,2019-02-01 23:34:32,"418 E WELLS ST,MKE",1,INJ PERSON/SICK,Service in Progress
190323053-Service in Progress,190323053,2019-02-01 23:32:50,"N TEUTONIA AV / W NORTH AV,MKE",3,WELFARE CITIZEN,Service in Progress
190322976-To be Filed,190322976,2019-02-01 22:56:10,"2920 W ROOSEVELT DR,MKE",5,BATTERY DV,To be Filed
190322963-Assignment Completed,190322963,2019-02-01 22:51:04,"1234 S 15TH PL,MKE",2,TRBL W/SUBJ-DV,Assignment Completed
190323072-Assignment Completed,190323072,2019-02-01 23:39:31,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190323005-Unable to Locate Complainant,190323005,2019-02-01 23:38:52,"S 43RD ST / W LINCOLN AV,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant
190323069-Advised,190323069,2019-02-01 23:38:24,"4137 W FOND DU LAC AV,MKE",7,SUBJ STOP,Advised
190323068-Assignment Completed,190323068,2019-02-01 23:37:40,"4100-BLK W LISBON AV,MKE",3,TRAFFIC HAZARD,Assignment Completed
190323067-Assignment Completed,190323067,2019-02-01 23:36:55,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190323066-Unable to Locate Complainant,190323066,2019-02-01 23:36:51,"6955 W MEDFORD AV,MKE",7,FIGHT,Unable to Locate Complainant
190323065-Assignment Completed,190323065,2019-02-01 23:36:03,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190323085-Service in Progress,190323085,2019-02-01 23:44:47,"4570 N 42ND ST,MKE",7,INJ PERSON/SICK,Service in Progress
190323084-Assignment Completed,190323084,2019-02-01 23:43:52,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190323081-Assignment Completed,190323081,2019-02-01 23:43:20,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190323080-Assignment Completed,190323080,2019-02-01 23:42:41,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190322916-Advised,190322916,2019-02-01 23:40:34,"2124 N 45TH ST,MKE",3,NOISE NUISANCE,Advised
190323095-Assignment Completed,190323095,2019-02-01 23:48:23,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190323088-Unable to Locate Complainant,190323088,2019-02-01 23:47:38,"3004 S 15TH ST,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant
190323094-Service in Progress,190323094,2019-02-01 23:47:08,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
190323090-Service in Progress,190323090,2019-02-01 23:47:05,"9001 N 75TH ST,MKE",4,SUBJ WITH WEAPON,Service in Progress
190323092-Assignment Completed,190323092,2019-02-01 23:46:36,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190323091-Advised,190323091,2019-02-01 23:45:43,"10014 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised
190323089-Assignment Completed,190323089,2019-02-01 23:45:07,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190323107-Assignment Completed,190323107,2019-02-01 23:54:47,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190323101-Service in Progress,190323101,2019-02-01 23:52:39,"W CLYBOURN ST / N 6TH ST,MKE",1,ACC PI,Service in Progress
190323070-Advised,190323070,2019-02-01 23:52:34,"1514 S 23RD ST,MKE",2,WELFARE CITIZEN,Advised
190323098-Assignment Completed,190323098,2019-02-01 23:51:02,"E MORGAN AV / S CHASE AV,MKE",6,TRAFFIC HAZARD,Assignment Completed
190323096-Service in Progress,190323096,2019-02-01 23:50:07,"4903 N 19TH PL,MKE",7,ENTRY,Service in Progress
190323118-City Citation(s) Issued,190323118,2019-02-01 23:59:02,"4500-BLK W SILVER SPRING DR,MKE",4,TRAFFIC STOP,City Citation(s) Issued
190323114-Advised,190323114,2019-02-01 23:57:47,"125 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Advised
190323110-Assignment Completed,190323110,2019-02-01 23:55:46,"841 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190323060-Service in Progress,190323060,2019-02-02 00:03:59,"1901 S 31ST ST,MKE",2,TRBL W/SUBJ,Service in Progress
190323111-Service in Progress,190323111,2019-02-02 00:03:07,"4618 W RICE WA,MKE",7,BATTERY,Service in Progress
190323035-Service in Progress,190323035,2019-02-02 00:02:44,"137 W HADLEY ST,MKE",5,THEFT,Service in Progress
190322957-Service in Progress,190322957,2019-02-02 00:01:49,"2301 N LAKE DR,MKE",1,ACC PI,Service in Progress
190330003-Service in Progress,190330003,2019-02-02 00:01:07,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190330002-Service in Progress,190330002,2019-02-02 00:01:02,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190323020-Unable to Locate Complainant,190323020,2019-02-02 00:00:43,"1656 N 10TH ST,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
190323108-Unable to Locate Complainant,190323108,2019-02-02 00:00:43,"2070 S 17TH ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant
190323079-Unable to Locate Complainant,190323079,2019-02-02 00:00:29,"1721 W CANAL ST,MKE",3,DUI,Unable to Locate Complainant
190323096-Advised/Referral,190323096,2019-02-01 23:50:07,"4903 N 19TH PL,MKE",7,ENTRY,Advised/Referral
190330013-Service in Progress,190330013,2019-02-02 00:09:21,"1335 W VLIET ST,MKE",3,FIRE,Service in Progress
190330007-Assignment Completed,190330007,2019-02-02 00:08:30,"1801 W OKLAHOMA AV,MKE",6,TRBL W/SUBJ,Assignment Completed
190322915-Service in Progress,190322915,2019-02-02 00:08:27,"4160 N 41ST ST,MKE",7,SUBJ WANTED,Service in Progress
190323116-Service in Progress,190323116,2019-02-02 00:07:55,"N 60TH ST / W CAPITOL DR,MKE",7,TRAFFIC HAZARD,Service in Progress
190323112-Service in Progress,190323112,2019-02-02 00:07:29,"7451 W APPLETON AV,MKE",7,TRBL W/SUBJ,Service in Progress
190323041-Advised,190323041,2019-02-02 00:07:19,"9016 W LYNX AV,MKE",4,TRBL W/SUBJ,Advised
190323099-Service in Progress,190323099,2019-02-02 00:06:46,"N 68TH ST / W VILLARD AV,MKE",7,ACC PDO,Service in Progress
190323078-Service in Progress,190323078,2019-02-02 00:06:30,"5075 N 84TH ST,MKE",7,CALL FOR POLICE,Service in Progress
190323062-Service in Progress,190323062,2019-02-02 00:05:18,"6050 W APPLETON AV,MKE",7,FAMILY TROUBL-DV,Service in Progress
190330003-Assignment Completed,190330003,2019-02-02 00:01:07,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190323085-Advised,190323085,2019-02-01 23:44:47,"4570 N 42ND ST,MKE",7,INJ PERSON/SICK,Advised
190323045-To be Filed,190323045,2019-02-01 23:24:36,"4441 W FOND DU LAC AV,MKE",7,ACC PDO,To be Filed
190323013-Service in Progress,190323013,2019-02-02 00:14:22,"3729 N 35TH ST,MKE",7,BATTERY,Service in Progress
190330030-Service in Progress,190330030,2019-02-02 00:14:00,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Service in Progress
190330025-Service in Progress,190330025,2019-02-02 00:12:41,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
190322962-Service in Progress,190322962,2019-02-02 00:11:56,"N MARTIN L KING JR DR / W CAPITOL DR,MKE",5,THEFT VEHICLE,Service in Progress
190330021-Service in Progress,190330021,2019-02-02 00:11:24,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190330017-Service in Progress,190330017,2019-02-02 00:10:56,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
190330002-Assignment Completed,190330002,2019-02-02 00:01:02,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190330023-Advised,190330023,2019-02-02 00:19:58,"2611 N HOLTON ST,MKE",5,TRBL W/SUBJ,Advised
190330038-City Citation(s) Issued,190330038,2019-02-02 00:19:53,"4124 W VILLARD AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued
190330039-Service in Progress,190330039,2019-02-02 00:19:53,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
190330036-Service in Progress,190330036,2019-02-02 00:19:40,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
190330035-Assignment Completed,190330035,2019-02-02 00:19:20,"2920 N VEL R PHILLIPS AV,MKE",5,POLICE ADMIN,Assignment Completed
190330032-Service in Progress,190330032,2019-02-02 00:18:39,"7600 W CAPITOL DR,MKE",7,INJ PERSON/SICK,Service in Progress
190330034-Service in Progress,190330034,2019-02-02 00:17:44,"E JUNEAU AV / N WATER ST,MKE",1,SPECIAL ASSIGN,Service in Progress
190323112-Unable to Locate Complainant,190323112,2019-02-02 00:07:29,"7451 W APPLETON AV,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
190330028-Unable to Locate Complainant,190330028,2019-02-02 00:24:40,"1227 N WATER ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
190330045-Service in Progress,190330045,2019-02-02 00:22:33,"3006 S 27TH ST,MKE",6,PRISONER TRANS,Service in Progress
190330044-Service in Progress,190330044,2019-02-02 00:22:17,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
190330015-Service in Progress,190330015,2019-02-02 00:21:33,"N MARKET ST / E KILBOURN AV,MKE",1,ACC PDO,Service in Progress
190330037-Unable to Locate Complainant,190330037,2019-02-02 00:20:50,"N 41ST ST / W GARFIELD AV,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190330042-Assignment Completed,190330042,2019-02-02 00:20:30,"6929 W SILVER SPRING DR,MKE",4,POLICE ADMIN,Assignment Completed
190330040-Advised,190330040,2019-02-02 00:20:02,"125 N WATER ST,MKE",1,TRBL W/SUBJ,Advised
190323013-Unable to Locate Complainant,190323013,2019-02-02 00:14:22,"3729 N 35TH ST,MKE",7,BATTERY,Unable to Locate Complainant
190330031-Service in Progress,190330031,2019-02-02 00:28:35,"1630 S 23RD ST,MKE",2,TRBL W/SUBJ,Service in Progress
190330053-Service in Progress,190330053,2019-02-02 00:28:12,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190330052-Assignment Completed,190330052,2019-02-02 00:27:53,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190330050-Assignment Completed,190330050,2019-02-02 00:27:43,"3759 N 98TH ST,MKE",7,ASSIGNMENT,Assignment Completed
190330004-Advised,190330004,2019-02-02 00:26:55,"N WATER ST / N MILWAUKEE ST,MKE",1,PROPERTY DAMAGE,Advised
190330016-Service in Progress,190330016,2019-02-02 00:26:31,"S 18TH ST / W BECHER ST,MKE",2,SHOTS FIRED,Service in Progress
190323075-Service in Progress,190323075,2019-02-02 00:33:38,"5310 W CENTER ST,MKE",7,NOISE NUISANCE,Service in Progress
190330064-Assignment Completed,190330064,2019-02-02 00:33:30,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190330063-Assignment Completed,190330063,2019-02-02 00:33:28,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190330060-Assignment Completed,190330060,2019-02-02 00:32:25,"700 N MILWAUKEE ST,MKE",1,TRBL W/SUBJ,Assignment Completed
190330055-Unable to Locate Complainant,190330055,2019-02-02 00:32:23,"324 E CHAMBERS ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
190330059-Advised,190330059,2019-02-02 00:31:50,"2521 W NORTH AV,MKE",3,TRAFFIC STOP,Advised
190330056-Assignment Completed,190330056,2019-02-02 00:31:14,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed
190330057-Advised,190330057,2019-02-02 00:30:50,"1515 W NORTH AV,MKE",3,TRAFFIC STOP,Advised
190330016-Unable to Locate Complainant,190330016,2019-02-02 00:26:31,"S 18TH ST / W BECHER ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
190330021-Assignment Completed,190330021,2019-02-02 00:11:24,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190323078-Unable to Locate Complainant,190323078,2019-02-02 00:06:30,"5075 N 84TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
190330079-Assignment Completed,190330079,2019-02-02 00:39:20,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed
190330078-Assignment Completed,190330078,2019-02-02 00:38:49,"S 16TH ST / W BOLIVAR AV,MKE",6,SPECIAL ASSIGN,Assignment Completed
190330077-Assignment Completed,190330077,2019-02-02 00:38:31,"3501 N 35TH ST,MKE",7,BUSINESS CHECK,Assignment Completed
190330076-Assignment Completed,190330076,2019-02-02 00:38:28,"6011 W BRADLEY RD,MKE",4,BUSINESS CHECK,Assignment Completed
190323119-Service in Progress,190323119,2019-02-02 00:38:13,"3030 W PIERCE ST,MKE",2,PROPERTY DAMAGE,Service in Progress
190330067-Service in Progress,190330067,2019-02-02 00:38:01,"8221 W OKLAHOMA AV,MKE",6,NOISE NUISANCE,Service in Progress
190330069-Service in Progress,190330069,2019-02-02 00:36:26,"125 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Service in Progress
190330068-Advised,190330068,2019-02-02 00:36:07,"4825 W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
190323035-Advised/Referral,190323035,2019-02-02 00:02:44,"137 W HADLEY ST,MKE",5,THEFT,Advised/Referral
190330085-Assignment Completed,190330085,2019-02-02 00:43:00,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190330081-Service in Progress,190330081,2019-02-02 00:42:32,"N 6TH ST / W LOCUST ST,MKE",5,TRAFFIC HAZARD,Service in Progress
190323086-Advised,190323086,2019-02-02 00:42:27,"2440 W MICHIGAN ST,MKE",3,PROB_PAROL_CK_RQ,Advised
190330080-Unable to Locate Complainant,190330080,2019-02-02 00:41:50,"1721 W CANAL ST,MKE",3,DUI,Unable to Locate Complainant
190330083-Service in Progress,190330083,2019-02-02 00:41:47,"4700 W VILLARD AV,MKE",4,TRAFFIC STOP,Service in Progress
190330073-Unable to Locate Complainant,190330073,2019-02-02 00:41:15,"8254 W BENDER AV,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
190330082-To be Filed,190330082,2019-02-02 00:40:49,"951 N JAMES LOVELL ST,MKE",1,ACC PDO,To be Filed
190330102-Assignment Completed,190330102,2019-02-02 00:49:43,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Assignment Completed
190330101-Assignment Completed,190330101,2019-02-02 00:48:36,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190330095-Assignment Completed,190330095,2019-02-02 00:48:32,"N 11TH ST / W NORTH AV,MKE",3,ACC UNKN INJ,Assignment Completed
190330096-Unable to Locate Complainant,190330096,2019-02-02 00:48:27,"2945 N MOTHER SIMPSON WA,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
190330100-Service in Progress,190330100,2019-02-02 00:48:23,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Service in Progress
190330097-Assignment Completed,190330097,2019-02-02 00:47:49,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190330094-Advised,190330094,2019-02-02 00:47:30,"3979 N 27TH ST,MKE",5,TRAFFIC STOP,Advised
190330088-Unable to Locate Complainant,190330088,2019-02-02 00:45:44,"720 N MILWAUKEE ST,MKE",1,CONT DEL MINOR,Unable to Locate Complainant
190330083-City Citation(s) Issued,190330083,2019-02-02 00:41:47,"4700 W VILLARD AV,MKE",4,TRAFFIC STOP,City Citation(s) Issued
