ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190643023-Service in Progress,190643023,2019-03-05 23:27:11,"S 70TH ST / W DICKINSON ST,MKE",3,BATTERY CUTTING,Service in Progress
190643024-Assignment Completed,190643024,2019-03-05 23:26:44,"8900 N SWAN RD,MKE",4,PATROL,Assignment Completed
190643017-Assignment Completed,190643017,2019-03-05 23:24:18,"N HOLTON ST / E HADLEY ST,MKE",5,SUBJ STOP,Assignment Completed
190643001-Assignment Completed,190643001,2019-03-05 23:15:58,"N 16TH ST / W NORTH AV,MKE",3,PATROL,Assignment Completed
190642972-To be Filed,190642972,2019-03-05 23:00:54,"N 43RD ST / W GREEN TREE RD,MKE",4,VEHICLE PURSUIT,To be Filed
190643034-Service in Progress,190643034,2019-03-05 23:33:23,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
190643033-Advised,190643033,2019-03-05 23:33:14,"N 43RD ST / W MONARCH PL,MKE",3,INVESTIGATION,Advised
190643030-Service in Progress,190643030,2019-03-05 23:31:27,"4715 W VLIET ST,MKE",3,RETURN STATION,Service in Progress
190643023-Assignment Completed,190643023,2019-03-05 23:27:11,"S 70TH ST / W DICKINSON ST,MKE",3,BATTERY CUTTING,Assignment Completed
190643013-Assignment Completed,190643013,2019-03-05 23:22:01,"125 W BECHER ST,MKE",2,BUSINESS CHECK,Assignment Completed
190642994-To be Filed,190642994,2019-03-05 23:12:48,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed
190642945-Assignment Completed,190642945,2019-03-05 22:43:04,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
190643040-Service in Progress,190643040,2019-03-05 23:39:13,"2558 W WELLS ST,MKE",3,CALL FOR POLICE,Service in Progress
190643047-Assignment Completed,190643047,2019-03-05 23:39:02,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190643037-Service in Progress,190643037,2019-03-05 23:38:49,"2671 N 55TH ST,MKE",3,CALL FOR POLICE,Service in Progress
190643041-Service in Progress,190643041,2019-03-05 23:38:17,"2803 W KILBOURN AV,MKE",3,RECK USE OF W-DV,Service in Progress
190643044-Service in Progress,190643044,2019-03-05 23:37:36,"1955 W CAPITOL DR,MKE",5,TS TARGETED,Service in Progress
190643043-Assignment Completed,190643043,2019-03-05 23:37:28,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190643023-Advised/Referral,190643023,2019-03-05 23:27:11,"S 70TH ST / W DICKINSON ST,MKE",3,BATTERY CUTTING,Advised/Referral
190643066-Assignment Completed,190643066,2019-03-05 23:44:49,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190643065-Service in Progress,190643065,2019-03-05 23:44:40,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Service in Progress
190643063-Service in Progress,190643063,2019-03-05 23:43:47,"5881 S HOWELL AV,MKE",6,SUBJ WANTED,Service in Progress
190643062-Assignment Completed,190643062,2019-03-05 23:43:45,"N 1ST ST / E CONCORDIA AV,MKE",5,RECKLESS VEHICLE,Assignment Completed
190643056-Service in Progress,190643056,2019-03-05 23:42:27,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190643035-Service in Progress,190643035,2019-03-05 23:41:41,"6798 W APPLETON AV,MKE",7,BATTERY,Service in Progress
190643052-Assignment Completed,190643052,2019-03-05 23:40:49,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190643051-Assignment Completed,190643051,2019-03-05 23:40:39,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190643050-Service in Progress,190643050,2019-03-05 23:40:29,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
190643006-Assignment Completed,190643006,2019-03-05 23:18:27,"9200 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Assignment Completed
190643071-Service in Progress,190643071,2019-03-05 23:49:56,"N 3RD ST / W KEEFE AV,MKE",5,VEHICLE PURSUIT,Service in Progress
190643069-Assignment Completed,190643069,2019-03-05 23:49:41,231 E BUFFALO,1,TAVERN CHECK,Assignment Completed
190643068-Service in Progress,190643068,2019-03-05 23:45:46,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress
190643027-Advised,190643027,2019-03-05 23:45:14,"1635 S 3RD ST,MKE",2,SUSP PERS/AUTO,Advised
190643072-Service in Progress,190643072,2019-03-05 23:50:27,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190643068-Assignment Completed,190643068,2019-03-05 23:45:46,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190643056-Assignment Completed,190643056,2019-03-05 23:42:27,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190643050-Assignment Completed,190643050,2019-03-05 23:40:29,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190643088-Assignment Completed,190643088,2019-03-05 23:59:59,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190643087-Assignment Completed,190643087,2019-03-05 23:59:32,"110 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190643086-Assignment Completed,190643086,2019-03-05 23:59:10,"111 W MICHIGAN ST,MKE",1,PATROL,Assignment Completed
190643076-Service in Progress,190643076,2019-03-05 23:57:50,"353 N 33RD ST,MKE",3,CALL FOR POLICE,Service in Progress
190643072-Assignment Completed,190643072,2019-03-05 23:50:27,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190643015-Advised/Referral,190643015,2019-03-05 23:24:40,"646 W PIERCE ST,MKE",2,DUI,Advised/Referral
190650007-Service in Progress,190650007,2019-03-06 00:04:39,"4115 N 56TH ST,MKE",7,RETURN STATION,Service in Progress
190650003-Service in Progress,190650003,2019-03-06 00:04:26,"2309 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Service in Progress
190650005-Service in Progress,190650005,2019-03-06 00:03:24,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190650004-Service in Progress,190650004,2019-03-06 00:03:21,"2301 N LAKE DR,MKE",1,SPECIAL ASSIGN,Service in Progress
190643081-No Prosecution,190643081,2019-03-06 00:02:55,"1827 N FARWELL AV,MKE",1,BATTERY,No Prosecution
190643045-Service in Progress,190643045,2019-03-06 00:02:02,"1910 W BECHER ST,MKE",2,PROPERTY DAMAGE,Service in Progress
190643085-Unable to Locate Complainant,190643085,2019-03-06 00:02:01,"231 E BUFFALO ST,MKE",1,CALL FOR POLICE,Unable to Locate Complainant
190650002-Assignment Completed,190650002,2019-03-06 00:01:12,"5522 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed
190643065-Assignment Completed,190643065,2019-03-05 23:44:40,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed
190643035-Advised/Referral,190643035,2019-03-05 23:41:41,"6798 W APPLETON AV,MKE",7,BATTERY,Advised/Referral
190643037-Advised,190643037,2019-03-05 23:38:49,"2671 N 55TH ST,MKE",3,CALL FOR POLICE,Advised
190643044-Advised,190643044,2019-03-05 23:37:36,"1955 W CAPITOL DR,MKE",5,TS TARGETED,Advised
190643030-Assignment Completed,190643030,2019-03-05 23:31:27,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
190650014-Service in Progress,190650014,2019-03-06 00:09:46,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
190650010-Advised,190650010,2019-03-06 00:07:45,"2113 W VILTER LA,MKE",2,INJ PERSON/SICK,Advised
190650009-Service in Progress,190650009,2019-03-06 00:06:50,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
190650023-Service in Progress,190650023,2019-03-06 00:14:54,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
190650022-Assignment Completed,190650022,2019-03-06 00:14:50,"2301 N LAKE DR,MKE",1,BUSINESS CHECK,Assignment Completed
