ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183602777-Service in Progress,183602777,2018-12-26 23:27:26,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
183602650-Advised,183602650,2018-12-26 23:27:22,"4803 N GREEN BAY AV,MKE",7,TRBL W/SUBJ,Advised
183602707-Service in Progress,183602707,2018-12-26 23:26:46,"4167 N 45TH ST,MKE",7,STOLEN VEHICLE,Service in Progress
183602773-City Citation(s) Issued,183602773,2018-12-26 23:25:18,"851 W LOCUST ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued
183602764-Assignment Completed,183602764,2018-12-26 23:18:55,"200 W CAPITOL DR,MKE",5,TRAFFIC LASER,Assignment Completed
183602759-Assignment Completed,183602759,2018-12-26 23:16:52,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183602750-To be Filed,183602750,2018-12-26 23:13:16,"S HOWELL AV / E HOWARD AV,MKE",6,ACC PDO,To be Filed
183602716-To be Filed,183602716,2018-12-26 22:59:31,"5842 N 68TH ST,MKE",4,PROPERTY DAMAGE,To be Filed
183602698-Advised,183602698,2018-12-26 22:58:33,"11001 W ARCH CT,MKE",4,FAMILY TROUBL-DV,Advised
183602785-Service in Progress,183602785,2018-12-26 23:33:47,"800 N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
183602493-Service in Progress,183602493,2018-12-26 23:33:35,"N 35TH ST / W WISCONSIN AV,MKE",3,LOOSE ANIMAL,Service in Progress
183602781-Assignment Completed,183602781,2018-12-26 23:31:59,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183602780-Service in Progress,183602780,2018-12-26 23:30:56,"5890 S HOWELL AV,MKE",6,BUSINESS CHECK,Service in Progress
183602777-Assignment Completed,183602777,2018-12-26 23:27:26,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183602711-To be Filed,183602711,2018-12-26 22:50:26,"1640 S 24TH ST,MKE",2,SHOTSPOTTER,To be Filed
183602682-Advised/Referral,183602682,2018-12-26 22:41:45,"3030 N PALMER ST,MKE",5,BATTERY DV,Advised/Referral
183602689-City Citation(s) Issued,183602689,2018-12-26 22:39:21,"2944 S 69TH ST,MKE",6,SUBJ WITH GUN,City Citation(s) Issued
183602792-Service in Progress,183602792,2018-12-26 23:39:54,"3121 S 26TH ST,MKE",6,SUSP PERS/AUTO,Service in Progress
183602794-Service in Progress,183602794,2018-12-26 23:39:06,"749 W STATE ST,MKE",1,ASSIGNMENT,Service in Progress
183602793-Assignment Completed,183602793,2018-12-26 23:39:03,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183602736-Service in Progress,183602736,2018-12-26 23:37:03,"5135 W LINCOLN CREEK DR,MKE",7,TRBL W/SUBJ,Service in Progress
183602787-Service in Progress,183602787,2018-12-26 23:36:00,"2849 W JUNEAU AV,MKE",3,SHOTSPOTTER,Service in Progress
183602782-Advised,183602782,2018-12-26 23:35:28,"3766 N 13TH ST,MKE",5,TRBL W/SUBJ,Advised
183602780-Assignment Completed,183602780,2018-12-26 23:30:56,"5890 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
183602768-Advised/Referral,183602768,2018-12-26 23:22:50,"3785 S 27TH ST,MKE",6,BATTERY,Advised/Referral
183602756-Unable to Locate Complainant,183602756,2018-12-26 23:16:19,"2574 S 12TH ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
183602802-Assignment Completed,183602802,2018-12-26 23:43:38,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183602800-Assignment Completed,183602800,2018-12-26 23:43:12,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183602797-Assignment Completed,183602797,2018-12-26 23:40:56,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183602796-Assignment Completed,183602796,2018-12-26 23:40:48,"1345 W COLUMBIA ST,MKE",5,SHOTSPOTTER,Assignment Completed
183602792-Advised,183602792,2018-12-26 23:39:54,"3121 S 26TH ST,MKE",6,SUSP PERS/AUTO,Advised
183602808-Service in Progress,183602808,2018-12-26 23:49:00,"1220 W ATKINSON AV,MKE",5,BATTERY DV,Service in Progress
183602812-Service in Progress,183602812,2018-12-26 23:48:17,"5524 W NORTH AV,MKE",3,TAVERN CHECK,Service in Progress
183602705-Unable to Locate Complainant,183602705,2018-12-26 23:47:47,"1831 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
183602810-Service in Progress,183602810,2018-12-26 23:47:34,"9091 N 76TH ST,MKE",4,INVESTIGATION,Service in Progress
183602798-Unable to Locate Complainant,183602798,2018-12-26 23:45:37,"5852 W LISBON AV,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183602806-Assignment Completed,183602806,2018-12-26 23:45:20,"5400 W LOCUST ST,MKE",7,PATROL,Assignment Completed
183602822-Assignment Completed,183602822,2018-12-26 23:54:58,"3337 N 16TH ST,MKE",5,SUBJ WITH GUN,Assignment Completed
183602825-Assignment Completed,183602825,2018-12-26 23:54:42,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183602824-Service in Progress,183602824,2018-12-26 23:54:39,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
183602821-Assignment Completed,183602821,2018-12-26 23:53:49,"N MARTIN L KING JR DR / W CENTER ST,MKE",5,INVESTIGATION,Assignment Completed
183602789-Service in Progress,183602789,2018-12-26 23:53:08,"3803 N 24TH ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
183602778-Service in Progress,183602778,2018-12-26 23:51:41,"2301 N LAKE DR,MKE",1,TRBL W/SUBJ,Service in Progress
183602813-Assignment Completed,183602813,2018-12-26 23:50:01,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183602833-Service in Progress,183602833,2018-12-26 23:58:36,"N 51ST BL / W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
183602832-Assignment Completed,183602832,2018-12-26 23:58:32,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183602830-Assignment Completed,183602830,2018-12-26 23:56:23,"1300 E BRADY ST,MKE",1,PATROL,Assignment Completed
183602824-Assignment Completed,183602824,2018-12-26 23:54:39,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183602794-Assignment Completed,183602794,2018-12-26 23:39:06,"749 W STATE ST,MKE",1,ASSIGNMENT,Assignment Completed
183602736-City Citation(s) Issued,183602736,2018-12-26 23:37:03,"5135 W LINCOLN CREEK DR,MKE",7,TRBL W/SUBJ,City Citation(s) Issued
183602707-To be Filed,183602707,2018-12-26 23:26:46,"4167 N 45TH ST,MKE",7,STOLEN VEHICLE,To be Filed
183610008-Unable to Locate Complainant,183610008,2018-12-27 00:04:50,"2137 S 10TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
183610003-Service in Progress,183610003,2018-12-27 00:04:34,"1037 S 5TH ST,MKE",2,ENTRY,Service in Progress
183610007-Assignment Completed,183610007,2018-12-27 00:02:58,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Assignment Completed
183610006-Service in Progress,183610006,2018-12-27 00:02:09,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress
183610002-Assignment Completed,183610002,2018-12-27 00:01:41,"6950 W BOBOLINK AV,MKE",4,PATROL,Assignment Completed
183602822-Advised,183602822,2018-12-26 23:54:58,"3337 N 16TH ST,MKE",5,SUBJ WITH GUN,Advised
183602812-Assignment Completed,183602812,2018-12-26 23:48:17,"5524 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed
183602772-Assignment Completed,183602772,2018-12-27 00:08:56,"1623 N 36TH ST,MKE",3,SUSP PERS/AUTO,Assignment Completed
183610020-Service in Progress,183610020,2018-12-27 00:07:17,"2200 E KENWOOD BL,MKE",1,ASSIGNMENT,Service in Progress
183610019-Assignment Completed,183610019,2018-12-27 00:06:41,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183610018-Advised,183610018,2018-12-27 00:06:35,"1552 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,Advised
183610017-Service in Progress,183610017,2018-12-27 00:06:30,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
183602809-Service in Progress,183602809,2018-12-27 00:05:40,"753 S SHEA AV,MKE",2,ENTRY,Service in Progress
183610014-Assignment Completed,183610014,2018-12-27 00:05:16,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183610004-Advised/Referral,183610004,2018-12-27 00:05:10,"538 E ERIE ST,MKE",1,ENTRY,Advised/Referral
183602833-Assignment Completed,183602833,2018-12-26 23:58:36,"N 51ST BL / W CAPITOL DR,MKE",7,TRAFFIC STOP,Assignment Completed
183602789-Unable to Locate Complainant,183602789,2018-12-26 23:53:08,"3803 N 24TH ST,MKE",5,TRBL W/SUBJ-DV,Unable to Locate Complainant
