ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182712758-Service in Progress,182712758,2018-09-28 23:29:45,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
182712733-Advised,182712733,2018-09-28 23:29:31,"2603 N 8TH ST,MKE",3,FAMILY TROUBLE,Advised
182712755-Assignment Completed,182712755,2018-09-28 23:28:22,"N 51ST ST / W CENTER ST,MKE",3,VEHICLE PURSUIT,Assignment Completed
182712737-Service in Progress,182712737,2018-09-28 23:27:08,"S 27TH ST / W OHIO AV,MKE",6,SUSP PERS/AUTO,Service in Progress
182712753-Assignment Completed,182712753,2018-09-28 23:25:52,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182712659-Advised,182712659,2018-09-28 23:17:50,"2238 S 34TH ST,MKE",2,SUSP PERS/AUTO,Advised
182712680-Assignment Completed,182712680,2018-09-28 22:56:41,"N 103RD ST / W MILL RD,MKE",4,INJ PERSON/SICK,Assignment Completed
182712668-Assignment Completed,182712668,2018-09-28 22:46:53,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
182712635-Assignment Completed,182712635,2018-09-28 22:34:30,"S 84TH ST / W HOWARD AV,MKE",6,BATTERY,Assignment Completed
182712761-Assignment Completed,182712761,2018-09-28 23:34:53,"1031 W WRIGHT ST,MKE",3,SHOOTING,Assignment Completed
182712744-Service in Progress,182712744,2018-09-28 23:34:39,"2009 E OKLAHOMA AV,MKE",6,CRUELTY ANIMAL,Service in Progress
182712762-Service in Progress,182712762,2018-09-28 23:34:01,"1319 W NORTH AV,MKE",3,SUBJ STOP,Service in Progress
182712725-Service in Progress,182712725,2018-09-28 23:33:34,"2339 N MURRAY AV,MKE",1,FRAUD,Service in Progress
182712754-Service in Progress,182712754,2018-09-28 23:32:42,"846 N 28TH ST,MKE",3,SUBJ WITH GUN,Service in Progress
182712689-Service in Progress,182712689,2018-09-28 23:32:19,"2422 S HOWELL AV,MKE",6,NOISE NUISANCE,Service in Progress
182712756-Assignment Completed,182712756,2018-09-28 23:30:02,"11335 W CARMEN AV,MKE",4,SUSP PERS/AUTO,Assignment Completed
182712742-Assignment Completed,182712742,2018-09-28 23:22:06,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182712729-City Citation(s) Issued,182712729,2018-09-28 23:16:01,"1818 E KENWOOD BL,MKE",1,INVESTIGATION,City Citation(s) Issued
182712538-City Citation(s) Issued,182712538,2018-09-28 23:00:42,"1200 E SINGER CR,MKE",5,TRBL W/SUBJ-DV,City Citation(s) Issued
182712772-Service in Progress,182712772,2018-09-28 23:39:46,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
182712771-Assignment Completed,182712771,2018-09-28 23:39:21,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
182712764-Service in Progress,182712764,2018-09-28 23:36:33,"2217 W ORCHARD ST,MKE",2,SHOTSPOTTER,Service in Progress
182712765-Assignment Completed,182712765,2018-09-28 23:35:41,"1225 W LINCOLN AV,MKE",2,CITIZEN CONTACT,Assignment Completed
182712762-City Citation(s) Issued,182712762,2018-09-28 23:34:01,"1319 W NORTH AV,MKE",3,SUBJ STOP,City Citation(s) Issued
182712689-Advised,182712689,2018-09-28 23:32:19,"2422 S HOWELL AV,MKE",6,NOISE NUISANCE,Advised
182712758-Assignment Completed,182712758,2018-09-28 23:29:45,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182712737-Unable to Locate Complainant,182712737,2018-09-28 23:27:08,"S 27TH ST / W OHIO AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
182712751-Assignment Completed,182712751,2018-09-28 23:24:14,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182712638-Advised,182712638,2018-09-28 22:51:51,"330 W WELLS ST,MKE",1,TRBL W/SUBJ,Advised
182712775-Unable to Locate Complainant,182712775,2018-09-28 23:44:44,"150 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
182712784-Service in Progress,182712784,2018-09-28 23:43:46,"W HIGHLAND BL / W VLIET ST,MKE",3,ACC PDO,Service in Progress
182712778-Assignment Completed,182712778,2018-09-28 23:42:14,"5600 W CAPITOL DR,MKE",7,RETURN STATION,Assignment Completed
182712774-Service in Progress,182712774,2018-09-28 23:40:20,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
182712727-Advised,182712727,2018-09-28 23:48:25,"3110 W MADISON ST,MKE",2,CRUELTY ANIMAL,Advised
182712791-Assignment Completed,182712791,2018-09-28 23:48:24,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
182712769-Unable to Locate Complainant,182712769,2018-09-28 23:47:54,"8945 W MONROVIA AV,MKE",4,ASSIGNMENT,Unable to Locate Complainant
182712790-Assignment Completed,182712790,2018-09-28 23:47:24,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182712785-Service in Progress,182712785,2018-09-28 23:46:59,"904 W GREENFIELD AV,MKE",2,SUSP PERS/AUTO,Service in Progress
182712784-Assignment Completed,182712784,2018-09-28 23:43:46,"W HIGHLAND BL / W VLIET ST,MKE",3,ACC PDO,Assignment Completed
182712725-Open Investigation,182712725,2018-09-28 23:33:34,"2339 N MURRAY AV,MKE",1,FRAUD,Open Investigation
182712787-Service in Progress,182712787,2018-09-28 23:53:15,"5242 W AUER AV,MKE",7,HOSTAGE SIT,Service in Progress
182712795-Advised,182712795,2018-09-28 23:51:59,"N OLD WORLD THIRD ST / W HIGHLAND AV,MKE",1,FIGHT,Advised
182712794-Assignment Completed,182712794,2018-09-28 23:51:38,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182712809-Service in Progress,182712809,2018-09-28 23:59:43,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
182712808-Assignment Completed,182712808,2018-09-28 23:59:09,"1818 E KENWOOD BL,MKE",1,CITIZEN CONVEY,Assignment Completed
182712792-Advised,182712792,2018-09-28 23:59:06,"2773 N 39TH ST,MKE",7,SUBJ WITH GUN,Advised
182712806-Service in Progress,182712806,2018-09-28 23:57:58,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Service in Progress
182712802-Service in Progress,182712802,2018-09-28 23:55:43,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
182712747-Service in Progress,182712747,2018-09-28 23:55:36,"1950 S 35TH ST,MKE",2,SUBJ WANTED,Service in Progress
182712801-Service in Progress,182712801,2018-09-28 23:55:35,"3224 S 16TH ST,MKE",6,HOSPITAL GUARD,Service in Progress
182712744-Assignment Completed,182712744,2018-09-28 23:34:39,"2009 E OKLAHOMA AV,MKE",6,CRUELTY ANIMAL,Assignment Completed
182712754-Assignment Completed,182712754,2018-09-28 23:32:42,"846 N 28TH ST,MKE",3,SUBJ WITH GUN,Assignment Completed
182712755-To be Filed,182712755,2018-09-28 23:28:22,"N 51ST ST / W CENTER ST,MKE",3,VEHICLE PURSUIT,To be Filed
182712701-To be Filed,182712701,2018-09-28 23:05:44,"W FLORIST AV / N TEUTONIA AV,MKE",4,ACC PI,To be Filed
182712788-Advised,182712788,2018-09-29 00:04:14,"3168 N WEIL ST,MKE",5,ENTRY AUTOS,Advised
182712810-Unable to Locate Complainant,182712810,2018-09-29 00:04:14,"8198 W DAPHNE ST,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
182720003-Service in Progress,182720003,2018-09-29 00:03:32,"3626 W FOND DU LAC AV,MKE",7,FOLLOW UP,Service in Progress
182712686-Unable to Locate Complainant,182712686,2018-09-29 00:00:34,"2803 N 53RD ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
182712452-Service in Progress,182712452,2018-09-29 00:09:24,"3240 N 1ST ST,MKE",5,FAMILY TROUBL-DV,Service in Progress
182720012-Open Investigation,182720012,2018-09-29 00:09:23,"6929 W SILVER SPRING DR,MKE",4,FOLLOW UP,Open Investigation
182720011-Service in Progress,182720011,2018-09-29 00:09:07,"951 N JAMES LOVELL ST,MKE",1,SPECIAL ASSIGN,Service in Progress
182712730-Service in Progress,182712730,2018-09-29 00:08:58,"2652 N 25TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
