ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191082551-Service in Progress,191082551,2019-04-18 23:29:33,"4540 N 60TH ST,MKE",7,BATTERY,Service in Progress
191082552-Assignment Completed,191082552,2019-04-18 23:29:28,"9607 W RIO ST,MKE",4,FOLLOW UP,Assignment Completed
191082549-Service in Progress,191082549,2019-04-18 23:27:29,"5738 N 71ST ST,MKE",4,STOLEN VEHICLE,Service in Progress
191082547-Service in Progress,191082547,2019-04-18 23:26:13,"7000 W FLORIST AV,MKE",4,INVESTIGATION,Service in Progress
191082545-Service in Progress,191082545,2019-04-18 23:25:42,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
191082538-Advised,191082538,2019-04-18 23:25:39,"9415 W SILVER SPRING DR,MKE",4,CALL FOR POLICE,Advised
191082544-Service in Progress,191082544,2019-04-18 23:25:06,"N 99TH ST / W FOUNTAIN AV,MKE",4,PATROL,Service in Progress
191082543-Service in Progress,191082543,2019-04-18 23:25:01,"5600 W CAPITOL DR,MKE",7,RETURN STATION,Service in Progress
191082536-City Citation(s) Issued,191082536,2019-04-18 23:20:53,"N TEUTONIA AV / W VILLARD AV,MKE",7,TRAFFIC STOP,City Citation(s) Issued
191082533-Assignment Completed,191082533,2019-04-18 23:18:13,"8400 W FLORIST AV,MKE",4,PATROL,Assignment Completed
191082524-Advised,191082524,2019-04-18 23:16:51,"3018 S 9TH ST,MKE",6,BATTERY,Advised
191082527-Advised,191082527,2019-04-18 23:16:43,"5053 N 37TH ST,MKE",7,PROPERTY DAMAGE,Advised
191082518-Assignment Completed,191082518,2019-04-18 23:12:37,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191082444-Unable to Locate Complainant,191082444,2019-04-18 23:11:55,"2069 S 13TH ST,MKE",2,THREAT,Unable to Locate Complainant
191082494-Unable to Locate Complainant,191082494,2019-04-18 23:06:41,"2212 N 39TH ST,MKE",3,ENTRY,Unable to Locate Complainant
191082480-Unable to Locate Complainant,191082480,2019-04-18 22:55:31,"9500 W GOOD HOPE RD,MKE",4,SHOTS FIRED,Unable to Locate Complainant
191082436-Open Investigation,191082436,2019-04-18 22:33:36,"2745 N 90TH ST,MKE",7,TRBL W/SUBJ,Open Investigation
191082554-Service in Progress,191082554,2019-04-18 23:34:58,"W CHAMBERS ST / N SHERMAN BL,MKE",7,INJ PERSON/SICK,Service in Progress
191082565-Service in Progress,191082565,2019-04-18 23:34:55,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress
191082564-City Citation(s) Issued,191082564,2019-04-18 23:34:28,"812 S LAYTON BL,MKE",2,TRAFFIC STOP,City Citation(s) Issued
191082561-Assignment Completed,191082561,2019-04-18 23:32:30,"2759 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
191082550-Service in Progress,191082550,2019-04-18 23:31:44,"930 W WINDLAKE AV,MKE",2,SHOTS FIRED,Service in Progress
191082555-Service in Progress,191082555,2019-04-18 23:30:52,"2579 N TEUTONIA AV,MKE",3,FOLLOW UP,Service in Progress
191082411-Assignment Completed,191082411,2019-04-18 23:15:31,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Assignment Completed
191082501-Assignment Completed,191082501,2019-04-18 23:08:09,"2900 W OKLAHOMA AV,MKE",6,WELFARE CITIZEN,Assignment Completed
191082502-Assignment Completed,191082502,2019-04-18 23:06:16,"3006 S 27TH ST,MKE",6,ASSIGN-ADMN MPD,Assignment Completed
191082526-Service in Progress,191082526,2019-04-18 23:39:15,"2333 N 49TH ST,MKE",3,MED RUN,Service in Progress
