ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183473032-Service in Progress,183473032,2018-12-13 23:28:18,"9622 W BROWN DEER RD,MKE",4,TRBL W/SUBJ,Service in Progress
183473039-City Citation(s) Issued,183473039,2018-12-13 23:26:30,"6761 N 76TH ST,MKE",4,TRAFFIC STOP,City Citation(s) Issued
183473038-Advised,183473038,2018-12-13 23:26:12,"4250 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,Advised
183473037-Advised,183473037,2018-12-13 23:25:41,"2864 S KINNICKINNIC AV,MKE",6,TRAFFIC STOP,Advised
183472984-Assignment Completed,183472984,2018-12-13 23:07:27,"2521 W MICHIGAN ST,MKE",3,BATTERY DV,Assignment Completed
183472945-To be Filed,183472945,2018-12-13 22:41:52,"2333 N 49TH ST,MKE",3,INVESTIGATION,To be Filed
183473048-Assignment Completed,183473048,2018-12-13 23:34:17,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183473047-Advised,183473047,2018-12-13 23:32:27,"E LOCUST ST / N NEWHALL ST,MKE",1,TRAFFIC STOP,Advised
183473042-Assignment Completed,183473042,2018-12-13 23:30:24,"5037 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
183473032-Advised,183473032,2018-12-13 23:28:18,"9622 W BROWN DEER RD,MKE",4,TRBL W/SUBJ,Advised
183472950-Advised,183472950,2018-12-13 22:49:38,"2408 N 22ND ST,MKE",3,PROPERTY DAMAGE,Advised
183472928-To be Filed,183472928,2018-12-13 22:42:12,"3128 W WISCONSIN AV,MKE",3,CALL FOR POLICE,To be Filed
183473061-Service in Progress,183473061,2018-12-13 23:38:13,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183473060-Assignment Completed,183473060,2018-12-13 23:37:59,"4400 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
183473058-Assignment Completed,183473058,2018-12-13 23:37:19,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183473056-Assignment Completed,183473056,2018-12-13 23:36:05,"7001 W SILVER SPRING DR,MKE",4,BUS INVESTIGATIO,Assignment Completed
183473055-Assignment Completed,183473055,2018-12-13 23:36:00,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183473049-Unable to Locate Complainant,183473049,2018-12-13 23:35:29,"E NORTH AV / N OAKLAND AV,MKE",1,FIGHT,Unable to Locate Complainant
183473044-Advised,183473044,2018-12-13 23:35:20,"2807 S 48TH ST,MKE",6,INJ PERSON/SICK,Advised
183473051-Assignment Completed,183473051,2018-12-13 23:35:15,"2333 N 49TH ST,MKE",3,FOLLOW UP,Assignment Completed
