ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183032719-Assignment Completed,183032719,2018-10-30 23:27:14,"8800 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
183032716-To be Filed,183032716,2018-10-30 23:25:14,"2333 N 49TH ST,MKE",3,REPORTS,To be Filed
183032713-Assignment Completed,183032713,2018-10-30 23:25:01,"2335 S 16TH ST,MKE",2,SHOTSPOTTER,Assignment Completed
183032701-Service in Progress,183032701,2018-10-30 23:24:53,"2153 N 37TH ST,MKE",3,SHOTSPOTTER,Service in Progress
183032688-Service in Progress,183032688,2018-10-30 23:22:39,"5453 N 40TH ST,MKE",4,SUBJ W/WEAPON-DV,Service in Progress
183032708-Service in Progress,183032708,2018-10-30 23:22:27,"2700 W FOND DU LAC AV,MKE",3,TRAFFIC STOP,Service in Progress
183032650-Advised,183032650,2018-10-30 23:21:09,"1930 N WARREN AV,MKE",1,SUSP PERS/AUTO,Advised
183032705-Assignment Completed,183032705,2018-10-30 23:19:57,"9425 W BROWN DEER RD,MKE",4,BUSINESS CHECK,Assignment Completed
183032659-Advised,183032659,2018-10-30 23:19:49,"3122 N 26TH ST,MKE",5,CALL FOR POLICE,Advised
183032700-Assignment Completed,183032700,2018-10-30 23:16:53,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183032698-Assignment Completed,183032698,2018-10-30 23:16:39,"N 37TH ST / W KILEY AV,MKE",4,SHOTS FIRED,Assignment Completed
183032696-Assignment Completed,183032696,2018-10-30 23:14:46,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
183032684-Service in Progress,183032684,2018-10-30 23:11:22,"W FOND DU LAC AV / W MEINECKE AV,MKE",3,ACC PDO,Service in Progress
183032686-Assignment Completed,183032686,2018-10-30 23:10:24,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
183032685-Advised,183032685,2018-10-30 23:10:16,ELLEN/ KNOCK,6,TRBL W/SUBJ,Advised
183032682-Unable to Locate Complainant,183032682,2018-10-30 23:06:31,"1123-A W LAPHAM BL,MKE",2,SHOTS FIRED,Unable to Locate Complainant
183032681-Service in Progress,183032681,2018-10-30 23:06:14,"W MEINECKE AV / W FOND DU LAC AV,MKE",3,ACC UNKN INJ,Service in Progress
183032680-Service in Progress,183032680,2018-10-30 23:04:43,"S 15TH PL / W OKLAHOMA AV,MKE",6,INJ PERSON/SICK,Service in Progress
183032551-Service in Progress,183032551,2018-10-30 23:03:05,"6401 N 42ND ST,MKE",4,TRBL W/SUBJ,Service in Progress
183032675-Service in Progress,183032675,2018-10-30 23:00:50,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183032658-Assignment Completed,183032658,2018-10-30 23:00:47,"W CAPITOL DR / N 84TH ST,MKE",7,PD/OTHER IN MKE,Assignment Completed
183032671-To be Filed,183032671,2018-10-30 23:00:31,"S 26TH ST / W MITCHELL ST,MKE",2,SHOTS FIRED,To be Filed
183032673-Assignment Completed,183032673,2018-10-30 23:00:11,"2209 N 47TH ST,MKE",3,NETWORK CRIMINAL,Assignment Completed
183032670-To be Filed,183032670,2018-10-30 22:59:15,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed
183032667-To be Filed,183032667,2018-10-30 22:58:28,"2333 N 49TH ST,MKE",3,REPORTS,To be Filed
183032661-Service in Progress,183032661,2018-10-30 22:57:23,"1968 S 14TH ST,MKE",2,BATTERY DV,Service in Progress
183032656-Unable to Locate Complainant,183032656,2018-10-30 22:57:18,"3248 W LAKEFIELD DR,MKE",6,SHOTS FIRED,Unable to Locate Complainant
183032657-Service in Progress,183032657,2018-10-30 22:57:14,"3203 W VINE ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress
183032655-To be Filed,183032655,2018-10-30 22:53:12,"N 6TH ST / W MC KINLEY AV,MKE",1,ACC PDO,To be Filed
183032647-Service in Progress,183032647,2018-10-30 22:51:34,"1721 W CANAL ST,MKE",3,ACC PDO,Service in Progress
183032652-Assignment Completed,183032652,2018-10-30 22:51:07,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
183032653-Assignment Completed,183032653,2018-10-30 22:51:07,"5900 N 65TH ST,MKE",4,INVESTIGATION,Assignment Completed
183032530-Assignment Completed,183032530,2018-10-30 22:50:01,"1626 N PROSPECT AV,MKE",1,ADDL INFO,Assignment Completed
183032595-Advised,183032595,2018-10-30 22:49:14,"5919 N 83RD ST,MKE",4,TRBL W/SUBJ,Advised
183032588-Unable to Locate Complainant,183032588,2018-10-30 22:48:22,"1819 W WRIGHT ST,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
183032648-Assignment Completed,183032648,2018-10-30 22:47:44,"700 E JONES ST,MKE",2,PATROL,Assignment Completed
183032645-Assignment Completed,183032645,2018-10-30 22:43:52,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183032598-Service in Progress,183032598,2018-10-30 22:43:28,"3719 W WALNUT ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress
183032641-No Prosecution,183032641,2018-10-30 22:42:28,"N 24TH ST / W WELLS ST,MKE",3,FIGHT,No Prosecution
183032640-Assignment Completed,183032640,2018-10-30 22:42:22,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183032639-Advised,183032639,2018-10-30 22:42:03,"4721 S 6TH ST,MKE",6,TRAFFIC STOP,Advised
183032638-Assignment Completed,183032638,2018-10-30 22:42:01,"3000 W CANAL ST,MKE",3,POLICE ADMIN,Assignment Completed
183032634-Advised/Referral,183032634,2018-10-30 22:41:33,"5359 N LOVERS LANE RD,MKE",4,ACC PDO,Advised/Referral
183032631-Advised,183032631,2018-10-30 22:41:26,"801 E HOWARD AV,MKE",6,SUSP PERS/AUTO,Advised
183032636-To be Filed,183032636,2018-10-30 22:41:25,13111 N PORT WASHINGTON RD,CITY,FOLLOW UP,To be Filed
183032635-Service in Progress,183032635,2018-10-30 22:41:19,D1,1,RETURN STATION,Service in Progress
183032629-Assignment Completed,183032629,2018-10-30 22:38:34,"N 20TH ST / W KEEFE AV,MKE",5,VEHICLE PURSUIT,Assignment Completed
183032590-Advised,183032590,2018-10-30 22:37:01,"2517 W NATIONAL AV,MKE",2,SUBJ WANTED,Advised
