ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183082722-Service in Progress,183082722,2018-11-04 23:29:52,"2700 W TOWNSEND ST,MKE",5,INVESTIGATION,Service in Progress
183082719-Service in Progress,183082719,2018-11-04 23:29:29,"N 72ND ST / W BOBOLINK AV,MKE",4,SHOTS FIRED,Service in Progress
183082717-Service in Progress,183082717,2018-11-04 23:28:23,"1622 N 33RD ST,MKE",3,BATTERY DV,Service in Progress
183082716-Service in Progress,183082716,2018-11-04 23:27:07,"2254 S 35TH ST,MKE",2,TRAFFIC STOP,Service in Progress
183082728-Service in Progress,183082728,2018-11-04 23:34:54,"100-BLK S 16TH ST,MKE",3,ACC PDO,Service in Progress
183082723-Assignment Completed,183082723,2018-11-04 23:30:03,"3522 W WISCONSIN AV,MKE",3,BUSINESS CHECK,Assignment Completed
183082719-Unable to Locate Complainant,183082719,2018-11-04 23:29:29,"N 72ND ST / W BOBOLINK AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant
183082716-Advised,183082716,2018-11-04 23:27:07,"2254 S 35TH ST,MKE",2,TRAFFIC STOP,Advised
183082700-Assignment Completed,183082700,2018-11-04 23:17:37,"2400-BLK S 35TH ST,MKE",2,TRAFFIC LASER,Assignment Completed
183082699-Advised,183082699,2018-11-04 23:16:43,"7900 W BLUE MOUND RD,WAU",3,TRAFFIC STOP,Advised
183082695-To be Filed,183082695,2018-11-04 23:14:03,"2333 N 49TH ST,MKE",3,ASSIGNMENT,To be Filed
183082689-To be Filed,183082689,2018-11-04 23:11:19,"749 W STATE ST,MKE",1,REPORTS,To be Filed
183082682-Assignment Completed,183082682,2018-11-04 23:06:50,"7311 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
183082680-Assignment Completed,183082680,2018-11-04 23:06:12,"N 42ND ST / W GARFIELD AV,MKE",3,INVESTIGATION,Assignment Completed
183082625-Assignment Completed,183082625,2018-11-04 23:05:52,"N 51ST BL / W BURLEIGH ST,MKE",7,WELFARE CITIZEN,Assignment Completed
183082619-Assignment Completed,183082619,2018-11-04 22:46:37,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Assignment Completed
183082736-Assignment Completed,183082736,2018-11-04 23:38:50,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
183082724-Service in Progress,183082724,2018-11-04 23:37:40,"1716 W LAYTON AV,MKE",6,SUSPICIOUS-OTH,Service in Progress
183082732-Service in Progress,183082732,2018-11-04 23:37:34,"2333 N 49TH ST,MKE",3,ASSIGNMENT,Service in Progress
183082705-Service in Progress,183082705,2018-11-04 23:37:32,"N 60TH ST / W FOND DU LAC AV,MKE",7,ACC PI,Service in Progress
183082573-Service in Progress,183082573,2018-11-04 23:36:47,"1560 N PROSPECT AV,MKE",1,THEFT,Service in Progress
183082727-Service in Progress,183082727,2018-11-04 23:35:52,"1663 N MARSHALL ST,MKE",1,WELFARE CITIZEN,Service in Progress
183082730-Advised,183082730,2018-11-04 23:35:21,"N 20TH ST / W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
183082710-Assignment Completed,183082710,2018-11-04 23:23:59,"4730 N 30TH ST,MKE",5,SUBJ STOP,Assignment Completed
183082661-Advised,183082661,2018-11-04 22:57:43,"9600 W BELOIT RD,MKE",6,TRBL W/SUBJ,Advised
183082627-To be Filed,183082627,2018-11-04 22:45:42,"3826 N 68TH ST,MKE",7,ENTRY,To be Filed
183082744-Assignment Completed,183082744,2018-11-04 23:44:52,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183082729-Service in Progress,183082729,2018-11-04 23:44:06,"2553 N 1ST ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
183082712-Service in Progress,183082712,2018-11-04 23:43:18,"3933 N 68TH ST,MKE",7,MEET MFD,Service in Progress
183082741-Assignment Completed,183082741,2018-11-04 23:41:17,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183082739-Service in Progress,183082739,2018-11-04 23:40:21,"2920 N VEL R PHILLIPS AV,MKE",5,PRISONER TRANS,Service in Progress
183082738-Assignment Completed,183082738,2018-11-04 23:40:19,"5900 W CLARKE ST,MKE",3,FOLLOW UP,Assignment Completed
183082727-Unable to Locate Complainant,183082727,2018-11-04 23:35:52,"1663 N MARSHALL ST,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant
183082753-Assignment Completed,183082753,2018-11-04 23:49:44,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183082751-Assignment Completed,183082751,2018-11-04 23:49:17,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183082750-Assignment Completed,183082750,2018-11-04 23:49:09,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183082720-Service in Progress,183082720,2018-11-04 23:48:27,"4229 W GREENFIELD AV,MKE",2,THEFT,Service in Progress
183082734-Service in Progress,183082734,2018-11-04 23:46:17,"N 13TH ST / W KILBOURN AV,MKE",3,WELFARE CITIZEN,Service in Progress
183082747-Assignment Completed,183082747,2018-11-04 23:46:10,"2601 W STATE ST,MKE",3,TAVERN CHECK,Assignment Completed
