ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183202799-Service in Progress,183202799,2018-11-16 23:28:05,"700-BLK N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
183202778-Unable to Locate Complainant,183202778,2018-11-16 23:27:15,"4221 S 6TH ST,MKE",6,MEET MFD,Unable to Locate Complainant
183202794-Service in Progress,183202794,2018-11-16 23:26:11,"2842 N 35TH ST,MKE",7,BATTERY,Service in Progress
183202797-Assignment Completed,183202797,2018-11-16 23:26:08,"1332 W LINCOLN AV,MKE",2,TAVERN CHECK,Assignment Completed
183202775-Unable to Locate Complainant,183202775,2018-11-16 23:26:01,"4614 S 1ST ST,MKE",6,BATTERY DV,Unable to Locate Complainant
183202796-Assignment Completed,183202796,2018-11-16 23:25:56,"1201 N 35TH ST,MKE",3,BUSINESS CHECK,Assignment Completed
183202788-Service in Progress,183202788,2018-11-16 23:25:12,"6929 W SILVER SPRING DR,MKE",4,CONVEY PROPERTY,Service in Progress
183202767-Service in Progress,183202767,2018-11-16 23:25:07,"2768 N 76TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
183202753-Assignment Completed,183202753,2018-11-16 23:23:14,"2838 N 29TH ST,MKE",5,SUSP PERS/AUTO,Assignment Completed
183202776-Unable to Locate Complainant,183202776,2018-11-16 23:23:06,"1630 N 38TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
183202708-City Citation(s) Issued,183202708,2018-11-16 22:58:51,"2333 N 49TH ST,MKE",3,ADDL INFO,City Citation(s) Issued
183202712-Assignment Completed,183202712,2018-11-16 22:48:59,"749 W STATE ST,MKE",1,ASSIGNMENT,Assignment Completed
183202701-City Citation(s) Issued,183202701,2018-11-16 22:38:47,"7223 W SILVER SPRING DR,MKE",4,BATTERY,City Citation(s) Issued
183202810-Service in Progress,183202810,2018-11-16 23:34:16,"700-BLK N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
183202807-Advised,183202807,2018-11-16 23:33:33,"N 40TH ST / W CONCORDIA AV,MKE",7,TRAFFIC STOP,Advised
183202805-Assignment Completed,183202805,2018-11-16 23:32:54,"1337 E BRADY ST,MKE",1,FOLLOW UP,Assignment Completed
183202802-Assignment Completed,183202802,2018-11-16 23:30:33,"3800 W FLORIST AV,MKE",4,FOLLOW UP,Assignment Completed
183202767-Advised,183202767,2018-11-16 23:25:07,"2768 N 76TH ST,MKE",7,TRBL W/SUBJ,Advised
183202789-Unable to Locate Complainant,183202789,2018-11-16 23:22:58,"5852 N 69TH ST,MKE",4,SHOTS FIRED,Unable to Locate Complainant
183202823-Assignment Completed,183202823,2018-11-16 23:39:47,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183202822-Advised,183202822,2018-11-16 23:39:29,"3373 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
183202819-Assignment Completed,183202819,2018-11-16 23:37:57,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183202742-Service in Progress,183202742,2018-11-16 23:37:55,"3404 W JUNEAU AV,MKE",3,DEAD ON ENTRY,Service in Progress
183202759-Service in Progress,183202759,2018-11-16 23:36:41,"4445 N 21ST ST,MKE",5,SUSP PERS/AUTO,Service in Progress
183202817-Assignment Completed,183202817,2018-11-16 23:36:11,"6800 N 43RD ST,MKE",4,PATROL,Assignment Completed
183202816-Assignment Completed,183202816,2018-11-16 23:35:58,"1721 S MUSKEGO AV,MKE",2,TRAFFIC STOP,Assignment Completed
183202815-Assignment Completed,183202815,2018-11-16 23:35:18,"5600 W CAPITOL DR,MKE",7,RETURN STATION,Assignment Completed
183202814-Service in Progress,183202814,2018-11-16 23:35:04,PIZZA SHUTTLE,1,SPECIAL ASSIGN,Service in Progress
183202767-Assignment Completed,183202767,2018-11-16 23:25:07,"2768 N 76TH ST,MKE",7,TRBL W/SUBJ,Assignment Completed
183202699-City Citation(s) Issued,183202699,2018-11-16 22:58:50,"6014 W HOWARD AV,MKE",6,NOISE NUISANCE,City Citation(s) Issued
183202833-Assignment Completed,183202833,2018-11-16 23:44:51,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183202829-Service in Progress,183202829,2018-11-16 23:44:04,"3850 N SHERMAN BL,MKE",7,INJ PERSON/SICK,Service in Progress
183202818-Unable to Locate Complainant,183202818,2018-11-16 23:43:10,"215 W MAPLE ST,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant
183202830-Advised,183202830,2018-11-16 23:42:36,"2715 W LAPHAM ST,MKE",2,TRAFFIC STOP,Advised
183202827-Assignment Completed,183202827,2018-11-16 23:40:48,"3000 W LINCOLN AV,MKE",2,TAVERN CHECK,Assignment Completed
183202826-Assignment Completed,183202826,2018-11-16 23:40:35,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183202801-Unable to Locate Complainant,183202801,2018-11-16 23:40:17,"S 16TH ST / W OHIO AV,MKE",6,WELFARE CITIZEN,Unable to Locate Complainant
183202825-Assignment Completed,183202825,2018-11-16 23:40:17,"N TEUTONIA AV / W FINN PL,MKE",5,INVESTIGATION,Assignment Completed
183202780-Service in Progress,183202780,2018-11-16 23:40:02,"3746 W GALENA ST,MKE",3,SHOTSPOTTER,Service in Progress
183202811-Service in Progress,183202811,2018-11-16 23:49:52,"2412 S KINNICKINNIC AV,MKE",6,BATTERY,Service in Progress
183202842-Assignment Completed,183202842,2018-11-16 23:48:40,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183202839-Assignment Completed,183202839,2018-11-16 23:47:20,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183202838-Assignment Completed,183202838,2018-11-16 23:47:03,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183202834-Assignment Completed,183202834,2018-11-16 23:45:46,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183202849-Advised/Referral,183202849,2018-11-16 23:54:55,"S 10TH ST / W ROGERS ST,MKE",2,SHOTS FIRED,Advised/Referral
183202848-Service in Progress,183202848,2018-11-16 23:54:01,"2129 N 39TH ST,MKE",3,SUBJ WITH GUN,Service in Progress
183202771-To be Filed,183202771,2018-11-16 23:53:35,"709 E CAPITOL DR,MKE",5,THEFT,To be Filed
183202847-Unable to Locate Complainant,183202847,2018-11-16 23:52:53,"820 W LINCOLN AV,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
183202846-Service in Progress,183202846,2018-11-16 23:51:28,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
183202841-Advised,183202841,2018-11-16 23:51:12,"3947 N 11TH ST,MKE",5,SUBJ WITH GUN,Advised
183202738-Advised,183202738,2018-11-16 23:02:24,"3206 W FAIRMOUNT AV,MKE",7,TRBL W/SUBJ-DV,Advised
183202859-Service in Progress,183202859,2018-11-16 23:59:28,"1227 N WATER ST,MKE",1,TRBL W/SUBJ,Service in Progress
183202858-Advised,183202858,2018-11-16 23:58:35,"4072 N 13TH ST,MKE",5,TRAFFIC STOP,Advised
183202850-Unable to Locate Complainant,183202850,2018-11-16 23:56:07,"2158 S 19TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
183202853-Assignment Completed,183202853,2018-11-16 23:55:22,"8030 W BROWN DEER RD,MKE",4,HOLDUP ALARM,Assignment Completed
183202841-Assignment Completed,183202841,2018-11-16 23:51:12,"3947 N 11TH ST,MKE",5,SUBJ WITH GUN,Assignment Completed
183210005-Service in Progress,183210005,2018-11-17 00:04:37,"5361 N 57TH ST,MKE",4,THEFT,Service in Progress
183202844-Service in Progress,183202844,2018-11-17 00:04:02,"710 W HISTORIC MITCHELL ST,MKE",2,BATTERY,Service in Progress
183210007-Assignment Completed,183210007,2018-11-17 00:04:02,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183210006-Assignment Completed,183210006,2018-11-17 00:03:23,"9015 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
183202857-Service in Progress,183202857,2018-11-17 00:03:19,"7909 W SILVER SPRING DR,MKE",4,ENTRY,Service in Progress
183202813-Service in Progress,183202813,2018-11-17 00:02:13,"5311 S HOWELL AV,MKE",6,INJ PERSON/SICK,Service in Progress
