ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182642821-Service in Progress,182642821,2018-09-21 23:29:26,"3908 N 60TH ST,MKE",7,BATTERY,Service in Progress
182642879-City Citation(s) Issued,182642879,2018-09-21 23:10:53,"3612 W BRANTING LA,MKE",2,PROPERTY DAMAGE,City Citation(s) Issued
182642826-To be Filed,182642826,2018-09-21 22:40:01,"N 35TH ST / W HIGHLAND BL,MKE",3,ACC PDO,To be Filed
182642929-Assignment Completed,182642929,2018-09-21 23:34:29,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed
182642899-Advised,182642899,2018-09-21 23:34:10,"4560 S 20TH ST,MKE",6,DRUG DEALING,Advised
182642926-Unable to Locate Complainant,182642926,2018-09-21 23:33:06,"S 4TH ST / W ORCHARD ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
182642927-Service in Progress,182642927,2018-09-21 23:33:05,"600 N WATER ST,MKE",1,SPECIAL ASSIGN,Service in Progress
182642917-Service in Progress,182642917,2018-09-21 23:32:32,"4197 N 13TH ST,MKE",5,SUBJ W/WEAPON-DV,Service in Progress
182642923-Unable to Locate Complainant,182642923,2018-09-21 23:31:19,"6503 W CLEVELAND AV,MKE",6,SHOTS FIRED,Unable to Locate Complainant
182642873-Assignment Completed,182642873,2018-09-21 23:12:38,"N FARWELL AV / E LINNWOOD AV,MKE",1,INJ PERSON/SICK,Assignment Completed
182642860-Advised,182642860,2018-09-21 23:09:01,"5550 N 54TH ST,MKE",4,TRBL W/SUBJ-DV,Advised
182642811-Advised,182642811,2018-09-21 23:04:49,"1032 E KNAPP ST,MKE",1,WELFARE CITIZEN,Advised
182642869-Advised/Referral,182642869,2018-09-21 23:01:46,"4262 N 67TH ST,MKE",7,ENTRY,Advised/Referral
182642813-Advised/Referral,182642813,2018-09-21 22:44:40,"1422 W ATKINSON AV,MKE",5,INJ PERSON/SICK,Advised/Referral
182642883-Advised,182642883,2018-09-21 23:39:39,"331 E LLOYD ST,MKE",5,THEFT,Advised
182642936-Assignment Completed,182642936,2018-09-21 23:39:05,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182642934-To be Filed,182642934,2018-09-21 23:38:40,"730 N MILWAUKEE ST,MKE",1,TAVERN CHECK,To be Filed
182642914-Service in Progress,182642914,2018-09-21 23:38:28,"2364 N 21ST ST,MKE",3,BATTERY DV,Service in Progress
182642912-Advised,182642912,2018-09-21 23:36:46,"S 3RD ST / W WATERFORD AV,MKE",6,TRBL W/SUBJ,Advised
182642821-Open Investigation,182642821,2018-09-21 23:29:26,"3908 N 60TH ST,MKE",7,BATTERY,Open Investigation
182642119-To be Filed,182642119,2018-09-21 23:00:19,"2900 W OKLAHOMA AV,MKE",6,ASSIGNMENT,To be Filed
182642943-Assignment Completed,182642943,2018-09-21 23:42:20,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182642940-Assignment Completed,182642940,2018-09-21 23:41:29,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182642906-Unable to Locate Complainant,182642906,2018-09-21 23:40:48,"N 20TH ST / W AUER AV,MKE",5,FAMILY TROUBL-DV,Unable to Locate Complainant
182642944-Advised/Referral,182642944,2018-09-21 23:48:23,"1131 S 22ND ST,MKE",2,ENTRY AUTOS,Advised/Referral
182642953-Service in Progress,182642953,2018-09-21 23:48:16,"N 30TH ST / W NORTH AV,MKE",3,ACC PDO,Service in Progress
182642952-Advised,182642952,2018-09-21 23:47:50,"3200 N 24TH ST,MKE",5,SUBJ STOP,Advised
182642925-Service in Progress,182642925,2018-09-21 23:47:37,"4751 N 52ND ST,MKE",7,BATTERY,Service in Progress
182642951-Assignment Completed,182642951,2018-09-21 23:47:37,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
182642910-Unable to Locate Complainant,182642910,2018-09-21 23:46:45,"3312 W GREENFIELD AV,MKE",2,ROBBERY ST ARM,Unable to Locate Complainant
182642950-Assignment Completed,182642950,2018-09-21 23:46:00,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182642949-Assignment Completed,182642949,2018-09-21 23:45:57,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182642947-Advised,182642947,2018-09-21 23:45:08,"729 N MILWAUKEE ST,MKE",1,TAVERN CHECK,Advised
182642872-To be Filed,182642872,2018-09-21 23:02:06,"9001 N 75TH ST,MKE",4,FOLLOW UP,To be Filed
182642935-Service in Progress,182642935,2018-09-21 23:52:57,"S 20TH ST / W BOLIVAR AV,MKE",6,TRBL W/SUBJ,Service in Progress
182642957-Service in Progress,182642957,2018-09-21 23:51:05,"7700 W ACACIA ST,MKE",4,INVESTIGATION,Service in Progress
182642766-Advised,182642766,2018-09-21 23:20:35,"3302 N SHEPARD AV,MKE",1,NOISE NUISANCE,Advised
182642889-To be Filed,182642889,2018-09-21 23:13:51,"728 E BRADY ST,MKE",1,ACC PDO,To be Filed
182642852-Service in Progress,182642852,2018-09-21 23:58:23,"4452 N SHERMAN BL,MKE",7,ACC PI,Service in Progress
182642963-Service in Progress,182642963,2018-09-21 23:57:22,"3200 W BURNHAM ST,MKE",2,PATROL,Service in Progress
