ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182722737-Service in Progress,182722737,2018-09-29 23:29:55,"3273 N 12TH ST,MKE",5,BATTERY,Service in Progress
182722738-Service in Progress,182722738,2018-09-29 23:29:07,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Service in Progress
182722736-Service in Progress,182722736,2018-09-29 23:28:52,"N 60TH ST / W BRADLEY RD,MKE",4,INVESTIGATION,Service in Progress
182722695-Service in Progress,182722695,2018-09-29 23:28:41,"537 N 25TH ST,MKE",3,FAMILY TROUBL-DV,Service in Progress
182722734-Service in Progress,182722734,2018-09-29 23:28:09,"1230 N VAN BUREN ST,MKE",1,BATTERY DV,Service in Progress
182722735-Assignment Completed,182722735,2018-09-29 23:27:30,"2438 W HOPKINS ST,MKE",5,BUSINESS CHECK,Assignment Completed
182722725-Service in Progress,182722725,2018-09-29 23:25:39,"N 60TH ST / W BURLEIGH ST,MKE",7,ROBBERY ARMED,Service in Progress
182722603-To be Filed,182722603,2018-09-29 22:55:17,"N 50TH ST / W WISCONSIN AV,MKE",3,ACC PDO,To be Filed
182722721-Unable to Locate Complainant,182722721,2018-09-29 23:33:19,"3447 S 14TH ST,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
182722703-Service in Progress,182722703,2018-09-29 23:33:11,"W FOND DU LAC AV / N 35TH ST,MKE",7,ACC PDO,Service in Progress
182722746-To be Filed,182722746,2018-09-29 23:33:08,"6929 W SILVER SPRING DR,MKE",4,REPORTS,To be Filed
182722744-Assignment Completed,182722744,2018-09-29 23:32:35,"3916 N PORT WASHINGTON AV,MKE",5,PROBATION/PAROLE,Assignment Completed
182722739-Unable to Locate Complainant,182722739,2018-09-29 23:30:01,"1719 N 18TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
182722738-Assignment Completed,182722738,2018-09-29 23:29:07,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
182722719-To be Filed,182722719,2018-09-29 23:19:36,"125 E JUNEAU AV,MKE",1,BATTERY,To be Filed
182722710-To be Filed,182722710,2018-09-29 23:14:32,"2727 W FOND DU LAC AV,MKE",3,BATTERY CUTTING,To be Filed
182722698-Assignment Completed,182722698,2018-09-29 23:11:29,"1128 W LINCOLN AV,MKE",2,SHOTSPOTTER,Assignment Completed
182722665-Assignment Completed,182722665,2018-09-29 22:56:21,"3942 N 39TH ST,MKE",7,SUBJ STOP,Assignment Completed
182722631-Assignment Completed,182722631,2018-09-29 22:41:09,"N 53RD ST / W VINE ST,MKE",3,INVESTIGATION,Assignment Completed
182722742-Unable to Locate Complainant,182722742,2018-09-29 23:38:02,"3800 N 76TH ST,MKE",7,SUBJ WITH GUN,Unable to Locate Complainant
182722773-Assignment Completed,182722773,2018-09-29 23:44:35,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182722766-Advised,182722766,2018-09-29 23:42:14,"3251 N 8TH ST,MKE",5,TRAFFIC STOP,Advised
182722762-Assignment Completed,182722762,2018-09-29 23:40:42,"951 N JAMES LOVELL ST,MKE",1,ASSIGNMENT,Assignment Completed
182722642-Advised,182722642,2018-09-29 23:40:39,"4221 S 6TH ST,MKE",6,NOISE NUISANCE,Advised
182722761-Unable to Locate Complainant,182722761,2018-09-29 23:40:39,"N 13TH ST / W ST PAUL AV,MKE",3,ACC PDO,Unable to Locate Complainant
182722737-Advised/Referral,182722737,2018-09-29 23:29:55,"3273 N 12TH ST,MKE",5,BATTERY,Advised/Referral
182722718-City Citation(s) Issued,182722718,2018-09-29 23:21:19,"2863 N PROSPECT AV,MKE",1,NOISE NUISANCE,City Citation(s) Issued
182722634-Advised,182722634,2018-09-29 22:47:32,"5631 N 89TH ST,MKE",4,FAMILY TROUBLE,Advised
182722604-Service in Progress,182722604,2018-09-29 23:49:38,"E NEWBERRY BL / N MARYLAND AV,MKE",1,ACC PDO,Service in Progress
182722763-Service in Progress,182722763,2018-09-29 23:49:08,"W FOND DU LAC AV / W LOCUST ST,MKE",5,TRAFFIC HAZARD,Service in Progress
182722783-Service in Progress,182722783,2018-09-29 23:48:37,"3224 S 16TH ST,MKE",6,HOSPITAL GUARD,Service in Progress
182722781-Assignment Completed,182722781,2018-09-29 23:47:34,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
182722780-Service in Progress,182722780,2018-09-29 23:47:03,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
182722775-Service in Progress,182722775,2018-09-29 23:47:01,"1313 W GRANGE AV,MKE",6,SUSP PERS/AUTO,Service in Progress
182722777-Service in Progress,182722777,2018-09-29 23:46:10,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
182722715-Unable to Locate Complainant,182722715,2018-09-29 23:45:52,"2820 W WELLS ST,MKE",3,INJ PERSON/SICK,Unable to Locate Complainant
182722792-Service in Progress,182722792,2018-09-29 23:54:23,"3100 N 27TH ST,MKE",5,INVESTIGATION,Service in Progress
182722774-Service in Progress,182722774,2018-09-29 23:53:58,"1917 N 55TH ST,MKE",3,INJ PERSON/SICK,Service in Progress
182722787-Assignment Completed,182722787,2018-09-29 23:51:48,"W HOPKINS ST / W KEEFE AV,MKE",5,BUSINESS CHECK,Assignment Completed
182722604-Assignment Completed,182722604,2018-09-29 23:49:38,"E NEWBERRY BL / N MARYLAND AV,MKE",1,ACC PDO,Assignment Completed
182722780-Assignment Completed,182722780,2018-09-29 23:47:03,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
182722775-Unable to Locate Complainant,182722775,2018-09-29 23:47:01,"1313 W GRANGE AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
182722710-Assignment Completed,182722710,2018-09-29 23:14:32,"2727 W FOND DU LAC AV,MKE",3,BATTERY CUTTING,Assignment Completed
182722671-City Citation(s) Issued,182722671,2018-09-29 22:58:36,"2301 N LAKE DR,MKE",1,TRBL W/SUBJ,City Citation(s) Issued
182722687-Unable to Locate Complainant,182722687,2018-09-29 23:59:48,"N 76TH ST / W MILL RD,MKE",4,WELFARE CITIZEN,Unable to Locate Complainant
182722754-Unable to Locate Complainant,182722754,2018-09-29 23:58:53,"4568 N 38TH ST,MKE",7,BATTERY DV,Unable to Locate Complainant
182722799-To be Filed,182722799,2018-09-29 23:58:25,"2333 N 49TH ST,MKE",3,RETURN STATION,To be Filed
182722699-Service in Progress,182722699,2018-09-29 23:56:39,"5101 W OKLAHOMA AV,MKE",6,NOISE NUISANCE,Service in Progress
182722793-Assignment Completed,182722793,2018-09-29 23:55:57,"3363 N 27TH ST,MKE",5,BUSINESS CHECK,Assignment Completed
182722748-Service in Progress,182722748,2018-09-29 23:55:17,"2905 W WISCONSIN AV,MKE",3,CALL FOR POLICE,Service in Progress
182722703-To be Filed,182722703,2018-09-29 23:33:11,"W FOND DU LAC AV / N 35TH ST,MKE",7,ACC PDO,To be Filed
182722695-Advised,182722695,2018-09-29 23:28:41,"537 N 25TH ST,MKE",3,FAMILY TROUBL-DV,Advised
182722770-Service in Progress,182722770,2018-09-30 00:04:56,"2605 N 49TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
182722664-Service in Progress,182722664,2018-09-30 00:04:54,"9622 W FOND DU LAC AV,MKE",4,TRBL W/SUBJ,Service in Progress
182730004-Service in Progress,182730004,2018-09-30 00:03:59,"1928 N 20TH ST,MKE",3,BATTERY DV,Service in Progress
182722658-Advised,182722658,2018-09-30 00:03:43,"6424 W LAKEFIELD DR,MKE",6,TRBL W/SUBJ,Advised
182722716-Service in Progress,182722716,2018-09-30 00:02:05,"9011 N SWAN RD,MKE",4,FAMILY TROUBL-DV,Service in Progress
182722776-Service in Progress,182722776,2018-09-30 00:01:50,"2533 S 9TH ST,MKE",2,BATTERY DV,Service in Progress
