ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183062650-Assignment Completed,183062650,2018-11-02 23:29:06,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
183062649-Assignment Completed,183062649,2018-11-02 23:28:19,"N 56TH ST / W LINCOLN CREEK DR,MKE",7,NON PURSUIT NO P,Assignment Completed
183062632-Advised,183062632,2018-11-02 23:27:14,"3355 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised
183062635-Advised,183062635,2018-11-02 23:26:03,"2767 N 40TH ST,MKE",7,ADDL INFO,Advised
183062660-Service in Progress,183062660,2018-11-02 23:33:54,"N 37TH ST / W KEEFE AV,MKE",7,PARK AND WALK,Service in Progress
183062534-Unable to Locate Complainant,183062534,2018-11-02 23:32:04,"2519 N 2ND ST,MKE",5,ASSIGNMENT,Unable to Locate Complainant
183062656-Service in Progress,183062656,2018-11-02 23:31:37,"1619 S 1ST ST,MKE",2,TAVERN CHECK,Service in Progress
183062655-Service in Progress,183062655,2018-11-02 23:31:22,"1803 S 28TH ST,MKE",2,ACC PDO,Service in Progress
183062653-Advised,183062653,2018-11-02 23:30:40,"2900 W ATKINSON AV,MKE",5,TRAFFIC STOP,Advised
183062624-Advised,183062624,2018-11-02 23:30:22,"1020 E LYON ST,MKE",1,WELFARE CITIZEN,Advised
183062638-Assignment Completed,183062638,2018-11-02 23:17:14,"N OLD WORLD THIRD ST / W JUNEAU AV,MKE",1,PARK AND WALK,Assignment Completed
183062590-Assignment Completed,183062590,2018-11-02 22:53:14,"S 13TH ST / W LINCOLN AV,MKE",2,ACC PI,Assignment Completed
183062408-To be Filed,183062408,2018-11-02 22:36:01,"936 W GREENFIELD AV,MKE",2,RECK USE OF WEAP,To be Filed
183062663-Service in Progress,183062663,2018-11-02 23:39:52,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Service in Progress
183062667-Assignment Completed,183062667,2018-11-02 23:37:14,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183062628-Unable to Locate Complainant,183062628,2018-11-02 23:36:41,"1202 W HIGHLAND AV,MKE",3,TRBL W/SUBJ,Unable to Locate Complainant
