ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190782957-Service in Progress,190782957,2019-03-19 23:28:58,"1009 S 1ST ST,MKE",2,THEFT,Service in Progress
190782962-Service in Progress,190782962,2019-03-19 23:28:52,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Service in Progress
190782947-Unable to Locate Complainant,190782947,2019-03-19 23:28:02,"4212 W HIGHLAND BL,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant
190782893-Unable to Locate Complainant,190782893,2019-03-19 23:27:50,"2848 W WISCONSIN AV,MKE",3,DRUG DEALING,Unable to Locate Complainant
190782959-Unable to Locate Complainant,190782959,2019-03-19 23:27:23,"1425 N FARWELL AV,MKE",1,SUSP PERS/AUTO,Unable to Locate Complainant
190782960-Assignment Completed,190782960,2019-03-19 23:26:15,"N 2ND ST / W PLEASANT ST,MKE",1,PATROL,Assignment Completed
190782958-Assignment Completed,190782958,2019-03-19 23:24:16,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190782802-Unable to Locate Complainant,190782802,2019-03-19 23:12:42,"1944 N 26TH ST,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant
190782857-Advised,190782857,2019-03-19 23:04:02,"4820 N 46TH ST,MKE",7,TRBL W/SUBJ,Advised
190782904-To be Filed,190782904,2019-03-19 22:56:59,"2124 S MUSKEGO AV,MKE",2,SHOTSPOTTER,To be Filed
190782847-Advised/Referral,190782847,2019-03-19 22:38:33,"2546 N 16TH ST,MKE",3,BATTERY DV,Advised/Referral
190782974-Service in Progress,190782974,2019-03-19 23:34:36,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
190782970-Advised,190782970,2019-03-19 23:33:42,"5832 N 70TH ST,MKE",4,SUSP PERS/AUTO,Advised
190782968-Unable to Locate Complainant,190782968,2019-03-19 23:32:52,"2125 W GRANT ST,MKE",2,BATTERY,Unable to Locate Complainant
190782967-Advised,190782967,2019-03-19 23:31:45,"N 37TH ST / W VIENNA AV,MKE",7,TRAFFIC STOP,Advised
190782965-To be Filed,190782965,2019-03-19 23:31:40,"2920 N VEL R PHILLIPS AV,MKE",5,FOLLOW UP,To be Filed
190782957-Advised,190782957,2019-03-19 23:28:58,"1009 S 1ST ST,MKE",2,THEFT,Advised
190782940-To be Filed,190782940,2019-03-19 23:19:39,"N 51ST ST / W GREEN TREE RD,MKE",4,ACC PDO,To be Filed
190782924-Advised,190782924,2019-03-19 23:16:34,"4276 N 27TH ST,MKE",5,TRBL W/SUBJ-DV,Advised
