ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190402443-Advised,190402443,2019-02-09 23:28:22,"4473 S 13TH ST,MKE",6,TRAFFIC STOP,Advised
190402442-Service in Progress,190402442,2019-02-09 23:28:12,"N SHERMAN BL / W HOPE AV,MKE",7,TRAFFIC STOP,Service in Progress
190402438-Assignment Completed,190402438,2019-02-09 23:26:10,"6929 W SILVER SPRING DR,MKE",4,FOLLOW UP,Assignment Completed
190402423-Advised/Referral,190402423,2019-02-09 23:25:33,"3324 N 7TH ST,MKE",5,BATTERY,Advised/Referral
190402436-Assignment Completed,190402436,2019-02-09 23:25:11,"6400 W SILVER SPRING DR,MKE",4,PATROL,Assignment Completed
190402452-Service in Progress,190402452,2019-02-09 23:33:58,"3902 N 16TH ST,MKE",5,SHOOTING,Service in Progress
190402453-Service in Progress,190402453,2019-02-09 23:33:37,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190402451-Assignment Completed,190402451,2019-02-09 23:33:08,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
190402444-Service in Progress,190402444,2019-02-09 23:30:19,"10220 W JONEN ST,MKE",4,WELFARE CITIZEN,Service in Progress
190402442-Advised,190402442,2019-02-09 23:28:12,"N SHERMAN BL / W HOPE AV,MKE",7,TRAFFIC STOP,Advised
190402431-City Citation(s) Issued,190402431,2019-02-09 23:22:48,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,City Citation(s) Issued
190402428-To be Filed,190402428,2019-02-09 23:21:59,"8915 W CAPITOL DR,MKE",7,FOLLOW UP,To be Filed
190402404-Assignment Completed,190402404,2019-02-09 23:15:11,"N 82ND ST / W HAMPTON AV,MKE",7,ACC PI,Assignment Completed
190402409-Assignment Completed,190402409,2019-02-09 23:13:00,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190402286-Advised,190402286,2019-02-09 22:45:21,"N 64TH ST / W MILL RD,MKE",4,ACC PDO,Advised
190402460-Assignment Completed,190402460,2019-02-09 23:38:56,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
190402440-Advised,190402440,2019-02-09 23:37:04,"3425 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ,Advised
190402469-Assignment Completed,190402469,2019-02-09 23:44:36,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190402464-Service in Progress,190402464,2019-02-09 23:41:48,"1235 W NATIONAL AV,MKE",2,SHOOTING,Service in Progress
190402453-Assignment Completed,190402453,2019-02-09 23:33:37,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190402444-Advised,190402444,2019-02-09 23:30:19,"10220 W JONEN ST,MKE",4,WELFARE CITIZEN,Advised
190402433-Advised,190402433,2019-02-09 23:24:26,"N SHERMAN BL / W BURLEIGH ST,MKE",7,SUBJ WITH GUN,Advised
190402399-Unable to Locate Complainant,190402399,2019-02-09 23:09:32,"5034 N 50TH ST,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
190402372-Advised,190402372,2019-02-09 22:53:03,"3381 N 35TH ST,MKE",7,SUBJ STOP,Advised
190402481-Assignment Completed,190402481,2019-02-09 23:49:26,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190402480-Assignment Completed,190402480,2019-02-09 23:49:10,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190402401-Service in Progress,190402401,2019-02-09 23:48:44,"1020 W KEEFE AV,MKE",5,ENTRY,Service in Progress
190402477-Assignment Completed,190402477,2019-02-09 23:48:07,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190402476-Assignment Completed,190402476,2019-02-09 23:47:49,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190402446-Unable to Locate Complainant,190402446,2019-02-09 23:47:34,"4867 N 50TH ST,MKE",7,WELFARE CITIZEN,Unable to Locate Complainant
190402473-Assignment Completed,190402473,2019-02-09 23:46:15,"5500 S 20TH ST,MKE",6,PATROL,Assignment Completed
190402470-Service in Progress,190402470,2019-02-09 23:45:34,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
190402494-Service in Progress,190402494,2019-02-09 23:54:14,"3800 W SHERIDAN AV,MKE",4,TRAFFIC STOP,Service in Progress
190402492-Service in Progress,190402492,2019-02-09 23:53:45,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Service in Progress
190402484-Advised,190402484,2019-02-09 23:51:03,"721 N WATER ST,MKE",1,TRAFFIC STOP,Advised
190402485-Assignment Completed,190402485,2019-02-09 23:51:03,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190402403-Advised,190402403,2019-02-09 23:18:23,"3430 N 80TH ST,MKE",7,WELFARE CITIZEN,Advised
190402501-Service in Progress,190402501,2019-02-09 23:59:41,"1003 S 35TH ST,MKE",2,ENTRY,Service in Progress
190402499-Service in Progress,190402499,2019-02-09 23:57:54,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
190402498-Assignment Completed,190402498,2019-02-09 23:57:40,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190402496-Assignment Completed,190402496,2019-02-09 23:55:34,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190402472-Advised,190402472,2019-02-09 23:55:14,"5739 N 62ND ST,MKE",4,NOISE NUISANCE,Advised
190402494-Advised,190402494,2019-02-09 23:54:14,"3800 W SHERIDAN AV,MKE",4,TRAFFIC STOP,Advised
190402492-Assignment Completed,190402492,2019-02-09 23:53:45,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190402431-Assignment Completed,190402431,2019-02-09 23:22:48,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Assignment Completed
190410009-City Citation(s) Issued,190410009,2019-02-10 00:04:30,"5900 W CENTER ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued
190402489-Service in Progress,190402489,2019-02-10 00:04:29,"3926 N 24TH PL,MKE",5,TRBL W/SUBJ,Service in Progress
190410004-Assignment Completed,190410004,2019-02-10 00:01:26,"5500 S HOWELL AV,MKE",6,PATROL,Assignment Completed
190410001-Assignment Completed,190410001,2019-02-10 00:00:02,"5100 W CUSTER AV,MKE",4,PATROL,Assignment Completed
190402441-Assignment Completed,190402441,2019-02-10 00:09:23,"3887 N 37TH ST,MKE",7,CALL FOR POLICE,Assignment Completed
190410014-Service in Progress,190410014,2019-02-10 00:09:23,"S 37TH ST / W BURNHAM ST,MKE",2,LOST CHILD,Service in Progress
190402468-Advised,190402468,2019-02-10 00:09:22,"1935 N 32ND ST,MKE",3,ADDL INFO,Advised
190410011-Service in Progress,190410011,2019-02-10 00:07:17,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190410010-Service in Progress,190410010,2019-02-10 00:06:59,"8940 W CARMEN AV,MKE",4,CALL FOR POLICE,Service in Progress
190410002-Service in Progress,190410002,2019-02-10 00:06:37,"2825 N 38TH ST,MKE",7,SUBJ WITH WEAPON,Service in Progress
190410005-Advised,190410005,2019-02-10 00:05:02,"2141 N 47TH ST,MKE",3,MEET MFD,Advised
190410026-Service in Progress,190410026,2019-02-10 00:14:33,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190410025-Assignment Completed,190410025,2019-02-10 00:13:46,"5600 W CAPITOL DR,MKE",7,RETURN STATION,Assignment Completed
190402490-Service in Progress,190402490,2019-02-10 00:13:25,"2580 N NEWHALL ST,MKE",1,SUSP PERS/AUTO,Service in Progress
190410024-Service in Progress,190410024,2019-02-10 00:13:13,"2920 N VEL R PHILLIPS AV,MKE",5,PRISONER TRANS,Service in Progress
190402495-Service in Progress,190402495,2019-02-10 00:12:32,"5019 N HOPKINS ST,MKE",7,BATTERY,Service in Progress
190410019-Service in Progress,190410019,2019-02-10 00:12:32,"7948 W LEON TR,MKE",4,FAMILY TROUBL-DV,Service in Progress
190402474-Service in Progress,190402474,2019-02-10 00:11:53,"1032 E KNAPP ST,MKE",1,WELFARE CITIZEN,Service in Progress
190402487-Service in Progress,190402487,2019-02-10 00:10:48,"8144 W APPLETON AV,MKE",7,SUSP PERS/AUTO,Service in Progress
190402466-Advised,190402466,2019-02-10 00:10:12,"924 E JUNEAU AV,MKE",1,INJ PERSON/SICK,Advised
190410032-Service in Progress,190410032,2019-02-10 00:19:04,"5442 N 20TH ST,MKE",4,DEAD ON ENTRY,Service in Progress
190402488-Service in Progress,190402488,2019-02-10 00:18:12,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Service in Progress
190410034-Service in Progress,190410034,2019-02-10 00:17:54,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress
190410029-Service in Progress,190410029,2019-02-10 00:17:28,"N 36TH ST / W BURLEIGH ST,MKE",7,SUSP PERS/AUTO,Service in Progress
190410028-Service in Progress,190410028,2019-02-10 00:16:22,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190410010-Unable to Locate Complainant,190410010,2019-02-10 00:06:59,"8940 W CARMEN AV,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
190402489-Advised,190402489,2019-02-10 00:04:29,"3926 N 24TH PL,MKE",5,TRBL W/SUBJ,Advised
