ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183333081-Service in Progress,183333081,2018-11-29 23:29:02,"1300 E KANE PL,MKE",1,CALL FOR POLICE,Service in Progress
183333047-Service in Progress,183333047,2018-11-29 23:28:30,"2137 N 38TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
183333080-Advised,183333080,2018-11-29 23:27:48,"329 W CENTER ST,MKE",5,TRAFFIC STOP,Advised
183333079-Assignment Completed,183333079,2018-11-29 23:27:01,"1110 N OLD WORLD THIRD ST,MKE",1,TAVERN CHECK,Assignment Completed
183333061-Unable to Locate Complainant,183333061,2018-11-29 23:19:37,"177 S 62ND ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant
183333033-Advised,183333033,2018-11-29 23:03:48,"316 S 76TH ST,MKE",3,TRBL W/SUBJ,Advised
183333027-Unable to Locate Complainant,183333027,2018-11-29 23:00:35,"2725 W KILBOURN AV,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
183333010-Assignment Completed,183333010,2018-11-29 22:48:19,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
183332986-Open Investigation,183332986,2018-11-29 22:38:37,"245 W LINCOLN AV,MKE",2,REPORTS,Open Investigation
183333086-Service in Progress,183333086,2018-11-29 23:34:22,"10831 W PARK PL,MKE",4,TRBL W/SUBJ,Service in Progress
183333075-Service in Progress,183333075,2018-11-29 23:33:14,"3257 N 28TH ST,MKE",5,SHOTSPOTTER,Service in Progress
183333088-Service in Progress,183333088,2018-11-29 23:33:11,"720 N MILWAUKEE ST,MKE",1,TAVERN CHECK,Service in Progress
183333068-To be Filed,183333068,2018-11-29 23:32:23,"3926 N 24TH PL,MKE",5,SHOTSPOTTER,To be Filed
183333084-Assignment Completed,183333084,2018-11-29 23:30:08,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed
183333078-Advised,183333078,2018-11-29 23:30:06,"1829 S 26TH ST,MKE",2,CALL FOR POLICE,Advised
