ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183122662-Service in Progress,183122662,2018-11-08 23:29:28,"N 35TH ST / W PARK HILL AV,MKE",3,CALL FOR POLICE,Service in Progress
183122664-Service in Progress,183122664,2018-11-08 23:29:02,"3053 N 35TH ST,MKE",7,TRAFFIC STOP,Service in Progress
183122660-City Citation(s) Issued,183122660,2018-11-08 23:27:45,"2527 W PIERCE ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183122659-Service in Progress,183122659,2018-11-08 23:27:01,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress
183122657-Advised,183122657,2018-11-08 23:25:36,"1600 N 27TH ST,MKE",3,TRAFFIC STOP,Advised
183122656-Assignment Completed,183122656,2018-11-08 23:25:27,"2555 S BAY ST,MKE",6,BUSINESS CHECK,Assignment Completed
183122649-Advised,183122649,2018-11-08 23:17:01,"2313 W MINERAL ST,MKE",2,TRAFFIC STOP,Advised
183122622-Unable to Locate Complainant,183122622,2018-11-08 23:01:16,"2138 N 24TH PL,MKE",3,BATTERY,Unable to Locate Complainant
183122596-Advised,183122596,2018-11-08 22:58:38,"710 W HISTORIC MITCHELL ST,MKE",2,TRBL W/SUBJ,Advised
183122601-Advised,183122601,2018-11-08 22:48:01,"1981 W VILLARD AV,MKE",7,NOTIFICATION,Advised
183122675-Service in Progress,183122675,2018-11-08 23:34:17,"1044 N OLD WORLD THIRD ST,MKE",1,FOLLOW UP,Service in Progress
183122674-Assignment Completed,183122674,2018-11-08 23:34:12,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183122673-Advised,183122673,2018-11-08 23:34:06,"6675 N 43RD ST,MKE",4,TRAFFIC STOP,Advised
183122672-Service in Progress,183122672,2018-11-08 23:34:01,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
183122670-Assignment Completed,183122670,2018-11-08 23:33:48,"5600 W CAPITOL DR,MKE",7,PARK AND WALK,Assignment Completed
183122669-Assignment Completed,183122669,2018-11-08 23:33:24,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Assignment Completed
183122668-Assignment Completed,183122668,2018-11-08 23:32:41,"5835 W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed
183122667-Service in Progress,183122667,2018-11-08 23:32:32,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
183122663-Service in Progress,183122663,2018-11-08 23:31:10,"5706 N 99TH ST,MKE",4,BATTERY DV,Service in Progress
183122659-Assignment Completed,183122659,2018-11-08 23:27:01,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed
183122565-Open Investigation,183122565,2018-11-08 22:40:41,"834 N 35TH ST,MKE",3,PROPERTY DAMAGE,Open Investigation
183122363-Open Investigation,183122363,2018-11-08 22:37:45,"401 E CAPITOL DR,MKE",5,THEFT,Open Investigation
183122586-City Citation(s) Issued,183122586,2018-11-08 22:35:49,"142 W WISCONSIN AV,MKE",1,BATTERY,City Citation(s) Issued
183122684-Service in Progress,183122684,2018-11-08 23:39:58,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
183122683-Assignment Completed,183122683,2018-11-08 23:39:09,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183122682-Assignment Completed,183122682,2018-11-08 23:38:54,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183122679-Service in Progress,183122679,2018-11-08 23:38:51,"455 E PLEASANT ST,MKE",1,ENTRY,Service in Progress
183122680-Service in Progress,183122680,2018-11-08 23:38:38,"2829 N 22ND ST,MKE",5,SHOTS FIRED,Service in Progress
183122681-Service in Progress,183122681,2018-11-08 23:38:29,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
183122676-Service in Progress,183122676,2018-11-08 23:36:33,"3147 N 35TH ST,MKE",7,BATTERY DV,Service in Progress
183122692-Assignment Completed,183122692,2018-11-08 23:44:19,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183122691-Assignment Completed,183122691,2018-11-08 23:43:36,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183122690-Assignment Completed,183122690,2018-11-08 23:43:35,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183122688-Assignment Completed,183122688,2018-11-08 23:42:43,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183122687-Assignment Completed,183122687,2018-11-08 23:42:14,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183122686-Service in Progress,183122686,2018-11-08 23:40:52,"237 N 35TH ST,MKE",3,TAVERN CHECK,Service in Progress
183122684-Assignment Completed,183122684,2018-11-08 23:39:58,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183122672-Assignment Completed,183122672,2018-11-08 23:34:01,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183122662-Unable to Locate Complainant,183122662,2018-11-08 23:29:28,"N 35TH ST / W PARK HILL AV,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183122587-City Citation(s) Issued,183122587,2018-11-08 22:52:12,"2835 W WRIGHT ST,MKE",3,PROPERTY DAMAGE,City Citation(s) Issued
183122696-Service in Progress,183122696,2018-11-08 23:48:19,"700-BLK N MILWAUKEE ST,MKE",1,PARK AND WALK,Service in Progress
183122695-Advised,183122695,2018-11-08 23:47:22,"3400 S 27TH ST,MKE",6,CITIZEN CONTACT,Advised
183122686-Assignment Completed,183122686,2018-11-08 23:40:52,"237 N 35TH ST,MKE",3,TAVERN CHECK,Assignment Completed
183122680-No Prosecution,183122680,2018-11-08 23:38:38,"2829 N 22ND ST,MKE",5,SHOTS FIRED,No Prosecution
183122635-Unable to Locate Complainant,183122635,2018-11-08 23:14:20,"6632 N 76TH ST,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
183122666-Unable to Locate Complainant,183122666,2018-11-08 23:54:00,"1518 S 10TH ST,MKE",2,SUBJ WANTED,Unable to Locate Complainant
183122699-Service in Progress,183122699,2018-11-08 23:52:06,"2207 W PIERCE ST,MKE",2,TRAFFIC STOP,Service in Progress
183122708-Advised,183122708,2018-11-08 23:59:34,"N 38TH ST / W STARK ST,MKE",7,TRAFFIC STOP,Advised
183122706-Service in Progress,183122706,2018-11-08 23:58:42,"1231 N WATER ST,MKE",1,TRBL W/SUBJ,Service in Progress
183122609-Unable to Locate Complainant,183122609,2018-11-08 23:58:28,"1899 N 6TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
183122645-Service in Progress,183122645,2018-11-08 23:55:42,"N VEL R PHILLIPS AV / W NORTH AV,MKE",5,THEFT FROM PERSN,Service in Progress
183130010-Service in Progress,183130010,2018-11-09 00:04:23,"N 106TH ST / W SHERIDAN AV,MKE",4,SUSP PERS/AUTO,Service in Progress
183122658-Service in Progress,183122658,2018-11-09 00:03:55,"518 S 72ND ST,MKE",3,NOISE NUISANCE,Service in Progress
183130009-Assignment Completed,183130009,2018-11-09 00:03:16,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183130005-Advised,183130005,2018-11-09 00:02:26,"3048 W OKLAHOMA AV,MKE",6,TRAFFIC STOP,Advised
183122709-Advised,183122709,2018-11-09 00:01:35,"4860 N 37TH ST,MKE",7,TRBL W/SUBJ,Advised
183130001-Service in Progress,183130001,2018-11-09 00:01:10,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
183122697-Service in Progress,183122697,2018-11-09 00:00:33,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Service in Progress
183130007-Advised,183130007,2018-11-09 00:07:41,"3461 N 14TH ST,MKE",5,SUSPICIOUS-OTH,Advised
183122678-Unable to Locate Complainant,183122678,2018-11-09 00:07:26,"1670 S 11TH ST,MKE",2,FAMILY TROUBLE,Unable to Locate Complainant
183122555-Unable to Locate Complainant,183122555,2018-11-09 00:06:41,"2823 N 10TH ST,MKE",5,SUBJ WANTED,Unable to Locate Complainant
183122701-Unable to Locate Complainant,183122701,2018-11-09 00:06:31,"N MILWAUKEE ST / E JUNEAU AV,MKE",1,CALL FOR POLICE,Unable to Locate Complainant
183121822-Service in Progress,183121822,2018-11-09 00:05:42,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Service in Progress
183130013-Service in Progress,183130013,2018-11-09 00:05:37,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
183122706-Advised,183122706,2018-11-08 23:58:42,"1231 N WATER ST,MKE",1,TRBL W/SUBJ,Advised
183122645-Unable to Locate Complainant,183122645,2018-11-08 23:55:42,"N VEL R PHILLIPS AV / W NORTH AV,MKE",5,THEFT FROM PERSN,Unable to Locate Complainant
183122664-Advised,183122664,2018-11-08 23:29:02,"3053 N 35TH ST,MKE",7,TRAFFIC STOP,Advised
183122705-Service in Progress,183122705,2018-11-09 00:14:57,"2455 W HOPKINS ST,MKE",5,TRBL W/SUBJ,Service in Progress
183122704-Service in Progress,183122704,2018-11-09 00:14:40,"5708 N 77TH ST,MKE",4,FAMILY TROUBLE,Service in Progress
183130019-Service in Progress,183130019,2018-11-09 00:14:28,"3165 N 47TH ST,MKE",7,SUBJ W/WEAPON-DV,Service in Progress
183130022-Service in Progress,183130022,2018-11-09 00:14:24,"1906 S 5TH PL,MKE",2,BATTERY DV,Service in Progress
