ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190802883-Assignment Completed,190802883,2019-03-21 23:25:54,"2237 S 16TH ST,MKE",2,SUSP PERS/AUTO,Assignment Completed
190802905-Advised,190802905,2019-03-21 23:25:30,"2530 N 56TH ST,MKE",3,TRBL W/SUBJ-DV,Advised
190802908-Assignment Completed,190802908,2019-03-21 23:24:53,"7535 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
190802889-Assignment Completed,190802889,2019-03-21 23:10:31,"S 60TH ST / W OKLAHOMA AV,MKE",6,SUBJ WITH GUN,Assignment Completed
190802791-Assignment Completed,190802791,2019-03-21 22:34:47,"2920 N VEL R PHILLIPS AV,MKE",5,REPORT TO 10-2,Assignment Completed
190802914-Service in Progress,190802914,2019-03-21 23:34:25,"2546 N 16TH ST,MKE",3,TRBL W/SUBJ-DV,Service in Progress
190802919-Service in Progress,190802919,2019-03-21 23:33:19,"6500 W BURLEIGH ST,MKE",7,PATROL,Service in Progress
190802904-Assignment Completed,190802904,2019-03-21 23:22:50,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190802899-Advised,190802899,2019-03-21 23:19:43,"137 E GARFIELD AV,MKE",5,SUBJ WITH WEAPON,Advised
190802923-Unable to Locate Complainant,190802923,2019-03-21 23:39:25,"646-A W PIERCE ST,MKE",2,ENTRY,Unable to Locate Complainant
190802930-Service in Progress,190802930,2019-03-21 23:38:55,"3034 N 24TH ST,MKE",5,SUBJ W/WEAPON-DV,Service in Progress
190802928-Assignment Completed,190802928,2019-03-21 23:37:38,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190802925-Assignment Completed,190802925,2019-03-21 23:36:22,"N 60TH ST / W CAPITOL DR,MKE",7,VEHICLE PURSUIT,Assignment Completed
190802918-Unable to Locate Complainant,190802918,2019-03-21 23:35:59,"N 12TH ST / W CAPITOL DR,MKE",5,SUBJ WITH GUN,Unable to Locate Complainant
190802888-Assignment Completed,190802888,2019-03-21 23:43:55,"245 W LINCOLN AV,MKE",2,PRISONER TRANS,Assignment Completed
190802920-Unable to Locate Complainant,190802920,2019-03-21 23:41:45,"355 N 33RD ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190802868-Service in Progress,190802868,2019-03-21 23:41:28,"4892 N 18TH ST,MKE",7,NOISE NUISANCE,Service in Progress
190802921-Service in Progress,190802921,2019-03-21 23:40:57,"2920 N VEL R PHILLIPS AV,MKE",5,MED RUN,Service in Progress
190802919-Assignment Completed,190802919,2019-03-21 23:33:19,"6500 W BURLEIGH ST,MKE",7,PATROL,Assignment Completed
190802883-Unable to Locate Complainant,190802883,2019-03-21 23:25:54,"2237 S 16TH ST,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant
190802889-To be Filed,190802889,2019-03-21 23:10:31,"S 60TH ST / W OKLAHOMA AV,MKE",6,SUBJ WITH GUN,To be Filed
190802869-Advised/Referral,190802869,2019-03-21 23:09:22,"2068 S 5TH PL,MKE",2,BATTERY,Advised/Referral
190802943-Assignment Completed,190802943,2019-03-21 23:49:21,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190802909-Service in Progress,190802909,2019-03-21 23:47:34,"649 E ERIE ST,MKE",1,TRBL W/SUBJ,Service in Progress
190802940-Assignment Completed,190802940,2019-03-21 23:47:28,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190802952-Service in Progress,190802952,2019-03-21 23:52:53,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
190802951-Service in Progress,190802951,2019-03-21 23:52:17,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190802950-Assignment Completed,190802950,2019-03-21 23:52:15,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190802949-Advised,190802949,2019-03-21 23:52:02,"N 56TH ST / W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
190802937-Service in Progress,190802937,2019-03-21 23:51:41,"4508 N 28TH ST,MKE",5,BATTERY DV,Service in Progress
190802947-Assignment Completed,190802947,2019-03-21 23:51:16,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190802946-Assignment Completed,190802946,2019-03-21 23:51:02,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190802868-Unable to Locate Complainant,190802868,2019-03-21 23:41:28,"4892 N 18TH ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
190802891-Advised,190802891,2019-03-21 23:21:18,"2803 W KILBOURN AV,MKE",3,TRBL W/SUBJ,Advised
190802869-Assignment Completed,190802869,2019-03-21 23:09:22,"2068 S 5TH PL,MKE",2,BATTERY,Assignment Completed
190802960-Service in Progress,190802960,2019-03-21 23:58:08,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
190802959-Service in Progress,190802959,2019-03-21 23:58:06,"4715 W VLIET ST,MKE",3,PROPERTY PICKUP,Service in Progress
190802955-Assignment Completed,190802955,2019-03-21 23:55:01,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190802951-Assignment Completed,190802951,2019-03-21 23:52:17,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190802937-Advised/Referral,190802937,2019-03-21 23:51:41,"4508 N 28TH ST,MKE",5,BATTERY DV,Advised/Referral
190802909-Advised,190802909,2019-03-21 23:47:34,"649 E ERIE ST,MKE",1,TRBL W/SUBJ,Advised
190802889-Cleared by Arrest,190802889,2019-03-21 23:10:31,"S 60TH ST / W OKLAHOMA AV,MKE",6,SUBJ WITH GUN,Cleared by Arrest
190810004-Service in Progress,190810004,2019-03-22 00:05:00,"4937 N 39TH ST,MKE",7,CALL FOR POLICE,Service in Progress
190810003-Unable to Locate Complainant,190810003,2019-03-22 00:04:46,"3281 N 13TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190802872-Service in Progress,190802872,2019-03-22 00:03:48,"3423 N 23RD ST,MKE",5,TRBL W/SUBJ,Service in Progress
190802938-Service in Progress,190802938,2019-03-22 00:03:22,"3212 N 54TH ST,MKE",7,NOISE NUISANCE,Service in Progress
190802927-Service in Progress,190802927,2019-03-22 00:03:16,"1350 E LOCUST ST,MKE",5,WELFARE CITIZEN,Service in Progress
190802941-Service in Progress,190802941,2019-03-22 00:02:51,"4571 N 60TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
190802953-Service in Progress,190802953,2019-03-22 00:01:16,"4925 S HOWELL AV,MKE",6,TRBL W/SUBJ,Service in Progress
190802929-Service in Progress,190802929,2019-03-22 00:00:15,"5780 N TEUTONIA AV,MKE",4,ACC PI,Service in Progress
190802945-Service in Progress,190802945,2019-03-22 00:09:43,"6061 N 38TH ST,MKE",4,FAMILY TROUBL-DV,Service in Progress
190810014-Service in Progress,190810014,2019-03-22 00:09:36,"749 W STATE ST,MKE",1,INVESTIGATION,Service in Progress
