ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183582359-Open Investigation,183582359,2018-12-24 23:23:18,"2725 W HIGHLAND BL,MKE",3,TRBL W/SUBJ,Open Investigation
183582338-Assignment Completed,183582338,2018-12-24 22:52:49,"S 6TH ST / W LINCOLN AV,MKE",2,PATROL,Assignment Completed
183582290-Assignment Completed,183582290,2018-12-24 22:40:36,"2333 N 49TH ST,MKE",3,PRISONER TRANS,Assignment Completed
183582388-Unable to Locate Complainant,183582388,2018-12-24 23:33:32,"4240 N 36TH ST,MKE",7,FIGHT,Unable to Locate Complainant
183582288-Unable to Locate Complainant,183582288,2018-12-24 23:31:02,"N 26TH ST / W KILBOURN AV,MKE",3,CHILD CUSTODY,Unable to Locate Complainant
183582034-Advised/Referral,183582034,2018-12-24 23:21:28,"3850 N 84TH ST,MKE",7,PROPERTY DAMAGE,Advised/Referral
183582367-Assignment Completed,183582367,2018-12-24 23:16:02,"3202 N 76TH ST,MKE",7,BATTERY,Assignment Completed
183582317-Advised,183582317,2018-12-24 22:39:54,"5818 N 76TH ST,MKE",4,FIGHT,Advised
183582297-To be Filed,183582297,2018-12-24 22:38:32,"N 20TH ST / W WALNUT ST,MKE",3,ACC PI,To be Filed
183582408-Assignment Completed,183582408,2018-12-24 23:39:34,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183582406-Service in Progress,183582406,2018-12-24 23:38:51,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
183582405-Assignment Completed,183582405,2018-12-24 23:38:37,"2759 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
183582404-Service in Progress,183582404,2018-12-24 23:38:24,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
183582385-Unable to Locate Complainant,183582385,2018-12-24 23:36:47,"2604 W CAPITOL DR,MKE",5,PROPERTY DAMAGE,Unable to Locate Complainant
183582397-Advised,183582397,2018-12-24 23:35:26,"3755 N 20TH ST,MKE",5,TRAFFIC STOP,Advised
183582396-Service in Progress,183582396,2018-12-24 23:35:13,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
183582416-Service in Progress,183582416,2018-12-24 23:44:55,"3249 N 5TH ST,MKE",5,BATTERY,Service in Progress
183582418-Service in Progress,183582418,2018-12-24 23:44:24,"N 27TH ST / W CAPITOL DR,MKE",5,SUSP PERS/AUTO,Service in Progress
183582401-Service in Progress,183582401,2018-12-24 23:43:47,"N GREEN BAY AV / W HAMPTON AV,MKE",7,ACC PI,Service in Progress
183582318-Service in Progress,183582318,2018-12-24 23:42:56,"2333 N HUBBARD ST,MKE",5,FAMILY TROUBLE,Service in Progress
183582368-Advised,183582368,2018-12-24 23:42:48,"5303 N 39TH ST,MKE",4,SUSP PERS/AUTO,Advised
183582411-Assignment Completed,183582411,2018-12-24 23:41:27,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183582410-Assignment Completed,183582410,2018-12-24 23:40:37,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183582404-Assignment Completed,183582404,2018-12-24 23:38:24,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183582391-Service in Progress,183582391,2018-12-24 23:38:13,"11777 W SILVER SPRING DR,MKE",4,DEAD ON ENTRY,Service in Progress
183582396-Assignment Completed,183582396,2018-12-24 23:35:13,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183582137-Unable to Locate Complainant,183582137,2018-12-24 23:24:52,"4615 N 40TH ST,MKE",7,SUBJ WANTED,Unable to Locate Complainant
183582434-Assignment Completed,183582434,2018-12-24 23:49:48,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183582277-Unable to Locate Complainant,183582277,2018-12-24 23:45:22,"5713 N 67TH ST,MKE",4,FAMILY TROUBLE,Unable to Locate Complainant
183582406-Assignment Completed,183582406,2018-12-24 23:38:51,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183582371-Unable to Locate Complainant,183582371,2018-12-24 23:17:10,"920 N 28TH ST,MKE",3,BATTERY,Unable to Locate Complainant
183582331-Unable to Locate Complainant,183582331,2018-12-24 23:54:35,"7457 W THURSTON AV,MKE",4,WELFARE CITIZEN,Unable to Locate Complainant
183582319-Service in Progress,183582319,2018-12-24 23:54:15,"N TEUTONIA AV / W VILLARD AV,MKE",7,TRAFFIC HAZARD,Service in Progress
183582381-Service in Progress,183582381,2018-12-24 23:52:14,"5000 W CHAMBERS ST,MKE",7,INJ PERSON/SICK,Service in Progress
183582190-Advised,183582190,2018-12-24 23:52:05,"3040 N 59TH ST,MKE",7,CHILD CUSTODY,Advised
183582373-Advised,183582373,2018-12-24 23:50:11,"9700 W DEBBIE LA,MKE",4,FIGHT,Advised
183582418-Unable to Locate Complainant,183582418,2018-12-24 23:44:24,"N 27TH ST / W CAPITOL DR,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant
183582318-Advised,183582318,2018-12-24 23:42:56,"2333 N HUBBARD ST,MKE",5,FAMILY TROUBLE,Advised
183582430-Advised,183582430,2018-12-24 23:56:55,"2912 W HOWARD AV,MKE",6,SUSP PERS/AUTO,Advised
183582426-Advised,183582426,2018-12-24 23:56:46,"5695 N 40TH ST,MKE",4,CALL FOR POLICE,Advised
183582257-Service in Progress,183582257,2018-12-24 23:55:53,"6839 N DARIEN ST,MKE",4,WELFARE CITIZEN,Service in Progress
183582342-Advised/Referral,183582342,2018-12-24 23:21:55,"6243 W PORT AV,MKE",4,SHOTS FIRED,Advised/Referral
183582351-Advised,183582351,2018-12-24 23:09:58,"3823 W GALENA ST,MKE",3,WELFARE CITIZEN,Advised
183582383-Service in Progress,183582383,2018-12-25 00:04:19,"8222 W DAPHNE ST,MKE",4,SUSPICIOUS-OTH,Service in Progress
183582446-Service in Progress,183582446,2018-12-25 00:03:02,"3603 W MARION ST,MKE",7,BATTERY,Service in Progress
183582445-Service in Progress,183582445,2018-12-25 00:01:54,"E OKLAHOMA AV / S HOWELL AV,MKE",6,INJ PERSON/SICK,Service in Progress
183582348-Service in Progress,183582348,2018-12-25 00:00:30,"5536 N 60TH ST,MKE",4,PROPERTY DAM-DV,Service in Progress
183582415-Unable to Locate Complainant,183582415,2018-12-25 00:09:21,"2604 W CAPITOL DR,MKE",5,TRBL W/SUBJ,Unable to Locate Complainant
183582438-Assignment Completed,183582438,2018-12-25 00:08:47,"N 75TH ST / W CARMEN AV,MKE",4,ASSIGNMENT,Assignment Completed
183590003-Service in Progress,183590003,2018-12-25 00:08:21,"6301 W CONGRESS ST,MKE",7,TRBL W/SUBJ,Service in Progress
183590009-Service in Progress,183590009,2018-12-25 00:06:15,"4231 W RUBY AV,MKE",7,TRAFFIC STOP,Service in Progress
183582384-Service in Progress,183582384,2018-12-25 00:06:01,"245 W LINCOLN AV,MKE",2,MED RUN,Service in Progress
183590001-Unable to Locate Complainant,183590001,2018-12-25 00:05:42,"1728 S 16TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
183582387-Unable to Locate Complainant,183582387,2018-12-25 00:05:37,"4312 W FOND DU LAC AV,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
