ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183413119-Service in Progress,183413119,2018-12-07 23:29:13,"929 N WATER ST,MKE",1,INJ PERSON/SICK,Service in Progress
183413124-Advised,183413124,2018-12-07 23:27:16,"1013 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised
183413123-Advised,183413123,2018-12-07 23:26:47,"2433 W MORGAN AV,MKE",6,TRAFFIC STOP,Advised
183413122-Service in Progress,183413122,2018-12-07 23:26:43,"1013 W NORTH AV,MKE",3,TRBL W/SUBJ,Service in Progress
183413072-Advised,183413072,2018-12-07 23:14:35,"1647 S 3RD ST,MKE",2,NOISE NUISANCE,Advised
183413024-Advised/Referral,183413024,2018-12-07 22:40:09,"7241 W TRIPOLI AV,MKE",6,BATTERY,Advised/Referral
183413005-Assignment Completed,183413005,2018-12-07 22:32:34,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Assignment Completed
183413120-Unable to Locate Complainant,183413120,2018-12-07 23:33:33,"1721 W CANAL ST,MKE",3,DUI,Unable to Locate Complainant
183412949-Unable to Locate Complainant,183412949,2018-12-07 23:32:55,"610 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
183413134-Advised,183413134,2018-12-07 23:32:11,"141 E JUNEAU AV,MKE",1,TRAFFIC STOP,Advised
183413132-Advised,183413132,2018-12-07 23:30:51,"1500 W FOREST HOME AV,MKE",2,TRAFFIC STOP,Advised
183413131-Assignment Completed,183413131,2018-12-07 23:30:35,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183413075-To be Filed,183413075,2018-12-07 23:14:25,"750 S 22ND ST,MKE",2,TRBL W/SUBJ,To be Filed
183413086-City Citation(s) Issued,183413086,2018-12-07 23:13:27,"N 63RD ST / W CONGRESS ST,MKE",7,SUBJ WITH GUN,City Citation(s) Issued
183413045-Assignment Completed,183413045,2018-12-07 23:00:02,"944 N 25TH ST,MKE",3,BATTERY DV,Assignment Completed
183413004-Assignment Completed,183413004,2018-12-07 22:42:37,"5230 N 42ND ST,MKE",4,SUSP PERS/AUTO,Assignment Completed
183413147-Advised,183413147,2018-12-07 23:39:12,"W LAKEFIELD DR / W MORGAN AV,MKE",6,TRAFFIC STOP,Advised
183413144-Assignment Completed,183413144,2018-12-07 23:38:32,"1200 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
183413139-Advised,183413139,2018-12-07 23:37:35,"2002 S 15TH PL,MKE",2,WELFARE CITIZEN,Advised
183413143-City Citation(s) Issued,183413143,2018-12-07 23:37:00,"720 N MILWAUKEE ST,MKE",1,TRBL W/SUBJ,City Citation(s) Issued
183413142-Assignment Completed,183413142,2018-12-07 23:36:28,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183413116-Advised,183413116,2018-12-07 23:35:35,"2556 N BOOTH ST,MKE",5,WELFARE CITIZEN,Advised
183413000-Advised,183413000,2018-12-07 22:40:53,"4614 S 1ST ST,MKE",6,TRBL W/SUBJ,Advised
183413156-Assignment Completed,183413156,2018-12-07 23:44:35,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183413154-Assignment Completed,183413154,2018-12-07 23:44:09,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183413145-Service in Progress,183413145,2018-12-07 23:43:32,"3118 W WELLS ST,MKE",3,FIGHT,Service in Progress
183413138-Service in Progress,183413138,2018-12-07 23:40:40,"1943 N SUMMIT AV,MKE",1,CALL FOR POLICE,Service in Progress
183413151-Assignment Completed,183413151,2018-12-07 23:40:40,"2911 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed
183413149-Assignment Completed,183413149,2018-12-07 23:40:19,"5700 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
183413164-Service in Progress,183413164,2018-12-07 23:47:08,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
183413162-Advised,183413162,2018-12-07 23:46:01,"1413 S 24TH ST,MKE",2,TRAFFIC STOP,Advised
183413161-Assignment Completed,183413161,2018-12-07 23:45:57,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183413157-Service in Progress,183413157,2018-12-07 23:45:45,"6836 W APPLETON AV,MKE",7,BATTERY,Service in Progress
183413160-Assignment Completed,183413160,2018-12-07 23:45:42,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183413159-Assignment Completed,183413159,2018-12-07 23:45:24,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183413158-Assignment Completed,183413158,2018-12-07 23:45:08,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183413145-Assignment Completed,183413145,2018-12-07 23:43:32,"3118 W WELLS ST,MKE",3,FIGHT,Assignment Completed
183413047-Assignment Completed,183413047,2018-12-07 22:55:14,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Assignment Completed
183413175-Advised,183413175,2018-12-07 23:54:35,"5351 W FOND DU LAC AV,MKE",7,BUSINESS CHECK,Advised
183413173-Assignment Completed,183413173,2018-12-07 23:53:49,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
