ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182972863-Service in Progress,182972863,2018-10-24 23:29:58,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
182972861-Service in Progress,182972861,2018-10-24 23:29:00,"100 W NATIONAL AV,MKE",2,PATROL,Service in Progress
182972859-Advised,182972859,2018-10-24 23:27:38,"330 W CENTER ST,MKE",5,TRAFFIC STOP,Advised
182972856-Service in Progress,182972856,2018-10-24 23:26:06,"628 N WATER ST,MKE",1,TAVERN CHECK,Service in Progress
182972852-Service in Progress,182972852,2018-10-24 23:25:00,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
182972847-Service in Progress,182972847,2018-10-24 23:24:08,"E KENWOOD BL / N OAKLAND AV,MKE",1,SUSP PERS/AUTO,Service in Progress
182972846-Service in Progress,182972846,2018-10-24 23:19:08,"4460 N 52ND ST,MKE",7,ACC PDO,Service in Progress
182972843-Service in Progress,182972843,2018-10-24 23:18:43,"2300 W HIGHLAND AV,MKE",3,SHOTSPOTTER,Service in Progress
182972838-Service in Progress,182972838,2018-10-24 23:18:38,"8940 W CARMEN AV,MKE",4,SHOTS FIRED,Service in Progress
182972840-Assignment Completed,182972840,2018-10-24 23:15:52,"4300 N TEUTONIA AV,MKE",5,INVESTIGATION,Assignment Completed
182972837-Advised,182972837,2018-10-24 23:15:39,"3744 N 25TH ST,MKE",5,SUBJ STOP,Advised
182972836-Assignment Completed,182972836,2018-10-24 23:15:36,"5170 S 6TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
182972835-Unable to Locate Complainant,182972835,2018-10-24 23:15:16,"N 79TH ST / W CARMEN AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant
182972834-Advised,182972834,2018-10-24 23:15:09,"2273 N HOLTON ST,MKE",5,SUBJ STOP,Advised
182972832-Service in Progress,182972832,2018-10-24 23:14:28,"700 S 4TH ST,MKE",2,ASSIGNMENT,Service in Progress
182972831-Advised,182972831,2018-10-24 23:13:59,"501 W LAYTON AV,MKE",6,TRAFFIC STOP,Advised
182972825-Assignment Completed,182972825,2018-10-24 23:10:39,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
182972824-Service in Progress,182972824,2018-10-24 23:09:56,"749 W STATE ST,MKE",1,FOLLOW UP,Service in Progress
182972815-Unable to Locate Complainant,182972815,2018-10-24 23:06:52,"1900 N 26TH ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
182972814-Service in Progress,182972814,2018-10-24 23:06:40,"1959 S 7TH ST,MKE",2,WELFARE CITIZEN,Service in Progress
182972808-Assignment Completed,182972808,2018-10-24 23:05:56,"N HOLTON ST / E LOCUST ST,MKE",5,CALL FOR POLICE,Assignment Completed
182972819-To be Filed,182972819,2018-10-24 23:05:23,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
182972817-Assignment Completed,182972817,2018-10-24 23:04:10,"1608 N 33RD ST,MKE",3,SHOTSPOTTER,Assignment Completed
182972811-Open Investigation,182972811,2018-10-24 23:03:14,"806 E LINCOLN AV,MKE",6,FIRE,Open Investigation
182972816-Assignment Completed,182972816,2018-10-24 23:02:55,"4940 S 18TH ST,MKE",6,FOLLOW UP,Assignment Completed
182972813-Assignment Completed,182972813,2018-10-24 23:02:03,"S 37TH ST / W SCOTT ST,MKE",2,SUBJ WITH WEAPON,Assignment Completed
182972810-Service in Progress,182972810,2018-10-24 23:00:51,"880 N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
182972599-Unable to Locate Complainant,182972599,2018-10-24 22:58:34,"4331 N 19TH ST,MKE",5,NOISE NUISANCE,Unable to Locate Complainant
182972802-Assignment Completed,182972802,2018-10-24 22:57:53,"5521 W CENTER ST,MKE",3,BURG/AUD GOVT,Assignment Completed
182972801-Assignment Completed,182972801,2018-10-24 22:57:43,"2463 N 21ST ST,MKE",3,BATTERY,Assignment Completed
182972775-Service in Progress,182972775,2018-10-24 22:57:12,"2021 N 52ND ST,MKE",3,WELFARE CITIZEN,Service in Progress
182972803-City Citation(s) Issued,182972803,2018-10-24 22:55:31,"2700 W MC KINLEY BL,MKE",3,TRAFFIC STOP,City Citation(s) Issued
182972797-To be Filed,182972797,2018-10-24 22:54:10,"1 S BREWERS WA,MKE",3,ENTRY AUTOS,To be Filed
182972767-Unable to Locate Complainant,182972767,2018-10-24 22:54:07,"176 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
182972796-Service in Progress,182972796,2018-10-24 22:53:58,"4170 N 81ST ST,MKE",7,PROPERTY DAMAGE,Service in Progress
182972795-Assignment Completed,182972795,2018-10-24 22:52:33,"N BUFFUM ST / E WRIGHT ST,MKE",5,INVESTIGATION,Assignment Completed
182972773-Unable to Locate Complainant,182972773,2018-10-24 22:52:15,"3852 N 19TH PL,MKE",5,FAMILY TROUBL-DV,Unable to Locate Complainant
182972787-Service in Progress,182972787,2018-10-24 22:51:05,"3238 N 33RD ST,MKE",7,ENTRY,Service in Progress
182972696-No Prosecution,182972696,2018-10-24 22:50:23,"8632 W CROSSFIELD AV,MKE",4,PROPERTY DAM-DV,No Prosecution
182972684-Advised,182972684,2018-10-24 22:48:47,"4295 N TEUTONIA AV,MKE",5,SHOPLIFTER,Advised
182972790-To be Filed,182972790,2018-10-24 22:48:02,"E KILBOURN AV / N BROADWAY,MKE",1,PARKING TROUBLE,To be Filed
182972788-Assignment Completed,182972788,2018-10-24 22:46:38,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
182972782-Unable to Locate Complainant,182972782,2018-10-24 22:43:50,"2757 S 44TH ST,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
182972777-Assignment Completed,182972777,2018-10-24 22:43:20,"1831 W NATIONAL AV,MKE",2,TRBL W/SUBJ,Assignment Completed
182972776-Service in Progress,182972776,2018-10-24 22:43:18,"N 74TH ST / W BECKETT AV,MKE",7,ACC PI,Service in Progress
182972784-Assignment Completed,182972784,2018-10-24 22:42:58,"1343 N 37TH PL,MKE",3,BUSINESS CHECK,Assignment Completed
182972783-Assignment Completed,182972783,2018-10-24 22:42:34,"N 27TH ST / W LISBON AV,MKE",3,TRAFFIC LASER,Assignment Completed
182972761-Unable to Locate Complainant,182972761,2018-10-24 22:40:49,"2010 W GREENFIELD AV,MKE",2,FAMILY TROUBL-DV,Unable to Locate Complainant
182972780-Service in Progress,182972780,2018-10-24 22:40:30,"749 W STATE ST,MKE",1,ASSIGNMENT,Service in Progress
182972779-Advised,182972779,2018-10-24 22:40:17,"3219 N 26TH ST,MKE",5,TRAFFIC STOP,Advised
182972778-Assignment Completed,182972778,2018-10-24 22:39:10,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
182972774-Unable to Locate Complainant,182972774,2018-10-24 22:38:57,"E WEBSTER PL / N FARWELL AV,MKE",1,SUSP PERS/AUTO,Unable to Locate Complainant
182972772-Assignment Completed,182972772,2018-10-24 22:37:01,"2707 W BURLEIGH ST,MKE",5,BUSINESS CHECK,Assignment Completed
182972771-Advised,182972771,2018-10-24 22:36:57,"3080 S 6TH ST,MKE",6,TRAFFIC STOP,Advised
182972770-Assignment Completed,182972770,2018-10-24 22:36:48,"5311 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
182972766-Advised,182972766,2018-10-24 22:36:26,"2111 N 27TH ST,MKE",3,ABDUCTION,Advised
182972769-Assignment Completed,182972769,2018-10-24 22:36:21,"1600 S MUSKEGO AV,MKE",2,ACC PDO,Assignment Completed
182972768-City Citation(s) Issued,182972768,2018-10-24 22:35:25,"165 E ST PAUL AV,MKE",1,TRAFFIC STOP,City Citation(s) Issued
182972763-Advised,182972763,2018-10-24 22:35:21,"4401 N 51ST BL,MKE",7,BATTERY,Advised
182972065-Service in Progress,182972065,2018-10-24 22:32:39,"10831 W HAMPTON AV,MKE",4,ADDL INFO,Service in Progress
182972765-Assignment Completed,182972765,2018-10-24 22:32:35,"1218 W CHERRY ST,MKE",3,TAVERN CHECK,Assignment Completed
182972759-Advised,182972759,2018-10-24 22:32:01,"2672 N 41ST ST,MKE",3,TRBL W/SUBJ,Advised
182972865-Service in Progress,182972865,2018-10-24 23:33:44,"N 55TH ST / W VLIET ST,MKE",3,ACC PDO,Service in Progress
182972851-Advised,182972851,2018-10-24 23:32:46,"4295 N TEUTONIA AV,MKE",5,THEFT,Advised
182972866-Advised,182972866,2018-10-24 23:32:40,"1330 W FOREST HOME AV,MKE",2,TRAFFIC STOP,Advised
182972864-Assignment Completed,182972864,2018-10-24 23:32:31,"719 S 23RD ST,MKE",2,FIGHT,Assignment Completed
182972862-Service in Progress,182972862,2018-10-24 23:31:04,"3201 W MC KINLEY BL,MKE",3,FIRE,Service in Progress
182972861-Assignment Completed,182972861,2018-10-24 23:29:00,"100 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
182972814-Advised,182972814,2018-10-24 23:06:40,"1959 S 7TH ST,MKE",2,WELFARE CITIZEN,Advised
182972802-Advised,182972802,2018-10-24 22:57:53,"5521 W CENTER ST,MKE",3,BURG/AUD GOVT,Advised
182972877-Service in Progress,182972877,2018-10-24 23:38:46,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
182972873-Advised,182972873,2018-10-24 23:36:23,"2351 W TOWNSEND ST,MKE",5,TRAFFIC STOP,Advised
182972872-Service in Progress,182972872,2018-10-24 23:36:20,"2400 N VEL R PHILLIPS AV,MKE",5,INVESTIGATION,Service in Progress
182972870-Service in Progress,182972870,2018-10-24 23:35:01,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
182972860-Unable to Locate Complainant,182972860,2018-10-24 23:44:45,"3746 W SARNOW ST,MKE",3,SUBJ WITH GUN-DV,Unable to Locate Complainant
182972858-Service in Progress,182972858,2018-10-24 23:43:59,"6451 W LEON TR,MKE",7,FAMILY TROUBLE,Service in Progress
182972881-Assignment Completed,182972881,2018-10-24 23:43:26,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182972880-Assignment Completed,182972880,2018-10-24 23:42:52,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182972878-Advised/Referral,182972878,2018-10-24 23:40:41,"3245 S ILLINOIS AV,MKE",6,ENTRY,Advised/Referral
182972872-Assignment Completed,182972872,2018-10-24 23:36:20,"2400 N VEL R PHILLIPS AV,MKE",5,INVESTIGATION,Assignment Completed
