ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183463121-Assignment Completed,183463121,2018-12-12 23:28:40,"999 W MT VERNON AV,MKE",3,BUSINESS CHECK,Assignment Completed
183463120-Assignment Completed,183463120,2018-12-12 23:28:27,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183463041-Unable to Locate Complainant,183463041,2018-12-12 23:11:07,"8320 W HOPE AV,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
183463129-Assignment Completed,183463129,2018-12-12 23:34:53,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
183463127-Assignment Completed,183463127,2018-12-12 23:34:27,"2759 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
183463111-Unable to Locate Complainant,183463111,2018-12-12 23:18:54,"E MEINECKE AV / N HOLTON ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant
183463097-Advised/Referral,183463097,2018-12-12 23:11:07,"4849 S 22ND ST,MKE",6,BATTERY DV,Advised/Referral
183463094-Advised,183463094,2018-12-12 23:07:54,"1238 S 21ST ST,MKE",2,BATTERY,Advised
183463065-Unable to Locate Complainant,183463065,2018-12-12 23:07:07,"8920 N MICHELE ST,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant
183462989-Advised,183462989,2018-12-12 22:48:53,"2365 N 20TH ST,MKE",3,NOISE NUISANCE,Advised
183463137-Service in Progress,183463137,2018-12-12 23:39:15,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
183463110-Unable to Locate Complainant,183463110,2018-12-12 23:39:04,"2163 N 45TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183463123-Service in Progress,183463123,2018-12-12 23:36:46,"4409 W LISBON AV,MKE",3,BATTERY,Service in Progress
183463132-To be Filed,183463132,2018-12-12 23:36:42,"6345 N 91ST ST,MKE",4,SPECIAL ASSIGN,To be Filed
183463131-Assignment Completed,183463131,2018-12-12 23:36:32,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183463054-Service in Progress,183463054,2018-12-12 23:43:42,"2000-BLK W LAPHAM ST,MKE",2,NOISE NUISANCE,Service in Progress
183463134-Service in Progress,183463134,2018-12-12 23:42:22,"3254 N 33RD ST,MKE",7,VIOL REST ORD-DV,Service in Progress
183463141-Assignment Completed,183463141,2018-12-12 23:41:59,"3006 S 27TH ST,MKE",6,POLICE ADMIN,Assignment Completed
183463140-Assignment Completed,183463140,2018-12-12 23:41:39,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183463139-Service in Progress,183463139,2018-12-12 23:41:29,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
183463151-Assignment Completed,183463151,2018-12-12 23:49:35,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183463150-Service in Progress,183463150,2018-12-12 23:49:02,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
183463149-Assignment Completed,183463149,2018-12-12 23:48:21,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183463147-Assignment Completed,183463147,2018-12-12 23:47:15,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183463145-Assignment Completed,183463145,2018-12-12 23:45:32,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183463144-Assignment Completed,183463144,2018-12-12 23:45:08,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183463054-Unable to Locate Complainant,183463054,2018-12-12 23:43:42,"2000-BLK W LAPHAM ST,MKE",2,NOISE NUISANCE,Unable to Locate Complainant
