ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190092974-Service in Progress,190092974,2019-01-09 23:29:59,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Service in Progress
190092973-Advised,190092973,2019-01-09 23:29:29,"5717 W BIRCH AV,MKE",4,TRAFFIC STOP,Advised
190092969-Service in Progress,190092969,2019-01-09 23:26:59,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
190092968-Assignment Completed,190092968,2019-01-09 23:26:09,"6401 S 13TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190092875-Advised/Referral,190092875,2019-01-09 22:35:32,"3268 N 35TH ST,MKE",7,PROPERTY DAMAGE,Advised/Referral
190092982-Advised,190092982,2019-01-09 23:34:15,"N 60TH ST / W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
190092980-Advised,190092980,2019-01-09 23:33:50,"4735 W VILLARD AV,MKE",7,TRAFFIC STOP,Advised
190092978-Advised,190092978,2019-01-09 23:32:44,"2230 N 49TH ST,MKE",3,TRAFFIC STOP,Advised
190092977-Service in Progress,190092977,2019-01-09 23:31:16,"4800 W WASHINGTON BL,MKE",3,PATROL,Service in Progress
190092969-Assignment Completed,190092969,2019-01-09 23:26:59,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190092965-Unable to Locate Complainant,190092965,2019-01-09 23:24:32,"3700 W SILVER SPRING DR,MKE",4,INVESTIGATION,Unable to Locate Complainant
190092946-Assignment Completed,190092946,2019-01-09 23:14:24,"3811 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
190092909-Assignment Completed,190092909,2019-01-09 22:53:41,"E MORGAN AV / S CHASE AV,MKE",6,TRAFFIC HAZARD,Assignment Completed
190092988-Assignment Completed,190092988,2019-01-09 23:36:54,"9200 W BLUE MOUND RD,MKE",3,BUSINESS CHECK,Assignment Completed
190092987-Assignment Completed,190092987,2019-01-09 23:36:40,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
