ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190512746-Service in Progress,190512746,2019-02-20 23:29:14,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress
190512745-Service in Progress,190512745,2019-02-20 23:29:06,"2920 N VEL R PHILLIPS AV,MKE",5,SPECIAL ASSIGN,Service in Progress
190512744-Service in Progress,190512744,2019-02-20 23:29:05,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190512743-Service in Progress,190512743,2019-02-20 23:28:37,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Service in Progress
190512742-Advised,190512742,2019-02-20 23:28:20,"321 E BURLEIGH ST,MKE",5,TRAFFIC STOP,Advised
190512741-Service in Progress,190512741,2019-02-20 23:27:07,"3006 S 27TH ST,MKE",6,FOLLOW UP,Service in Progress
190512740-Service in Progress,190512740,2019-02-20 23:26:36,"5650 W ROOSEVELT DR,MKE",7,TRAFFIC STOP,Service in Progress
190512739-Assignment Completed,190512739,2019-02-20 23:25:40,"1355 N 35TH ST,MKE",3,BUSINESS CHECK,Assignment Completed
190512758-Advised,190512758,2019-02-20 23:34:35,"404 E CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
190512755-Assignment Completed,190512755,2019-02-20 23:32:52,"5250 W NORTH AV,MKE",3,BUSINESS CHECK,Assignment Completed
190512753-Assignment Completed,190512753,2019-02-20 23:32:20,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190512752-Assignment Completed,190512752,2019-02-20 23:32:17,"2920 N VEL R PHILLIPS AV,MKE",5,FOLLOW UP,Assignment Completed
190512751-Advised,190512751,2019-02-20 23:32:12,"6366 N 76TH ST,MKE",4,TRAFFIC STOP,Advised
190512748-Service in Progress,190512748,2019-02-20 23:31:39,"2022 W ATKINSON AV,MKE",5,VIOL REST ORD-DV,Service in Progress
190512749-Assignment Completed,190512749,2019-02-20 23:30:52,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190512747-Assignment Completed,190512747,2019-02-20 23:30:13,"5001 W STATE ST,MKE",3,BUSINESS CHECK,Assignment Completed
190512744-Assignment Completed,190512744,2019-02-20 23:29:05,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
