ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190293047-Advised,190293047,2019-01-29 23:26:42,"2621 N TEUTONIA AV,MKE",3,TRAFFIC STOP,Advised
190293040-Unable to Locate Complainant,190293040,2019-01-29 23:25:49,"2976 W CAPITOL DR,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
190293033-Advised,190293033,2019-01-29 23:20:27,"245 E KEEFE AV,MKE",5,TRAFFIC STOP,Advised
190293025-Unable to Locate Complainant,190293025,2019-01-29 23:20:03,"3142 S 13TH ST,MKE",6,WELFARE CITIZEN,Unable to Locate Complainant
190293024-To be Filed,190293024,2019-01-29 23:18:24,"W FOND DU LAC AV / W WALNUT ST,MKE",3,WELFARE CITIZEN,To be Filed
190293030-Assignment Completed,190293030,2019-01-29 23:18:12,"2911 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed
190293012-Assignment Completed,190293012,2019-01-29 23:14:39,"1335 W VLIET ST,MKE",3,TRBL W/SUBJ-DV,Assignment Completed
190293008-Advised,190293008,2019-01-29 23:10:56,"2702 W HIGHLAND BL,MKE",3,TRAFFIC STOP,Advised
190292984-Advised/Referral,190292984,2019-01-29 23:02:38,"5000 N 54TH ST,MKE",7,BATTERY,Advised/Referral
190292978-To be Filed,190292978,2019-01-29 22:55:26,"N 96TH ST / W BEATRICE ST,MKE",4,ACC PDO,To be Filed
190292963-Cleared by Arrest,190292963,2019-01-29 22:48:53,"2724 N 44TH ST,MKE",7,TRAFFIC STOP,Cleared by Arrest
190292943-Assignment Completed,190292943,2019-01-29 22:39:25,"8800 N SWAN RD,MKE",4,SPECIAL ASSIGN,Assignment Completed
190292927-Advised/Referral,190292927,2019-01-29 22:36:30,"9096 N 95TH ST,MKE",4,THEFT,Advised/Referral
190293055-Assignment Completed,190293055,2019-01-29 23:34:40,"N 60TH ST / W LLOYD ST,MKE",3,INVESTIGATION,Assignment Completed
190293054-Service in Progress,190293054,2019-01-29 23:34:18,"2700 W TOWNSEND ST,MKE",5,INVESTIGATION,Service in Progress
