ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183652732-Service in Progress,183652732,2018-12-31 23:29:49,"435 W HAMPTON AV,MKE",5,PATROL,Service in Progress
183652731-City Citation(s) Issued,183652731,2018-12-31 23:29:37,"125 E JUNEAU AV,MKE",1,TRAFFIC STOP,City Citation(s) Issued
183652511-Service in Progress,183652511,2018-12-31 23:29:34,"1110 S 37TH ST,MKE",2,FAMILY TROUBL-DV,Service in Progress
183652729-Service in Progress,183652729,2018-12-31 23:29:33,"3501 W CENTER ST,MKE",3,SHOTSPOTTER,Service in Progress
183652730-Assignment Completed,183652730,2018-12-31 23:29:27,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
183652727-Advised,183652727,2018-12-31 23:27:53,"S 51ST ST / W HOWARD AV,MKE",6,FIREWORKS,Advised
183652719-Service in Progress,183652719,2018-12-31 23:27:07,"3334 W HIGHLAND BL,MKE",3,BATTERY,Service in Progress
183652723-Service in Progress,183652723,2018-12-31 23:26:44,"4322 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Service in Progress
183652722-Assignment Completed,183652722,2018-12-31 23:26:09,"4400 W WISCONSIN AV,MKE",3,PARK AND WALK,Assignment Completed
183652721-Assignment Completed,183652721,2018-12-31 23:25:25,"7330 N 76TH ST,MKE",4,TAVERN CHECK,Assignment Completed
183652720-Assignment Completed,183652720,2018-12-31 23:25:09,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
183652712-Unable to Locate Complainant,183652712,2018-12-31 23:24:17,"1446 N 26TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
183652706-Assignment Completed,183652706,2018-12-31 23:20:48,"2333 N 49TH ST,MKE",3,CONVEY PROPERTY,Assignment Completed
183652753-Service in Progress,183652753,2018-12-31 23:34:31,"N 41ST ST / W BURLEIGH ST,MKE",7,SUBJ WITH GUN,Service in Progress
183652687-Service in Progress,183652687,2018-12-31 23:34:25,"1903 E KENILWORTH PL,MKE",1,THEFT VEHICLE,Service in Progress
183652734-Service in Progress,183652734,2018-12-31 23:33:42,"7641 N 76TH ST,MKE",4,BATTERY,Service in Progress
183652751-Service in Progress,183652751,2018-12-31 23:33:04,"1300 W CENTER ST,MKE",5,INVESTIGATION,Service in Progress
183652728-Service in Progress,183652728,2018-12-31 23:32:15,"4784 N 31ST ST,MKE",5,WELFARE CITIZEN,Service in Progress
183652747-Assignment Completed,183652747,2018-12-31 23:32:12,"3908 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Assignment Completed
183652724-Assignment Completed,183652724,2018-12-31 23:31:36,"W APPLETON AV / N 76TH ST,MKE",7,PD/OTHER IN MKE,Assignment Completed
183652559-Service in Progress,183652559,2018-12-31 23:31:34,"S 13TH ST / W LAPHAM BL,MKE",2,ACC PDO,Service in Progress
183652745-Service in Progress,183652745,2018-12-31 23:31:31,"N 28TH ST / W RUBY AV,MKE",5,PLANT CAR,Service in Progress
183652743-Advised,183652743,2018-12-31 23:31:28,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Advised
183652742-Assignment Completed,183652742,2018-12-31 23:31:19,"4200 W STATE ST,MKE",3,BUSINESS CHECK,Assignment Completed
183652741-Assignment Completed,183652741,2018-12-31 23:31:15,"4500 W MONARCH PL,MKE",3,PATROL,Assignment Completed
