ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190983178-Service in Progress,190983178,2019-04-08 23:29:33,"245 W LINCOLN AV,MKE",2,REPORTS,Service in Progress
190983177-Service in Progress,190983177,2019-04-08 23:29:11,"N 35TH ST / W NORTH AV,MKE",3,ROBBERY ARMED,Service in Progress
190983174-Assignment Completed,190983174,2019-04-08 23:27:54,"S WATER ST / E FLORIDA ST,MKE",1,TRAFFIC STOP,Assignment Completed
190983147-Service in Progress,190983147,2019-04-08 23:26:43,"S 38TH ST / W NATIONAL AV,MKE",2,SUSP PERS/AUTO,Service in Progress
190983172-Assignment Completed,190983172,2019-04-08 23:26:07,"9901 W GREENWOOD TR,MKE",4,PATROL,Assignment Completed
190983148-Service in Progress,190983148,2019-04-08 23:25:55,"3875 N 80TH ST,MKE",7,NOISE NUISANCE,Service in Progress
190983163-Unable to Locate Complainant,190983163,2019-04-08 23:25:42,"N VEL R PHILLIPS AV / W CENTER ST,MKE",5,BATTERY,Unable to Locate Complainant
190983171-Assignment Completed,190983171,2019-04-08 23:25:13,"2406 W CAPITOL DR,MKE",5,SUBJ WITH GUN,Assignment Completed
190983151-Assignment Completed,190983151,2019-04-08 23:25:08,"1141 N OLD WORLD THIRD ST,MKE",1,SUSP PERS/AUTO,Assignment Completed
190983184-Unable to Locate Complainant,190983184,2019-04-08 23:35:00,"234 E RESERVOIR AV,MKE",5,SHOTS FIRED,Unable to Locate Complainant
190983185-Assignment Completed,190983185,2019-04-08 23:34:41,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190983182-Unable to Locate Complainant,190983182,2019-04-08 23:33:49,"2075 S 13TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
190983181-Service in Progress,190983181,2019-04-08 23:33:38,"2075 S 13TH ST,MKE",2,SHOTSPOTTER,Service in Progress
190983178-To be Filed,190983178,2019-04-08 23:29:33,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed
190983177-Assignment Completed,190983177,2019-04-08 23:29:11,"N 35TH ST / W NORTH AV,MKE",3,ROBBERY ARMED,Assignment Completed
190983174-Advised,190983174,2019-04-08 23:27:54,"S WATER ST / E FLORIDA ST,MKE",1,TRAFFIC STOP,Advised
190983147-Unable to Locate Complainant,190983147,2019-04-08 23:26:43,"S 38TH ST / W NATIONAL AV,MKE",2,SUSP PERS/AUTO,Unable to Locate Complainant
190983148-Open Investigation,190983148,2019-04-08 23:25:55,"3875 N 80TH ST,MKE",7,NOISE NUISANCE,Open Investigation
190983167-Assignment Completed,190983167,2019-04-08 23:23:29,"1364 N 42ND ST,MKE",3,OVERDOSE,Assignment Completed
190983146-Advised,190983146,2019-04-08 23:20:40,"1625 N WARREN AV,MKE",1,WELFARE CITIZEN,Advised
190983135-Assignment Completed,190983135,2019-04-08 23:12:38,"2116 W STATE ST,MKE",3,SHOTS FIRED,Assignment Completed
190983128-Assignment Completed,190983128,2019-04-08 23:09:15,"1350 E LOCUST ST,MKE",5,MEET GOVT AGENCY,Assignment Completed
190983122-Assignment Completed,190983122,2019-04-08 23:03:43,"2333 N 49TH ST,MKE",3,ASSIGN-ADMN MPD,Assignment Completed
190983079-Assignment Completed,190983079,2019-04-08 22:50:56,"2865 N HACKETT AV,MKE",1,MFD OTHER,Assignment Completed
190983195-Assignment Completed,190983195,2019-04-08 23:39:13,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190983191-Assignment Completed,190983191,2019-04-08 23:37:38,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190983190-Service in Progress,190983190,2019-04-08 23:37:24,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
190983183-Service in Progress,190983183,2019-04-08 23:35:18,"3233 S 27TH ST,MKE",6,SUBJ WITH WEAPON,Service in Progress
190983170-Unable to Locate Complainant,190983170,2019-04-08 23:35:14,"5305 N 35TH ST,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant
190983127-Service in Progress,190983127,2019-04-08 23:35:04,"157 N 75TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
