ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183102848-Advised,183102848,2018-11-06 23:29:21,"2112 S LAYTON BL,MKE",2,TRAFFIC STOP,Advised
183102847-Service in Progress,183102847,2018-11-06 23:29:16,"N 51ST ST / W LOCUST ST,MKE",7,INVESTIGATION,Service in Progress
183102844-Assignment Completed,183102844,2018-11-06 23:26:51,"N 42ND ST / W FLORIST AV,MKE",4,PATROL,Assignment Completed
183102841-Assignment Completed,183102841,2018-11-06 23:26:24,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183102827-Unable to Locate Complainant,183102827,2018-11-06 23:25:10,"7621 N 78TH ST,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant
183102799-Advised/Referral,183102799,2018-11-06 23:07:51,"4128 W BURLEIGH ST,MKE",7,THEFT,Advised/Referral
183102793-To be Filed,183102793,2018-11-06 22:59:23,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed
183102624-Advised,183102624,2018-11-06 22:50:15,"2470 S 9TH ST,MKE",2,TRBL W/SUBJ-DV,Advised
183102792-Service in Progress,183102792,2018-11-06 23:31:50,"4318 N 14TH ST,MKE",5,ENTRY,Service in Progress
183102817-Service in Progress,183102817,2018-11-06 23:31:08,"1209 W NATIONAL AV,MKE",2,WELFARE CITIZEN,Service in Progress
183102815-Advised,183102815,2018-11-06 23:15:51,"9507 W LANGLADE ST,MKE",4,WELFARE CITIZEN,Advised
183102823-Assignment Completed,183102823,2018-11-06 23:14:49,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
183102849-Service in Progress,183102849,2018-11-06 23:39:49,"9430 W MT ZION DR,MKE",4,ENTRY AUTOS,Service in Progress
183102832-Unable to Locate Complainant,183102832,2018-11-06 23:39:14,"319 W BOLIVAR AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
183102855-Service in Progress,183102855,2018-11-06 23:37:41,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Service in Progress
183102852-Assignment Completed,183102852,2018-11-06 23:36:17,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183102850-Assignment Completed,183102850,2018-11-06 23:36:07,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183102817-Advised,183102817,2018-11-06 23:31:08,"1209 W NATIONAL AV,MKE",2,WELFARE CITIZEN,Advised
183102847-Assignment Completed,183102847,2018-11-06 23:29:16,"N 51ST ST / W LOCUST ST,MKE",7,VEHICLE PURSUIT,Assignment Completed
183102828-Advised,183102828,2018-11-06 23:17:30,"3105 W FOND DU LAC AV,MKE",7,SUBJ STOP,Advised
183102806-Assignment Completed,183102806,2018-11-06 23:04:19,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
183102790-Referral,183102790,2018-11-06 22:59:28,"3747 N PORT WASHINGTON AV,MKE",5,WELFARE CITIZEN,Referral
183102757-To be Filed,183102757,2018-11-06 22:44:04,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183102865-Assignment Completed,183102865,2018-11-06 23:44:56,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183102750-Service in Progress,183102750,2018-11-06 23:44:44,"2721 N 91ST ST,MKE",7,THEFT,Service in Progress
183102851-Unable to Locate Complainant,183102851,2018-11-06 23:43:57,"N 29TH ST / W CARMEN AV,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
183102861-Assignment Completed,183102861,2018-11-06 23:43:39,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183102858-Assignment Completed,183102858,2018-11-06 23:42:01,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183102853-Advised,183102853,2018-11-06 23:40:01,"932 E LAND PL,MKE",1,TRBL W/SUBJ,Advised
183102830-Assignment Completed,183102830,2018-11-06 23:20:33,"2858 S 8TH ST,MKE",6,ROBBERY ST ARM,Assignment Completed
183102875-Assignment Completed,183102875,2018-11-06 23:48:41,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183102854-Unable to Locate Complainant,183102854,2018-11-06 23:48:12,"2148 N HOLTON ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant
183102804-Advised,183102804,2018-11-06 23:47:55,"5110 N 57TH ST,MKE",7,FAMILY TROUBLE,Advised
183102872-Assignment Completed,183102872,2018-11-06 23:47:35,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183102871-Assignment Completed,183102871,2018-11-06 23:46:56,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183102868-Assignment Completed,183102868,2018-11-06 23:46:10,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183102884-Unable to Locate Complainant,183102884,2018-11-06 23:58:46,"2114 N 40TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
183102885-Service in Progress,183102885,2018-11-06 23:56:15,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
183102883-Service in Progress,183102883,2018-11-06 23:55:48,"2024 N 38TH ST,MKE",3,SHOTSPOTTER,Service in Progress
183102818-To be Filed,183102818,2018-11-06 23:13:29,"2341 S 26TH ST,MKE",2,BATTERY DV,To be Filed
183110004-Open Investigation,183110004,2018-11-07 00:04:13,"231 E BUFFALO ST,MKE",1,BUSINESS CHECK,Open Investigation
183102842-Service in Progress,183102842,2018-11-07 00:04:12,"2640 S 62ND ST,MKE",6,ENTRY AUTOS,Service in Progress
183102835-Service in Progress,183102835,2018-11-07 00:03:35,"W HAMPTON AV / N LOVERS LANE RD,MKE",4,RECK USE OF WEAP,Service in Progress
183102864-Advised,183102864,2018-11-07 00:03:05,"7621 N 78TH ST,MKE",4,TRBL W/SUBJ,Advised
