ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190332750-Assignment Completed,190332750,2019-02-02 23:29:10,"N 95TH ST / W GREENWOOD TR,MKE",4,PATROL,Assignment Completed
190332744-Service in Progress,190332744,2019-02-02 23:28:35,"9014 W FAIRMOUNT AV,MKE",7,NOISE NUISANCE,Service in Progress
190332746-Unable to Locate Complainant,190332746,2019-02-02 23:28:22,"3922 W ROBERTS ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190332741-Service in Progress,190332741,2019-02-02 23:27:28,"900 W CAPITOL DR,MKE",5,MEET GOVT AGENCY,Service in Progress
190332742-Unable to Locate Complainant,190332742,2019-02-02 23:26:21,"1804 N 40TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190332743-Advised/Referral,190332743,2019-02-02 23:25:50,"2988 S KINNICKINNIC AV,MKE",6,BATTERY,Advised/Referral
190332738-Assignment Completed,190332738,2019-02-02 23:21:39,"2429 E WYOMING PL,MKE",1,SHOTS FIRED,Assignment Completed
190332729-Assignment Completed,190332729,2019-02-02 23:16:45,"N 18TH ST / W WRIGHT ST,MKE",3,VEHICLE PURSUIT,Assignment Completed
190332704-Advised/Referral,190332704,2019-02-02 23:05:54,"2218 S 6TH ST,MKE",2,SUBJ WITH WEAPON,Advised/Referral
190332682-Cleared by Arrest,190332682,2019-02-02 22:57:09,"2200 W NORTH AV,MKE",3,TRAFFIC STOP,Cleared by Arrest
190332660-Assignment Completed,190332660,2019-02-02 22:45:01,"3626 W FOND DU LAC AV,MKE",7,POLICE ADMIN,Assignment Completed
190332557-Advised,190332557,2019-02-02 22:33:50,"509 W WISCONSIN AV,MKE",1,TRBL W/SUBJ,Advised
190332762-Assignment Completed,190332762,2019-02-02 23:34:30,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190332761-Service in Progress,190332761,2019-02-02 23:33:53,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190332760-Service in Progress,190332760,2019-02-02 23:33:03,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
190332759-Advised,190332759,2019-02-02 23:32:42,"222 W LOCUST ST,MKE",5,TRAFFIC STOP,Advised
190332674-Advised,190332674,2019-02-02 23:11:18,"3503 N 36TH ST,MKE",7,FAMILY TROUBL-DV,Advised
190332785-Assignment Completed,190332785,2019-02-02 23:39:57,"721 S CESAR E CHAVEZ DR,MKE",2,TAVERN CHECK,Assignment Completed
190332782-Service in Progress,190332782,2019-02-02 23:39:24,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Service in Progress
190332781-Assignment Completed,190332781,2019-02-02 23:39:16,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
190332777-Assignment Completed,190332777,2019-02-02 23:38:01,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190332776-Assignment Completed,190332776,2019-02-02 23:37:44,"N 109TH ST / W FLORIST AV,MKE",4,PATROL,Assignment Completed
190332775-Advised,190332775,2019-02-02 23:37:13,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Advised
190332773-Advised,190332773,2019-02-02 23:37:09,"7312 W OKLAHOMA AV,WA",6,TRAFFIC STOP,Advised
190332772-Assignment Completed,190332772,2019-02-02 23:36:44,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190332770-Assignment Completed,190332770,2019-02-02 23:36:27,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190332766-Assignment Completed,190332766,2019-02-02 23:35:40,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190332763-Unable to Locate Complainant,190332763,2019-02-02 23:35:32,"2866 N 24TH PL,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190332791-Service in Progress,190332791,2019-02-02 23:45:00,"3814 W NATIONAL AV,MKE",2,TRBL W/SUBJ-DV,Service in Progress
190332794-Assignment Completed,190332794,2019-02-02 23:44:11,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190332793-Assignment Completed,190332793,2019-02-02 23:43:56,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190332753-Service in Progress,190332753,2019-02-02 23:43:47,"S 27TH ST / W FOREST HOME AV,MKE",2,WELFARE CITIZEN,Service in Progress
190332749-Unable to Locate Complainant,190332749,2019-02-02 23:41:43,"N 29TH ST / W HIGHLAND BL,MKE",3,FIREWORKS,Unable to Locate Complainant
190332786-Service in Progress,190332786,2019-02-02 23:41:31,"8110 W BROWN DEER RD,MKE",4,TRAFFIC HAZARD,Service in Progress
190332782-Assignment Completed,190332782,2019-02-02 23:39:24,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190332761-Assignment Completed,190332761,2019-02-02 23:33:53,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190332758-Service in Progress,190332758,2019-02-02 23:49:58,"3920 N 6TH ST,MKE",5,TRBL W/SUBJ,Service in Progress
190332805-Service in Progress,190332805,2019-02-02 23:49:00,"700-BLK N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
190332796-Service in Progress,190332796,2019-02-02 23:48:33,"4108 N 13TH ST,MKE",5,SUSP PERS/AUTO,Service in Progress
190332803-Assignment Completed,190332803,2019-02-02 23:48:18,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190332798-Service in Progress,190332798,2019-02-02 23:47:28,"954 N 37TH ST,MKE",3,BATTERY DV,Service in Progress
190332799-Assignment Completed,190332799,2019-02-02 23:45:50,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190332753-Unable to Locate Complainant,190332753,2019-02-02 23:43:47,"S 27TH ST / W FOREST HOME AV,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant
190332670-Advised/Referral,190332670,2019-02-02 22:54:31,"4747 N 29TH ST,MKE",5,BATTERY DV,Advised/Referral
190332816-Service in Progress,190332816,2019-02-02 23:53:05,"N 75TH ST / W RUBY AV,MKE",7,FIRE,Service in Progress
