ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191062917-Assignment Completed,191062917,2019-04-16 23:27:15,"1025 W HISTORIC MITCHELL ST,MKE",2,ENTRY,Assignment Completed
191062916-Assignment Completed,191062916,2019-04-16 23:26:01,"2600 W HIGHLAND AV,MKE",3,PATROL,Assignment Completed
191062911-Unable to Locate Complainant,191062911,2019-04-16 23:25:31,"2935 N 48TH ST,MKE",7,SHOTSPOTTER,Unable to Locate Complainant
191062913-Assignment Completed,191062913,2019-04-16 23:25:20,"W MAIN ST / S OAK PARK CT,MKE",3,INVESTIGATION,Assignment Completed
191062907-Unable to Locate Complainant,191062907,2019-04-16 23:21:22,"2517 N 47TH ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
191062900-Unable to Locate Complainant,191062900,2019-04-16 23:18:53,"2508 S 7TH ST,MKE",2,FIGHT,Unable to Locate Complainant
191062905-Assignment Completed,191062905,2019-04-16 23:18:45,"5841 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
191062858-Assignment Completed,191062858,2019-04-16 22:56:37,"E BURLEIGH ST / N HUMBOLDT BL,MKE",5,PATROL,Assignment Completed
191062845-Assignment Completed,191062845,2019-04-16 22:52:59,"749 W STATE ST,MKE",1,PROPERTY PICKUP,Assignment Completed
191062791-City Citation(s) Issued,191062791,2019-04-16 22:33:07,"2057 S 14TH ST,MKE",2,PROPERTY DAMAGE,City Citation(s) Issued
191062904-Service in Progress,191062904,2019-04-16 23:34:39,"5120 W CAPITOL DR,MKE",7,INJ PERSON/SICK,Service in Progress
191062886-Unable to Locate Complainant,191062886,2019-04-16 23:34:36,"S 20TH ST / W EDGERTON AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
191062920-Service in Progress,191062920,2019-04-16 23:34:18,"N 6TH ST / W WISCONSIN AV,MKE",1,WELFARE CITIZEN,Service in Progress
191062930-Service in Progress,191062930,2019-04-16 23:33:58,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
191062929-Service in Progress,191062929,2019-04-16 23:33:18,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress
191062926-Service in Progress,191062926,2019-04-16 23:32:42,"6680 N TEUTONIA AV,MKE",4,ASSIGNMENT,Service in Progress
191062919-Unable to Locate Complainant,191062919,2019-04-16 23:31:16,"1983 S MUSKEGO AV,MKE",2,FIGHT,Unable to Locate Complainant
191062915-Assignment Completed,191062915,2019-04-16 23:30:21,"3913 N 26TH ST,MKE",5,SUBJ WITH WEAPON,Assignment Completed
191062935-Service in Progress,191062935,2019-04-16 23:39:55,"749 W STATE ST,MKE",1,CONVEY PROPERTY,Service in Progress
191062934-Unable to Locate Complainant,191062934,2019-04-16 23:39:54,"2363 N 54TH ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
191062931-Unable to Locate Complainant,191062931,2019-04-16 23:37:49,"2576 N 45TH ST,MKE",3,SUSP PERS/AUTO,Unable to Locate Complainant
191062932-Service in Progress,191062932,2019-04-16 23:36:42,"2407 N 8TH ST,MKE",3,BATTERY DV,Service in Progress
191062928-Service in Progress,191062928,2019-04-16 23:35:56,"9040 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ,Service in Progress
191062942-Assignment Completed,191062942,2019-04-16 23:44:07,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191062937-Assignment Completed,191062937,2019-04-16 23:41:42,"N 61ST ST / W WRIGHT ST,MKE",3,SHOTS FIRED,Assignment Completed
191062936-Service in Progress,191062936,2019-04-16 23:40:45,"4703 N 36TH ST,MKE",7,SHOTSPOTTER,Service in Progress
191062935-Assignment Completed,191062935,2019-04-16 23:39:55,"749 W STATE ST,MKE",1,CONVEY PROPERTY,Assignment Completed
191062930-Assignment Completed,191062930,2019-04-16 23:33:58,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191062915-Advised/Referral,191062915,2019-04-16 23:30:21,"3913 N 26TH ST,MKE",5,SUBJ WITH WEAPON,Advised/Referral
191062910-Assignment Completed,191062910,2019-04-16 23:24:58,"2903 N 44TH ST,MKE",7,SHOOTING,Assignment Completed
