ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190352994-Assignment Completed,190352994,2019-02-04 23:27:33,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190352993-Assignment Completed,190352993,2019-02-04 23:27:24,604 S 64TH ST,3,TAVERN CHECK,Assignment Completed
190352992-Advised,190352992,2019-02-04 23:27:08,"4348 N 76TH ST,MKE",7,TRAFFIC STOP,Advised
190352991-Service in Progress,190352991,2019-02-04 23:26:12,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
190352990-Service in Progress,190352990,2019-02-04 23:25:33,"2023 S KINNICKINNIC AV,MKE",2,BUSINESS CHECK,Service in Progress
190352905-Assignment Completed,190352905,2019-02-04 22:48:16,"5188 N TEUTONIA AV,MKE",7,ACC PI,Assignment Completed
190353003-Advised,190353003,2019-02-04 23:34:56,"6710 W COURTLAND AV,MKE",7,TRAFFIC STOP,Advised
190353000-Assignment Completed,190353000,2019-02-04 23:32:55,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
190352998-Service in Progress,190352998,2019-02-04 23:31:26,"134 E JUNEAU AV,MKE",1,TAVERN CHECK,Service in Progress
190352990-Assignment Completed,190352990,2019-02-04 23:25:33,"2023 S KINNICKINNIC AV,MKE",2,BUSINESS CHECK,Assignment Completed
190352979-Advised,190352979,2019-02-04 23:20:51,"6311 N HOPKINS ST,MKE",4,CALL FOR POLICE,Advised
190352980-Assignment Completed,190352980,2019-02-04 23:20:00,"N 21ST ST / W BROWN ST,MKE",3,INVESTIGATION,Assignment Completed
190352939-Assignment Completed,190352939,2019-02-04 23:06:57,"2926 W WALNUT ST,MKE",3,BATTERY,Assignment Completed
190352947-Advised,190352947,2019-02-04 23:04:52,"3872 N 22ND ST,MKE",5,TRAFFIC STOP,Advised
190352935-Assignment Completed,190352935,2019-02-04 22:59:28,"245 W LINCOLN AV,MKE",2,REPORTS,Assignment Completed
190353010-Assignment Completed,190353010,2019-02-04 23:39:40,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190353006-Service in Progress,190353006,2019-02-04 23:39:03,"1221 S 6TH ST,MKE",2,VIOL REST ORDER,Service in Progress
190353008-Assignment Completed,190353008,2019-02-04 23:38:29,"2700 W WISCONSIN AV,MKE",3,TRBL W/SUBJ,Assignment Completed
190353007-Assignment Completed,190353007,2019-02-04 23:38:28,"3476 N HOLTON ST,MKE",5,BUSINESS CHECK,Assignment Completed
190352966-Service in Progress,190352966,2019-02-04 23:38:14,"2644 N 56TH ST,MKE",3,THEFT,Service in Progress
190353005-Assignment Completed,190353005,2019-02-04 23:37:34,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190353004-Advised,190353004,2019-02-04 23:35:48,"N 44TH ST / W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
190352937-Assignment Completed,190352937,2019-02-04 23:09:56,"N 14TH ST / W COLUMBIA ST,MKE",5,INJ PERSON/SICK,Assignment Completed
190352922-Advised,190352922,2019-02-04 23:06:51,"11513 W BROWN DEER RD,MKE",4,TRBL W/SUBJ-DV,Advised
190352943-Assignment Completed,190352943,2019-02-04 23:04:18,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190352931-Advised,190352931,2019-02-04 23:02:29,"2839 W ATKINSON AV,MKE",5,BATTERY,Advised
190353017-Assignment Completed,190353017,2019-02-04 23:43:40,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
