ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190952969-Service in Progress,190952969,2019-04-05 23:29:37,"4707 S 13TH ST,MKE",6,BUSINESS CHECK,Service in Progress
190952968-Assignment Completed,190952968,2019-04-05 23:29:08,"900 N HAWLEY RD,MKE",3,TRAFFIC LASER,Assignment Completed
190952967-Assignment Completed,190952967,2019-04-05 23:29:03,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190952905-Service in Progress,190952905,2019-04-05 23:27:54,"3310 W SILVER SPRING DR,MKE",4,FAMILY TROUBLE,Service in Progress
190952958-Unable to Locate Complainant,190952958,2019-04-05 23:26:19,"269 N 34TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190952959-Advised,190952959,2019-04-05 23:25:44,"2636 W FOND DU LAC AV,MKE",3,TRAFFIC STOP,Advised
190952957-Advised,190952957,2019-04-05 23:25:13,"N CRAMER ST / E NORTH AV,MKE",1,TRAFFIC STOP,Advised
190952936-Assignment Completed,190952936,2019-04-05 23:16:58,"2456 S 17TH ST,MKE",2,FAMILY TROUBLE,Assignment Completed
190952932-Unable to Locate Complainant,190952932,2019-04-05 23:14:21,"S 61ST ST / W FOREST HOME AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
190952895-Advised,190952895,2019-04-05 23:06:33,"2726 W JUNEAU AV,MKE",3,TRBL W/SUBJ,Advised
190952885-Assignment Completed,190952885,2019-04-05 22:55:09,"4500 W VLIET ST,MKE",3,TRAFFIC LASER,Assignment Completed
190952963-Service in Progress,190952963,2019-04-05 23:34:28,"1714 E IRVING PL,MKE",1,DUI,Service in Progress
190952977-Advised,190952977,2019-04-05 23:31:55,"711 N HAWLEY RD,MKE",3,TRAFFIC STOP,Advised
190952975-Service in Progress,190952975,2019-04-05 23:31:36,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190952813-Unable to Locate Complainant,190952813,2019-04-05 23:31:22,"3079 N 40TH ST,MKE",7,NOISE NUISANCE,Unable to Locate Complainant
190952972-Service in Progress,190952972,2019-04-05 23:30:42,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190952884-To be Filed,190952884,2019-04-05 22:54:39,"N 21ST ST / W CONCORDIA AV,MKE",5,VEHICLE PURSUIT,To be Filed
