ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183642639-Service in Progress,183642639,2018-12-30 23:29:51,"3811 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
183642632-Service in Progress,183642632,2018-12-30 23:29:42,"4266 S 55TH ST,MKE",6,WELFARE CITIZEN,Service in Progress
183642638-Service in Progress,183642638,2018-12-30 23:29:21,"5526 W NORTH AV,MKE",3,TAVERN CHECK,Service in Progress
183642633-Unable to Locate Complainant,183642633,2018-12-30 23:28:58,"2600 W STATE ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
183642630-Advised,183642630,2018-12-30 23:28:12,"3033 W LISBON AV,MKE",3,PROPERTY DAMAGE,Advised
183642611-Unable to Locate Complainant,183642611,2018-12-30 23:20:20,"168 N 90TH ST,MKE",3,CRUELTY ANIMAL,Unable to Locate Complainant
183642621-Assignment Completed,183642621,2018-12-30 23:20:10,"N 40TH ST / W NORTH AV,MKE",3,PATROL,Assignment Completed
183642615-To be Filed,183642615,2018-12-30 23:18:35,"2333 N 49TH ST,MKE",3,FOLLOW UP,To be Filed
183642580-Assignment Completed,183642580,2018-12-30 23:03:20,"749 W STATE ST,MKE",1,PROPERTY PICKUP,Assignment Completed
183642556-Advised/Referral,183642556,2018-12-30 23:02:27,"4752 N 89TH ST,MKE",7,BATTERY DV,Advised/Referral
183642573-Assignment Completed,183642573,2018-12-30 22:59:04,"2333 N 49TH ST,MKE",3,REPORTS,Assignment Completed
183642543-Assignment Completed,183642543,2018-12-30 22:46:53,"2964 S 60TH ST,MKE",6,TRBL W/SUBJ-DV,Assignment Completed
183642477-Advised,183642477,2018-12-30 22:46:03,"809 W GALENA ST,MKE",5,TRBL W/SUBJ,Advised
183642492-Advised/Referral,183642492,2018-12-30 22:45:32,"5614 N 95TH ST,MKE",4,BATTERY,Advised/Referral
183642493-Advised,183642493,2018-12-30 22:31:35,"525 W LINCOLN AV,MKE",2,TRBL W/SUBJ,Advised
183642536-Unable to Locate Complainant,183642536,2018-12-30 23:34:31,"5442 N LOVERS LANE RD,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant
