ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191192946-Assignment Completed,191192946,2019-04-29 23:29:15,"6292 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
191192942-City Citation(s) Issued,191192942,2019-04-29 23:25:48,"3000 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued
191192939-Service in Progress,191192939,2019-04-29 23:25:25,"2333 N 49TH ST,MKE",3,ASSIGN-ADMN MPD,Service in Progress
191192929-Assignment Completed,191192929,2019-04-29 23:22:19,"S ROBINSON AV / E WARD ST,MKE",6,SUSP PERS/AUTO,Assignment Completed
191192917-To be Filed,191192917,2019-04-29 23:16:45,"2333 N 49TH ST,MKE",3,REPORTS,To be Filed
191192912-Assignment Completed,191192912,2019-04-29 23:12:35,"749 W STATE ST,MKE",1,ASSIGN-ADMN MPD,Assignment Completed
191192907-Assignment Completed,191192907,2019-04-29 23:09:53,"3104 N CAMBRIDGE AV,MKE",1,ROBBERY ARMED,Assignment Completed
191192905-Assignment Completed,191192905,2019-04-29 23:07:53,"2700 W NORTH AV,MKE",3,PATROL,Assignment Completed
191192873-Assignment Completed,191192873,2019-04-29 22:56:45,"S 6TH ST / W VIRGINIA ST,MKE",2,TRAFFIC HAZARD,Assignment Completed
191192887-Assignment Completed,191192887,2019-04-29 22:56:34,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
191192952-Assignment Completed,191192952,2019-04-29 23:33:11,"3869 S 84TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
191192947-Advised,191192947,2019-04-29 23:30:18,"529 N JACKSON ST,MKE",1,TRAFFIC STOP,Advised
191192939-Assignment Completed,191192939,2019-04-29 23:25:25,"2333 N 49TH ST,MKE",3,ASSIGN-ADMN MPD,Assignment Completed
191192933-Assignment Completed,191192933,2019-04-29 23:22:33,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Assignment Completed
191192924-Advised,191192924,2019-04-29 23:18:46,"S 9TH ST / W LAPHAM BL,MKE",2,ACC PDO,Advised
191192872-City Citation(s) Issued,191192872,2019-04-29 23:12:12,"3371 N 25TH ST,MKE",5,PROPERTY DAMAGE,City Citation(s) Issued
191192903-Assignment Completed,191192903,2019-04-29 23:05:49,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191192863-Advised,191192863,2019-04-29 22:55:26,"1851 N 39TH ST,MKE",3,FAMILY TROUBLE,Advised
191192870-To be Filed,191192870,2019-04-29 22:51:03,"6929 W SILVER SPRING DR,MKE",4,ASSIGN-ADMN MPD,To be Filed
191192961-Assignment Completed,191192961,2019-04-29 23:39:22,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
191192943-Unable to Locate Complainant,191192943,2019-04-29 23:39:03,"3876 S MINER ST,MKE",6,CALL FOR POLICE,Unable to Locate Complainant
191192959-Assignment Completed,191192959,2019-04-29 23:38:58,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
191192940-Service in Progress,191192940,2019-04-29 23:38:01,"E WATER TOWER RD / N TERRACE AV,MKE",1,WELFARE CITIZEN,Service in Progress
191192957-Service in Progress,191192957,2019-04-29 23:36:44,"6317 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Service in Progress
191192956-Assignment Completed,191192956,2019-04-29 23:35:56,"5400 N 51ST BL,MKE",4,PATROL,Assignment Completed
191192955-Service in Progress,191192955,2019-04-29 23:35:53,"4115 N 56TH ST,MKE",7,RETURN STATION,Service in Progress
191192969-Assignment Completed,191192969,2019-04-29 23:44:51,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191192960-Service in Progress,191192960,2019-04-29 23:44:18,"4236 N 104TH ST,MKE",7,SUSP PERS/AUTO,Service in Progress
191192967-Assignment Completed,191192967,2019-04-29 23:43:24,"5151 N 51ST BL,MKE",7,TRAFFIC STOP,Assignment Completed
191192965-Unable to Locate Complainant,191192965,2019-04-29 23:42:50,"3208 N 5TH ST,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
191192966-Assignment Completed,191192966,2019-04-29 23:42:00,"6237 N TEUTONIA AV,MKE",4,BUSINESS CHECK,Assignment Completed
191192962-Service in Progress,191192962,2019-04-29 23:41:14,"3404 W JUNEAU AV,MKE",3,SUBJ WITH GUN,Service in Progress
191192963-Service in Progress,191192963,2019-04-29 23:41:02,"6500 N 53RD ST,MKE",4,INVESTIGATION,Service in Progress
191192937-Assignment Completed,191192937,2019-04-29 23:40:58,"3814 W NATIONAL AV,MKE",2,WELFARE CITIZEN,Assignment Completed
191192940-Unable to Locate Complainant,191192940,2019-04-29 23:38:01,"E WATER TOWER RD / N TERRACE AV,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant
191192957-Assignment Completed,191192957,2019-04-29 23:36:44,"6317 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Assignment Completed
191192914-Unable to Locate Complainant,191192914,2019-04-29 23:20:02,"2564 N 2ND ST,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
