ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183453120-Service in Progress,183453120,2018-12-11 23:27:56,"3330 W WELLS ST,MKE",3,TRBL W/SUBJ,Service in Progress
183453137-Assignment Completed,183453137,2018-12-11 23:24:15,"N 23RD ST / W LLOYD ST,MKE",3,TRAFFIC LASER,Assignment Completed
183453122-To be Filed,183453122,2018-12-11 23:18:10,"2000 W BROWN ST,MKE",3,INVESTIGATION,To be Filed
183453105-Assignment Completed,183453105,2018-12-11 23:05:16,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
183453087-Unable to Locate Complainant,183453087,2018-12-11 22:57:52,"S 7TH ST / W HOLT AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
183453065-Cleared by Arrest,183453065,2018-12-11 22:47:41,"1004 W MORGAN AV,MKE",6,TRAFFIC STOP,Cleared by Arrest
183453159-Assignment Completed,183453159,2018-12-11 23:34:47,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183453157-Service in Progress,183453157,2018-12-11 23:34:36,"1968 S 14TH ST,MKE",2,BATTERY DV,Service in Progress
183453158-Assignment Completed,183453158,2018-12-11 23:33:58,"2589 N DOWNER AV,MKE",1,BUSINESS CHECK,Assignment Completed
183453155-Assignment Completed,183453155,2018-12-11 23:32:35,"N WATER ST / E ST PAUL AV,MKE",1,PATROL,Assignment Completed
183453154-Assignment Completed,183453154,2018-12-11 23:32:04,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183453153-Service in Progress,183453153,2018-12-11 23:32:03,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
183453063-Service in Progress,183453063,2018-12-11 23:31:44,"904 S 23RD ST,MKE",2,ENTRY,Service in Progress
183453150-Assignment Completed,183453150,2018-12-11 23:31:43,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
183453130-Unable to Locate Complainant,183453130,2018-12-11 23:23:38,"158 S BARCLAY ST,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant
183453112-Advised,183453112,2018-12-11 23:13:47,"2205 N FARWELL AV,MKE",1,TRBL W/SUBJ,Advised
183453167-Service in Progress,183453167,2018-12-11 23:39:05,"3268 N 21ST ST,MKE",5,SUBJ WANTED,Service in Progress
183453140-Service in Progress,183453140,2018-12-11 23:38:38,"N 35TH ST / W WELLS ST,MKE",3,FAMILY TROUBLE,Service in Progress
183453166-Assignment Completed,183453166,2018-12-11 23:38:37,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183453164-Service in Progress,183453164,2018-12-11 23:37:31,"749 W STATE ST,MKE",1,PRISONER TRANS,Service in Progress
183453146-Unable to Locate Complainant,183453146,2018-12-11 23:36:55,"6414 W HAMPTON AV,MKE",7,SUSP PERS/AUTO,Unable to Locate Complainant
183453163-Assignment Completed,183453163,2018-12-11 23:36:27,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183453148-Service in Progress,183453148,2018-12-11 23:35:48,"N 107TH ST / W BROWN DEER PL,MKE",4,INJ PERSON/SICK,Service in Progress
183453162-Assignment Completed,183453162,2018-12-11 23:35:35,"N 57TH ST / W HAMPTON AV,MKE",7,BUSINESS CHECK,Assignment Completed
183453153-Assignment Completed,183453153,2018-12-11 23:32:03,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
