ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182872533-Assignment Completed,182872533,2018-10-14 23:28:16,"1401 W MITCHELL ST,MKE",2,BUSINESS CHECK,Assignment Completed
182872531-Assignment Completed,182872531,2018-10-14 23:28:15,"2635 N 23RD ST,MKE",3,ENTRY,Assignment Completed
182872515-Advised,182872515,2018-10-14 23:28:06,"5253 S HOWELL AV,MKE",6,TRBL W/SUBJ,Advised
182872529-Assignment Completed,182872529,2018-10-14 23:27:26,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
182872450-Assignment Completed,182872450,2018-10-14 22:46:28,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Assignment Completed
182872539-Service in Progress,182872539,2018-10-14 23:34:21,1125 N OLD WORLD THIRD ST,1,PARK AND WALK,Service in Progress
182872538-Assignment Completed,182872538,2018-10-14 23:34:06,"5880 S HOWELL AV,MKE",6,BUSINESS CHECK,Assignment Completed
182872522-Service in Progress,182872522,2018-10-14 23:32:36,"2911 N 48TH ST,MKE",7,TRBL W/SUBJ,Service in Progress
182872537-Service in Progress,182872537,2018-10-14 23:32:30,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Service in Progress
182872534-To be Filed,182872534,2018-10-14 23:30:23,"3626 W FOND DU LAC AV,MKE",7,REPORTS,To be Filed
182872518-Assignment Completed,182872518,2018-10-14 23:14:10,"1716 N ARLINGTON PL,MKE",1,WELFARE CITIZEN,Assignment Completed
182872546-Assignment Completed,182872546,2018-10-14 23:38:31,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182872544-Service in Progress,182872544,2018-10-14 23:37:55,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
182872543-Service in Progress,182872543,2018-10-14 23:37:02,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
182872528-Advised/Referral,182872528,2018-10-14 23:35:20,"6440 W MILL RD,MKE",4,SUBJ WITH WEAPON,Advised/Referral
