ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190173012-Assignment Completed,190173012,2019-01-17 23:29:49,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190173010-To be Filed,190173010,2019-01-17 23:28:59,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
190173009-Advised,190173009,2019-01-17 23:27:15,"2717 W TOWNSEND ST,MKE",5,SUBJ STOP,Advised
190173008-Assignment Completed,190173008,2019-01-17 23:26:55,"1950 N HOLTON ST,MKE",5,SUBJ STOP,Assignment Completed
190173006-Assignment Completed,190173006,2019-01-17 23:25:49,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190172985-Assignment Completed,190172985,2019-01-17 23:16:26,"2106 W WELLS ST,MKE",3,TAVERN CHECK,Assignment Completed
190172976-Assignment Completed,190172976,2019-01-17 23:11:56,"N SHERMAN BL / W BERNHARD PL,MKE",7,TRAFFIC STOP,Assignment Completed
190172970-Advised,190172970,2019-01-17 23:11:06,"3636 W GOOD HOPE RD,MKE",4,WELFARE CITIZEN,Advised
190172964-Unable to Locate Complainant,190172964,2019-01-17 23:06:50,"1935 N 19TH ST,MKE",3,BATTERY,Unable to Locate Complainant
190172947-Assignment Completed,190172947,2019-01-17 22:56:34,"N 32ND ST / W CENTER ST,MKE",3,FOLLOW UP,Assignment Completed
190172932-Assignment Completed,190172932,2019-01-17 22:50:15,"1200 N 22ND ST,MKE",3,FOLLOW UP,Assignment Completed
190172921-Cleared by Arrest,190172921,2019-01-17 22:43:43,"N 76TH ST / W WINFIELD AV,MKE",4,TRAFFIC STOP,Cleared by Arrest
190172911-Advised,190172911,2019-01-17 22:40:02,"5726 N 39TH ST,MKE",4,TRBL W/SUBJ-DV,Advised
190172895-To be Filed,190172895,2019-01-17 22:31:15,"4710 N 42ND ST,MKE",7,SHOTSPOTTER,To be Filed
190173027-Service in Progress,190173027,2019-01-17 23:34:17,"3933 W CHERRY ST,MKE",3,SHOTSPOTTER,Service in Progress
190172992-Advised,190172992,2019-01-17 23:33:37,"3749 N 27TH ST,MKE",5,INJ PERSON/SICK,Advised
190172952-Service in Progress,190172952,2019-01-17 23:32:37,"N 27TH ST / W CAPITOL DR,MKE",5,ACC PI,Service in Progress
190173016-Service in Progress,190173016,2019-01-17 23:32:27,"1336 N 28TH ST,MKE",3,BATTERY DV,Service in Progress
190173018-Service in Progress,190173018,2019-01-17 23:31:47,"2920 N VEL R PHILLIPS AV,MKE",5,ASSIGNMENT,Service in Progress
190173015-Assignment Completed,190173015,2019-01-17 23:30:41,"3000 W CENTER ST,MKE",5,INVESTIGATION,Assignment Completed
190173014-Service in Progress,190173014,2019-01-17 23:30:33,"949 N 9TH ST,MKE",1,PRISONER TRANS,Service in Progress
190173002-To be Filed,190173002,2019-01-17 23:23:17,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed
190172994-Assignment Completed,190172994,2019-01-17 23:19:10,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
190172988-Assignment Completed,190172988,2019-01-17 23:17:13,"2200 W CENTER ST,MKE",5,INVESTIGATION,Assignment Completed
190172976-Advised,190172976,2019-01-17 23:11:56,"N SHERMAN BL / W BERNHARD PL,MKE",7,TRAFFIC STOP,Advised
190172975-To be Filed,190172975,2019-01-17 23:11:55,"2815 N 24TH ST,MKE",5,FOLLOW UP,To be Filed
190172966-Unable to Locate Complainant,190172966,2019-01-17 23:07:30,"5207 W LISBON AV,MKE",3,WELFARE CITIZEN,Unable to Locate Complainant
190172915-Assignment Completed,190172915,2019-01-17 22:39:35,"1437 W MINERAL ST,MKE",2,TRBL W/SUBJ,Assignment Completed
190173040-Service in Progress,190173040,2019-01-17 23:39:56,"9120 W HAMPTON AV,MKE",7,BUSINESS CHECK,Service in Progress
190173036-Assignment Completed,190173036,2019-01-17 23:38:34,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190173034-Assignment Completed,190173034,2019-01-17 23:38:00,"N 60TH ST / W MILL RD,MKE",4,TRAFFIC HAZARD,Assignment Completed
190173031-Assignment Completed,190173031,2019-01-17 23:36:59,"3811 W LINCOLN AV,MKE",2,POLICE ADMIN,Assignment Completed
