ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190202530-Assignment Completed,190202530,2019-01-20 23:27:10,"N 43RD ST / W GOOD HOPE RD,BD",OUT,PATROL,Assignment Completed
190202528-Assignment Completed,190202528,2019-01-20 23:25:34,"5191 N TEUTONIA AV,MKE",7,BUSINESS CHECK,Assignment Completed
190202527-Assignment Completed,190202527,2019-01-20 23:25:13,"1600 W CAPITOL DR,MKE",5,INVESTIGATION,Assignment Completed
190202525-Assignment Completed,190202525,2019-01-20 23:22:15,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190202514-Advised,190202514,2019-01-20 23:18:50,"4656 N 84TH ST,MKE",7,SUSP PERS/AUTO,Advised
190202503-Unable to Locate Complainant,190202503,2019-01-20 23:15:27,"N 27TH ST / W WISCONSIN AV,MKE",3,VIOL REST ORDER,Unable to Locate Complainant
190202450-To be Filed,190202450,2019-01-20 22:45:30,"N HOLTON ST / E HADLEY ST,MKE",5,FOOT PURSUIT,To be Filed
190202540-Service in Progress,190202540,2019-01-20 23:34:53,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
190202537-Assignment Completed,190202537,2019-01-20 23:33:24,"8400 W FLORIST AV,MKE",4,PATROL,Assignment Completed
190202534-Assignment Completed,190202534,2019-01-20 23:31:10,"3476 N HOLTON ST,MKE",5,BUSINESS CHECK,Assignment Completed
190202524-Assignment Completed,190202524,2019-01-20 23:21:57,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
190202513-To be Filed,190202513,2019-01-20 23:18:03,"917 N 26TH ST,MKE",3,SHOTS FIRED,To be Filed
190202504-Advised,190202504,2019-01-20 23:15:06,"3642 N 13TH ST,MKE",5,CALL FOR POLICE,Advised
190202486-Assignment Completed,190202486,2019-01-20 23:06:45,"734 N OLD WORLD THIRD ST,MKE",1,NOISE NUISANCE,Assignment Completed
190202485-Assignment Completed,190202485,2019-01-20 23:04:43,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190202450-Assignment Completed,190202450,2019-01-20 22:45:30,"N HOLTON ST / E HADLEY ST,MKE",5,FOOT PURSUIT,Assignment Completed
190202547-Assignment Completed,190202547,2019-01-20 23:37:41,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190202545-Service in Progress,190202545,2019-01-20 23:37:34,"5718 N 62ND ST,MKE",4,WELFARE CITIZEN,Service in Progress
190202535-Service in Progress,190202535,2019-01-20 23:37:03,"E KENILWORTH PL / N PROSPECT AV,MKE",1,WELFARE CITIZEN,Service in Progress
190202538-Advised,190202538,2019-01-20 23:35:01,"N 14TH ST / W CAPITOL DR,MKE",5,SUBJ WITH WEAPON,Advised
190202540-Assignment Completed,190202540,2019-01-20 23:34:53,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190202560-Assignment Completed,190202560,2019-01-20 23:44:19,"6000 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190202559-Assignment Completed,190202559,2019-01-20 23:44:01,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190202558-Assignment Completed,190202558,2019-01-20 23:43:57,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190202552-Unable to Locate Complainant,190202552,2019-01-20 23:42:19,"4502 N TEUTONIA AV,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190202554-Assignment Completed,190202554,2019-01-20 23:42:08,"1103 N OLD WORLD THIRD ST,MKE",1,TAVERN CHECK,Assignment Completed
190202553-Assignment Completed,190202553,2019-01-20 23:42:01,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190202505-Service in Progress,190202505,2019-01-20 23:41:47,"2518 N 17TH ST,MKE",3,BATTERY,Service in Progress
190202551-Assignment Completed,190202551,2019-01-20 23:41:34,"4548 N TEUTONIA AV,MKE",5,SHOTSPOTTER,Assignment Completed
190202404-Unable to Locate Complainant,190202404,2019-01-20 23:19:43,"7149 W APPLETON AV,MKE",7,SUBJ WANTED,Unable to Locate Complainant
190202557-Service in Progress,190202557,2019-01-20 23:49:55,"3830 W ROHR AV,MKE",4,CALL FOR POLICE,Service in Progress
190202568-Assignment Completed,190202568,2019-01-20 23:49:12,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190202566-Assignment Completed,190202566,2019-01-20 23:48:54,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190202565-Open Investigation,190202565,2019-01-20 23:48:50,"4548 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Open Investigation
190202564-Assignment Completed,190202564,2019-01-20 23:48:01,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190202563-Service in Progress,190202563,2019-01-20 23:47:07,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
190202562-Advised,190202562,2019-01-20 23:46:34,"N TEUTONIA AV / W SILVER SPRING DR,MKE",4,TRAFFIC STOP,Advised
190202533-Service in Progress,190202533,2019-01-20 23:46:11,"4915 N 85TH ST,MKE",7,CALL FOR POLICE,Service in Progress
190202456-Service in Progress,190202456,2019-01-20 23:46:09,"245 W LINCOLN AV,MKE",2,JUV CONVEY,Service in Progress
190202433-Advised,190202433,2019-01-20 23:15:11,"3525 N 64TH ST,MKE",7,TRBL W/SUBJ,Advised
190202572-Assignment Completed,190202572,2019-01-20 23:51:22,"N MARTIN L KING JR DR / W KEEFE AV,MKE",5,INVESTIGATION,Assignment Completed
190202561-Unable to Locate Complainant,190202561,2019-01-20 23:50:16,"N 29TH ST / W FOND DU LAC AV,MKE",5,ACC PI,Unable to Locate Complainant
190202576-Service in Progress,190202576,2019-01-20 23:56:02,"2333 N 49TH ST,MKE",3,REPORTS,Service in Progress
190210004-Service in Progress,190210004,2019-01-21 00:04:16,"4115 N 56TH ST,MKE",7,RETURN STATION,Service in Progress
190210003-Assignment Completed,190210003,2019-01-21 00:02:46,"380 W HIGHLAND AV,MKE",1,PARKING TROUBLE,Assignment Completed
190210001-Service in Progress,190210001,2019-01-21 00:01:11,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
190202578-Service in Progress,190202578,2019-01-21 00:00:06,"1560 W PIERCE ST,MKE",2,BATTERY DV,Service in Progress
190202542-Service in Progress,190202542,2019-01-21 00:09:07,"7012 W APPLETON AV,MKE",7,SUBJ WANTED,Service in Progress
190210015-To be Filed,190210015,2019-01-21 00:09:06,"N 20TH ST / N TEUTONIA AV,MKE",5,VEHICLE PURSUIT,To be Filed
190202569-Advised,190202569,2019-01-21 00:09:04,"3806 W ROHR AV,MKE",4,CALL FOR POLICE,Advised
190210013-Assignment Completed,190210013,2019-01-21 00:08:16,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190210012-Assignment Completed,190210012,2019-01-21 00:08:09,"N HUMBOLDT AV / E BRADY ST,MKE",1,TRAFFIC HAZARD,Assignment Completed
190210011-Service in Progress,190210011,2019-01-21 00:08:05,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
190202581-Service in Progress,190202581,2019-01-21 00:07:58,"N 41ST ST / W FOND DU LAC AV,MKE",7,BATTERY DV,Service in Progress
190202549-Advised,190202549,2019-01-21 00:07:54,"7809 N 60TH ST,MKE",4,NOISE NUISANCE,Advised
190210008-Service in Progress,190210008,2019-01-21 00:06:46,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190210006-Assignment Completed,190210006,2019-01-21 00:05:51,"1930 W HOWARD AV,MKE",6,SUBJ WITH GUN,Assignment Completed
