ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183192722-Advised,183192722,2018-11-15 23:29:43,"100 W VIRGINIA ST,MKE",2,TRAFFIC STOP,Advised
183192721-Advised,183192721,2018-11-15 23:29:21,"N 32ND ST / W HAMPTON AV,MKE",5,TRAFFIC STOP,Advised
183192717-Service in Progress,183192717,2018-11-15 23:26:07,4295 N TEUTONIA AVE,5,INVESTIGATION,Service in Progress
183192702-Assignment Completed,183192702,2018-11-15 23:23:31,"5505 W LISBON AV,MKE",3,TRBL W/SUBJ,Assignment Completed
183192730-Advised/Referral,183192730,2018-11-15 23:33:53,"6140 S 23RD ST,MKE",6,SUSP PERS/AUTO,Advised/Referral
183192727-Service in Progress,183192727,2018-11-15 23:32:32,"S PINE AV / E MORGAN AV,MKE",6,CALL FOR POLICE,Service in Progress
183192728-Advised,183192728,2018-11-15 23:32:17,"2108 N 29TH ST,MKE",3,TRAFFIC STOP,Advised
183192726-To be Filed,183192726,2018-11-15 23:31:51,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183192717-Assignment Completed,183192717,2018-11-15 23:26:07,4295 N TEUTONIA AVE,5,INVESTIGATION,Assignment Completed
183192696-Assignment Completed,183192696,2018-11-15 23:17:21,"6535 W BURDICK AV,MKE",6,MEET GOVT AGENCY,Assignment Completed
183192737-Advised,183192737,2018-11-15 23:40:00,"300 W NATIONAL AV,MKE",2,TRAFFIC STOP,Advised
183192718-Service in Progress,183192718,2018-11-15 23:39:09,"N 35TH ST / W VILLARD AV,MKE",7,TRAFFIC HAZARD,Service in Progress
183192731-Service in Progress,183192731,2018-11-15 23:39:06,"2533 W GRANT ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress
183192642-Unable to Locate Complainant,183192642,2018-11-15 23:38:34,"6929 W SILVER SPRING DR,MKE",4,CONVEY PROPERTY,Unable to Locate Complainant
183192735-Assignment Completed,183192735,2018-11-15 23:38:14,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183192732-Service in Progress,183192732,2018-11-15 23:35:27,"3546 S PINE AV,MKE",6,CALL FOR POLICE,Service in Progress
183192658-Advised,183192658,2018-11-15 22:51:51,"1631 S 5TH ST,MKE",2,FIGHT,Advised
183192749-Assignment Completed,183192749,2018-11-15 23:44:34,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183192748-Assignment Completed,183192748,2018-11-15 23:43:19,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183192741-City Citation(s) Issued,183192741,2018-11-15 23:41:21,"2200 W PIERCE ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183192736-Unable to Locate Complainant,183192736,2018-11-15 23:40:58,"1402 W MEINECKE AV,MKE",3,SHOTS FIRED,Unable to Locate Complainant
183192691-Advised/Referral,183192691,2018-11-15 23:12:26,"1624 N 24TH PL,MKE",3,TRBL W/SUBJ-DV,Advised/Referral
183192758-Advised,183192758,2018-11-15 23:49:22,"4721 N 22ND ST,MKE",7,TRAFFIC STOP,Advised
183192757-Assignment Completed,183192757,2018-11-15 23:49:16,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183192643-Unable to Locate Complainant,183192643,2018-11-15 23:48:32,"331 E CONCORDIA AV,MKE",5,FAMILY TROUBLE,Unable to Locate Complainant
183192755-Advised,183192755,2018-11-15 23:48:05,"5200-BLK S 27TH ST,MKE",6,TRAFFIC STOP,Advised
183192754-Assignment Completed,183192754,2018-11-15 23:48:03,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
183192753-Assignment Completed,183192753,2018-11-15 23:46:45,"2950 N OAKLAND AV,MKE",1,BUSINESS CHECK,Assignment Completed
183192752-Assignment Completed,183192752,2018-11-15 23:46:43,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183192686-Service in Progress,183192686,2018-11-15 23:46:03,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Service in Progress
183192751-Assignment Completed,183192751,2018-11-15 23:45:26,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183192750-Assignment Completed,183192750,2018-11-15 23:45:08,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183192718-Unable to Locate Complainant,183192718,2018-11-15 23:39:09,"N 35TH ST / W VILLARD AV,MKE",7,TRAFFIC HAZARD,Unable to Locate Complainant
183192693-To be Filed,183192693,2018-11-15 23:12:25,"3115 W FOND DU LAC AV,MKE",7,SUBJ STOP,To be Filed
183192760-Assignment Completed,183192760,2018-11-15 23:53:58,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183192739-Service in Progress,183192739,2018-11-15 23:53:49,"7035 N PRESIDIO DR,MKE",4,SUBJ W/WEAPON-DV,Service in Progress
183192759-Service in Progress,183192759,2018-11-15 23:52:46,"949 N 9TH ST,MKE",1,PRISONER TRANS,Service in Progress
183192688-Service in Progress,183192688,2018-11-15 23:50:46,"4536 N 21ST ST,MKE",5,ENTRY,Service in Progress
183192651-Unable to Locate Complainant,183192651,2018-11-15 23:08:28,"132 N JACKSON ST,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant
183192764-Assignment Completed,183192764,2018-11-15 23:58:26,"1316 S 15TH ST,MKE",2,SHOTS FIRED,Assignment Completed
183200004-Advised,183200004,2018-11-16 00:04:55,"N OAKLAND AV / E LOCUST ST,MKE",1,TRAFFIC STOP,Advised
183200003-Service in Progress,183200003,2018-11-16 00:03:32,"1300 E BRADY ST,MKE",1,PARK AND WALK,Service in Progress
183192592-Unable to Locate Complainant,183192592,2018-11-16 00:02:58,"2905 N 23RD ST,MKE",5,PROB_PAROL_CK_RQ,Unable to Locate Complainant
183200002-City Citation(s) Issued,183200002,2018-11-16 00:01:47,"2200 W PIERCE ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183200001-Assignment Completed,183200001,2018-11-16 00:00:58,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183192766-Unable to Locate Complainant,183192766,2018-11-16 00:00:06,"2707 W BURLEIGH ST,MKE",5,SUBJ WITH GUN,Unable to Locate Complainant
183192732-Assignment Completed,183192732,2018-11-15 23:35:27,"3546 S PINE AV,MKE",6,CALL FOR POLICE,Assignment Completed
183200013-Service in Progress,183200013,2018-11-16 00:09:34,"5037 N 49TH ST,MKE",7,VIOL REST ORD-DV,Service in Progress
183200017-Service in Progress,183200017,2018-11-16 00:09:32,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
183200015-Assignment Completed,183200015,2018-11-16 00:08:38,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
183200009-Service in Progress,183200009,2018-11-16 00:08:36,"5938 N 70TH ST,MKE",4,SUBJ WITH WEAPON,Service in Progress
183192724-Service in Progress,183192724,2018-11-16 00:08:31,"2327 N 14TH ST,MKE",3,SUSPICIOUS-OTH,Service in Progress
183200011-Assignment Completed,183200011,2018-11-16 00:07:23,"5075 N SHERMAN BL,MKE",7,BUSINESS CHECK,Assignment Completed
183200010-Assignment Completed,183200010,2018-11-16 00:07:11,"N 10TH ST / W JUNEAU AV,MKE",1,PATROL,Assignment Completed
183200005-Unable to Locate Complainant,183200005,2018-11-16 00:07:06,"2007 W FOREST HOME AV,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
183200008-Unable to Locate Complainant,183200008,2018-11-16 00:06:59,"2971 N 29TH ST,MKE",5,SUSP PERS/AUTO,Unable to Locate Complainant
183200022-Service in Progress,183200022,2018-11-16 00:14:49,"4731 S 21ST ST,MKE",6,SUSP PERS/AUTO,Service in Progress
183200024-Assignment Completed,183200024,2018-11-16 00:13:14,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
183200021-Service in Progress,183200021,2018-11-16 00:12:31,"7044 N 60TH ST,MKE",4,CALL FOR POLICE,Service in Progress
183200020-Service in Progress,183200020,2018-11-16 00:10:42,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
183200019-Service in Progress,183200019,2018-11-16 00:10:07,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
183200028-City Citation(s) Issued,183200028,2018-11-16 00:15:44,"1300 S 1ST ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183200027-To be Filed,183200027,2018-11-16 00:15:15,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
183200020-Assignment Completed,183200020,2018-11-16 00:10:42,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
183200009-Unable to Locate Complainant,183200009,2018-11-16 00:08:36,"5938 N 70TH ST,MKE",4,SUBJ WITH WEAPON,Unable to Locate Complainant
183192686-Assignment Completed,183192686,2018-11-15 23:46:03,"3626 W FOND DU LAC AV,MKE",7,ASSIGNMENT,Assignment Completed
183200031-Service in Progress,183200031,2018-11-16 00:24:51,"1724 N 40TH ST,MKE",3,BATTERY DV,Service in Progress
183200030-Advised,183200030,2018-11-16 00:20:39,"2450 W PIERCE ST,MKE",2,TRAFFIC STOP,Advised
183200042-Service in Progress,183200042,2018-11-16 00:29:34,"6680 N TEUTONIA AV,MKE",4,SPECIAL ASSIGN,Service in Progress
183200041-Service in Progress,183200041,2018-11-16 00:28:52,"2920 N VEL R PHILLIPS AV,MKE",5,PRISONER TRANS,Service in Progress
183200040-Assignment Completed,183200040,2018-11-16 00:28:43,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
183200039-Assignment Completed,183200039,2018-11-16 00:28:36,"3600 N 9TH ST,MKE",5,INVESTIGATION,Assignment Completed
183200038-Service in Progress,183200038,2018-11-16 00:27:57,"4524 W MELVINA ST,MKE",7,SHOTSPOTTER,Service in Progress
183200021-Unable to Locate Complainant,183200021,2018-11-16 00:12:31,"7044 N 60TH ST,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
183192739-Assignment Completed,183192739,2018-11-15 23:53:49,"7035 N PRESIDIO DR,MKE",4,SUBJ W/WEAPON-DV,Assignment Completed
183192688-Unable to Locate Complainant,183192688,2018-11-15 23:50:46,"4536 N 21ST ST,MKE",5,ENTRY,Unable to Locate Complainant
183200052-Assignment Completed,183200052,2018-11-16 00:33:52,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
183192698-Service in Progress,183192698,2018-11-16 00:33:23,"2525 W CAPITOL DR,MKE",5,THEFT FROM PERSN,Service in Progress
183200051-City Citation(s) Issued,183200051,2018-11-16 00:33:00,"2650 W PIERCE ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
183200050-Assignment Completed,183200050,2018-11-16 00:32:53,"1025 N 14TH ST,MKE",3,TRAFFIC STOP,Assignment Completed
