ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190152829-Assignment Completed,190152829,2019-01-15 23:29:42,"2400 N 34TH ST,MKE",3,INVESTIGATION,Assignment Completed
190152832-Assignment Completed,190152832,2019-01-15 23:32:46,"2300 N SHERMAN BL,MKE",3,PATROL,Assignment Completed
190152826-Service in Progress,190152826,2019-01-15 23:31:56,"2728 N 27TH ST,MKE",5,TRAFFIC HAZARD,Service in Progress
190152828-Service in Progress,190152828,2019-01-15 23:30:25,"2624 N 28TH ST,MKE",3,SUSPICIOUS-OTH,Service in Progress
190152821-Assignment Completed,190152821,2019-01-15 23:23:36,"3413 S 34TH ST,MKE",6,SUBJ WITH GUN,Assignment Completed
190152798-To be Filed,190152798,2019-01-15 23:13:53,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,To be Filed
190152755-To be Filed,190152755,2019-01-15 22:56:05,"117 E GREENFIELD AV,MKE",2,WELFARE CITIZEN,To be Filed
190152754-To be Filed,190152754,2019-01-15 22:47:13,"3632 W GOOD HOPE RD,MKE",4,FOLLOW UP,To be Filed
190152842-Service in Progress,190152842,2019-01-15 23:39:45,"5500 W BLUE MOUND RD,MKE",3,PATROL,Service in Progress
190152841-Assignment Completed,190152841,2019-01-15 23:38:29,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190152840-Service in Progress,190152840,2019-01-15 23:37:36,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190152838-Assignment Completed,190152838,2019-01-15 23:36:26,"6000 W CENTER ST,MKE",7,INVESTIGATION,Assignment Completed
190152837-Service in Progress,190152837,2019-01-15 23:36:17,"231 E BUFFALO ST,MKE",1,PARKING TROUBLE,Service in Progress
190152836-Service in Progress,190152836,2019-01-15 23:36:03,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190152846-Assignment Completed,190152846,2019-01-15 23:42:40,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190152845-Assignment Completed,190152845,2019-01-15 23:42:19,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190152844-Assignment Completed,190152844,2019-01-15 23:41:49,"2908 W VILLARD AV,MKE",4,BUSINESS CHECK,Assignment Completed
190152843-Assignment Completed,190152843,2019-01-15 23:40:42,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190152823-Advised,190152823,2019-01-15 23:40:28,"4100 S 27TH ST,MKE",6,SUSP PERS/AUTO,Advised
190152842-Assignment Completed,190152842,2019-01-15 23:39:45,"5500 W BLUE MOUND RD,MKE",3,PATROL,Assignment Completed
190152840-Assignment Completed,190152840,2019-01-15 23:37:36,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190152836-Assignment Completed,190152836,2019-01-15 23:36:03,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190152770-Open Investigation,190152770,2019-01-15 22:59:30,"3355 S 27TH ST,MKE",6,THEFT,Open Investigation
190152859-Service in Progress,190152859,2019-01-15 23:50:00,"2472 S 9TH PL,MKE",2,BATTERY,Service in Progress
190152861-Service in Progress,190152861,2019-01-15 23:49:13,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190152860-Assignment Completed,190152860,2019-01-15 23:48:34,"927 N 27TH ST,MKE",3,TAVERN CHECK,Assignment Completed
190152858-Service in Progress,190152858,2019-01-15 23:48:26,"6929 W SILVER SPRING DR,MKE",4,FOLLOW UP,Service in Progress
190152857-Assignment Completed,190152857,2019-01-15 23:48:02,"9200 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
190152856-Service in Progress,190152856,2019-01-15 23:47:56,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Service in Progress
190152854-Advised,190152854,2019-01-15 23:47:26,"N 44TH ST / W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190152834-Unable to Locate Complainant,190152834,2019-01-15 23:47:04,"S 20TH ST / W CRAWFORD AV,MKE",6,INJ PERSON/SICK,Unable to Locate Complainant
190152852-Advised,190152852,2019-01-15 23:46:47,"4901 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
190152849-Unable to Locate Complainant,190152849,2019-01-15 23:46:11,"4044 N 44TH ST,MKE",7,TRBL W/SUBJ,Unable to Locate Complainant
190152851-Service in Progress,190152851,2019-01-15 23:46:03,"1205 W NORTH AV,MKE",3,PROPERTY DAMAGE,Service in Progress
190152850-Assignment Completed,190152850,2019-01-15 23:45:03,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190152862-Service in Progress,190152862,2019-01-15 23:54:26,"3293 N 45TH ST,MKE",7,FAMILY TROUBL-DV,Service in Progress
190152868-Assignment Completed,190152868,2019-01-15 23:53:30,"8847 N SWAN RD,MKE",4,FOLLOW UP,Assignment Completed
190152866-Advised,190152866,2019-01-15 23:53:04,"4041 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
190152865-Service in Progress,190152865,2019-01-15 23:52:59,"749 W STATE ST,MKE",1,POLICE ADMIN,Service in Progress
190152864-Assignment Completed,190152864,2019-01-15 23:52:03,"6000 W VILLARD AV,MKE",4,BUSINESS CHECK,Assignment Completed
190152856-Assignment Completed,190152856,2019-01-15 23:47:56,"6929 W SILVER SPRING DR,MKE",4,ASSIGNMENT,Assignment Completed
