ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190592727-Assignment Completed,190592727,2019-02-28 23:29:44,"7602 W LISBON AV,MKE",7,TAVERN CHECK,Assignment Completed
190592724-Service in Progress,190592724,2019-02-28 23:29:30,"8236 W VILLARD AV,MKE",4,SHOTS FIRED,Service in Progress
190592726-Advised,190592726,2019-02-28 23:29:20,"2636 N 22ND ST,MKE",3,TRAFFIC STOP,Advised
190592721-Service in Progress,190592721,2019-02-28 23:26:47,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
190592719-Service in Progress,190592719,2019-02-28 23:26:38,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Service in Progress
190592718-Unable to Locate Complainant,190592718,2019-02-28 23:26:07,"1324 N 28TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190592712-Assignment Completed,190592712,2019-02-28 23:21:40,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190592707-Unable to Locate Complainant,190592707,2019-02-28 23:19:21,"2501 W LEGION ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
190592688-Advised,190592688,2019-02-28 23:09:11,"2500 W FOND DU LAC AV,MKE",3,TRAFFIC STOP,Advised
190592677-Advised/Referral,190592677,2019-02-28 23:05:49,"3224 W NATIONAL AV,MKE",2,BATTERY,Advised/Referral
190592676-City Citation(s) Issued,190592676,2019-02-28 23:05:06,"6000 W SILVER SPRING DR,MKE",4,TRAFFIC STOP,City Citation(s) Issued
190592666-Assignment Completed,190592666,2019-02-28 22:59:46,"333 W KILBOURN AV,MKE",1,TRBL W/SUBJ,Assignment Completed
190592633-To be Filed,190592633,2019-02-28 22:44:31,"330 W WELLS ST,MKE",1,PROPERTY DAMAGE,To be Filed
190592736-Assignment Completed,190592736,2019-02-28 23:33:45,"5100 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190592725-Service in Progress,190592725,2019-02-28 23:33:42,"5247 N 66TH ST,MKE",4,BATTERY CUTTING,Service in Progress
190592670-Service in Progress,190592670,2019-02-28 23:33:17,"4737 N 40TH ST,MKE",7,STOLEN VEHICLE,Service in Progress
190592715-Service in Progress,190592715,2019-02-28 23:33:15,"9208 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Service in Progress
190592735-Advised,190592735,2019-02-28 23:32:40,"2749 N 8TH ST,MKE",5,TRAFFIC STOP,Advised
190592731-Advised,190592731,2019-02-28 23:32:17,"3826 N WILLIS PL,MKE",7,SUSP PERS/AUTO,Advised
190592732-Service in Progress,190592732,2019-02-28 23:31:53,"604 S 64TH ST,MKE",3,TAVERN CHECK,Service in Progress
190592730-Assignment Completed,190592730,2019-02-28 23:30:19,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Assignment Completed
190592746-Service in Progress,190592746,2019-02-28 23:39:56,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
190592744-Service in Progress,190592744,2019-02-28 23:37:58,"604 S 64TH ST,MKE",3,STOLEN VEHICLE,Service in Progress
190592728-Advised,190592728,2019-02-28 23:35:52,"2247 N 26TH ST,MKE",3,TRBL W/SUBJ,Advised
190592715-Advised,190592715,2019-02-28 23:33:15,"9208 W CAPITOL DR,MKE",7,TRBL W/SUBJ,Advised
190592756-Assignment Completed,190592756,2019-02-28 23:44:31,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190592748-Service in Progress,190592748,2019-02-28 23:44:30,"4570 S 20TH ST,MKE",6,CALL FOR POLICE,Service in Progress
190592754-Service in Progress,190592754,2019-02-28 23:43:22,"1909 W HOPKINS ST,MKE",5,TRAFFIC STOP,Service in Progress
190592753-Advised,190592753,2019-02-28 23:43:11,"1956 S 16TH ST,MKE",2,TRAFFIC STOP,Advised
190592751-Assignment Completed,190592751,2019-02-28 23:42:44,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190592750-Assignment Completed,190592750,2019-02-28 23:40:44,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190592749-Service in Progress,190592749,2019-02-28 23:40:43,"5216 W CAPITOL DR,MKE",7,TRAFFIC STOP,Service in Progress
190592747-Assignment Completed,190592747,2019-02-28 23:40:09,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190592724-Unable to Locate Complainant,190592724,2019-02-28 23:29:30,"8236 W VILLARD AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant
190592719-Assignment Completed,190592719,2019-02-28 23:26:38,"6680 N TEUTONIA AV,MKE",4,RETURN STATION,Assignment Completed
190592761-Service in Progress,190592761,2019-02-28 23:49:45,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
190592759-Assignment Completed,190592759,2019-02-28 23:48:34,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190592754-Advised,190592754,2019-02-28 23:43:22,"1909 W HOPKINS ST,MKE",5,TRAFFIC STOP,Advised
190592744-To be Filed,190592744,2019-02-28 23:37:58,"604 S 64TH ST,MKE",3,STOLEN VEHICLE,To be Filed
190592732-Assignment Completed,190592732,2019-02-28 23:31:53,"604 S 64TH ST,MKE",3,TAVERN CHECK,Assignment Completed
190592721-Assignment Completed,190592721,2019-02-28 23:26:47,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
190592766-Service in Progress,190592766,2019-02-28 23:52:54,"1100 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
190592765-Advised,190592765,2019-02-28 23:51:46,"4040 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
190592764-Advised,190592764,2019-02-28 23:51:06,"3336 N VEL R PHILLIPS AV,MKE",5,TRAFFIC STOP,Advised
190592763-Service in Progress,190592763,2019-02-28 23:50:50,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190592748-Advised,190592748,2019-02-28 23:44:30,"4570 S 20TH ST,MKE",6,CALL FOR POLICE,Advised
190592776-Service in Progress,190592776,2019-02-28 23:58:40,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
190592775-Service in Progress,190592775,2019-02-28 23:57:57,"4041 S 13TH ST,MKE",6,SUBJ STOP,Service in Progress
190592773-Service in Progress,190592773,2019-02-28 23:57:53,"8831 W CONGRESS ST,MKE",7,BATTERY CUTTING,Service in Progress
