ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190732941-Service in Progress,190732941,2019-03-14 23:29:37,"2333 N 49TH ST,MKE",3,MED RUN,Service in Progress
190732891-Service in Progress,190732891,2019-03-14 23:29:18,"3713 W FOND DU LAC AV,MKE",7,ENTRY,Service in Progress
190732938-Assignment Completed,190732938,2019-03-14 23:27:55,"9201 W BROWN DEER RD,MKE",4,THEFT VEHICLE,Assignment Completed
190732935-Advised,190732935,2019-03-14 23:26:00,"6151 N SHERMAN BL,MKE",4,TRAFFIC STOP,Advised
190732934-To be Filed,190732934,2019-03-14 23:25:50,"245 W LINCOLN AV,MKE",2,POLICE ADMIN,To be Filed
190732926-Advised,190732926,2019-03-14 23:25:39,"2848 W WISCONSIN AV,MKE",3,FAMILY TROUBLE,Advised
190732849-Cleared by Arrest,190732849,2019-03-14 23:04:08,"1606 N 49TH ST,MKE",3,SUBJ WANTED,Cleared by Arrest
190732945-Service in Progress,190732945,2019-03-14 23:33:55,"7948 W LEON TR,MKE",4,CALL FOR POLICE,Service in Progress
190732946-Assignment Completed,190732946,2019-03-14 23:33:45,"3425 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190732929-Unable to Locate Complainant,190732929,2019-03-14 23:32:09,"2632 W AUER AV,MKE",5,SHOTS FIRED,Unable to Locate Complainant
190732937-Service in Progress,190732937,2019-03-14 23:30:48,"3355 S 27TH ST,MKE",6,THEFT,Service in Progress
190732942-Service in Progress,190732942,2019-03-14 23:30:13,"310 E CHICAGO ST,MKE",1,SPECIAL ASSIGN,Service in Progress
190732920-To be Filed,190732920,2019-03-14 23:16:33,"2830 W BOBOLINK AV,MKE",4,STOLEN VEHICLE,To be Filed
190732883-Assignment Completed,190732883,2019-03-14 23:00:00,"500 S LAYTON BL,MKE",2,PATROL,Assignment Completed
190732860-To be Filed,190732860,2019-03-14 22:48:32,"4434 N 39TH ST,MKE",7,STOLEN VEHICLE,To be Filed
190732949-Service in Progress,190732949,2019-03-14 23:39:39,"4215 N 26TH ST,MKE",5,BATTERY DV,Service in Progress
190732954-Assignment Completed,190732954,2019-03-14 23:38:22,"2000 W SCOTT ST,MKE",2,PATROL,Assignment Completed
190732952-Assignment Completed,190732952,2019-03-14 23:38:09,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190732951-Assignment Completed,190732951,2019-03-14 23:35:59,"2700 W VLIET ST,MKE",3,INVESTIGATION,Assignment Completed
190732950-Service in Progress,190732950,2019-03-14 23:35:43,"7607 W HAMPTON AV,MKE",7,TAVERN CHECK,Service in Progress
190732917-Assignment Completed,190732917,2019-03-14 23:13:32,"4010 W FLORIST AV,MKE",4,NETWORK CRIMINAL,Assignment Completed
190732962-Service in Progress,190732962,2019-03-14 23:44:09,"3908 W WRIGHT ST,MKE",3,BATTERY DV,Service in Progress
190732963-Assignment Completed,190732963,2019-03-14 23:43:24,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190732960-Service in Progress,190732960,2019-03-14 23:42:38,"2645 N 45TH ST,MKE",3,INVESTIGATION,Service in Progress
190732948-Advised,190732948,2019-03-14 23:40:51,"3470 N 98TH ST,MKE",7,NOISE NUISANCE,Advised
190732974-Service in Progress,190732974,2019-03-14 23:46:58,"N 38TH ST / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Service in Progress
190732973-Assignment Completed,190732973,2019-03-14 23:46:45,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190732972-Service in Progress,190732972,2019-03-14 23:46:30,"749 W STATE ST,MKE",1,OUT OF SERVICE,Service in Progress
190732970-Advised,190732970,2019-03-14 23:46:11,"2110 W NATIONAL AV,MKE",2,TRAFFIC STOP,Advised
