ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182622842-Service in Progress,182622842,2018-09-19 23:28:33,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
182622830-Service in Progress,182622830,2018-09-19 23:26:21,"5057 N 62ND ST,MKE",7,SHOTS FIRED,Service in Progress
182622828-Unable to Locate Complainant,182622828,2018-09-19 23:25:33,"1626 S 7TH ST,MKE",2,MEET MFD,Unable to Locate Complainant
182622766-Service in Progress,182622766,2018-09-19 23:34:22,"6234 N 91ST ST,MKE",4,TRBL W/SUBJ-DV,Service in Progress
182622841-Assignment Completed,182622841,2018-09-19 23:30:56,"S 28TH ST / W EVERGREEN LA,MKE",2,INJ PERSON/SICK,Assignment Completed
182622840-Service in Progress,182622840,2018-09-19 23:30:30,"4100 W BURLEIGH ST,MKE",7,ENTRY,Service in Progress
182622801-Unable to Locate Complainant,182622801,2018-09-19 23:17:29,"7487 N 81ST ST,MKE",4,CALL FOR POLICE,Unable to Locate Complainant
182622825-Advised,182622825,2018-09-19 23:16:58,"200 E PLEASANT ST,MKE",5,TRAFFIC STOP,Advised
182622806-Advised,182622806,2018-09-19 23:07:37,"2519 N 6TH ST,MKE",5,ENTRY,Advised
182622804-Advised,182622804,2018-09-19 23:07:20,"3831 W OKLAHOMA AV,MKE",6,SUSP PERS/AUTO,Advised
182622799-Cleared by Arrest,182622799,2018-09-19 23:05:07,"2461 N 8TH ST,MKE",3,SUBJ STOP,Cleared by Arrest
182622776-City Citation(s) Issued,182622776,2018-09-19 23:00:51,"435 E GARFIELD AV,MKE",5,PROPERTY DAMAGE,City Citation(s) Issued
182622789-Assignment Completed,182622789,2018-09-19 22:59:29,"2300 N SHERMAN BL,MKE",3,TRAFFIC LASER,Assignment Completed
182622786-Assignment Completed,182622786,2018-09-19 22:59:04,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
182622755-Advised/Referral,182622755,2018-09-19 22:45:48,"1924 W HIGHLAND AV,MKE",3,BATTERY,Advised/Referral
182622854-Service in Progress,182622854,2018-09-19 23:38:32,"811 N JEFFERSON ST,MKE",1,TAVERN CHECK,Service in Progress
182622835-Advised,182622835,2018-09-19 23:37:39,"457 E LINCOLN AV,MKE",6,TRBL W/SUBJ,Advised
182622840-Advised,182622840,2018-09-19 23:30:30,"4100 W BURLEIGH ST,MKE",7,ENTRY,Advised
182622842-Assignment Completed,182622842,2018-09-19 23:28:33,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
182622866-Assignment Completed,182622866,2018-09-19 23:45:00,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182622864-Assignment Completed,182622864,2018-09-19 23:43:35,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182622861-Assignment Completed,182622861,2018-09-19 23:42:18,"2222 W CAPITOL DR,MKE",5,BUSINESS CHECK,Assignment Completed
182622856-Unable to Locate Complainant,182622856,2018-09-19 23:41:37,"1216 N 26TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
182622857-Assignment Completed,182622857,2018-09-19 23:40:56,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed
182622766-Advised/Referral,182622766,2018-09-19 23:34:22,"6234 N 91ST ST,MKE",4,TRBL W/SUBJ-DV,Advised/Referral
182622830-Advised/Referral,182622830,2018-09-19 23:26:21,"5057 N 62ND ST,MKE",7,SHOTS FIRED,Advised/Referral
182622616-Unable to Locate Complainant,182622616,2018-09-19 23:20:22,"3803 N 12TH ST,MKE",5,ENTRY AUTOS,Unable to Locate Complainant
182622820-To be Filed,182622820,2018-09-19 23:17:26,"1502 E ROYALL PL,MKE",1,ENTRY,To be Filed
182622874-Assignment Completed,182622874,2018-09-19 23:49:32,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182622873-Service in Progress,182622873,2018-09-19 23:48:37,"800 N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
182622859-Service in Progress,182622859,2018-09-19 23:46:35,"2114 W FAIRMOUNT AV,MKE",7,BATTERY DV,Service in Progress
182622869-Assignment Completed,182622869,2018-09-19 23:46:28,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182622868-Service in Progress,182622868,2018-09-19 23:46:17,"1427 N 29TH ST,MKE",3,SHOTSPOTTER,Service in Progress
182622867-Assignment Completed,182622867,2018-09-19 23:45:07,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
182622827-Assignment Completed,182622827,2018-09-19 23:17:45,"2920 N 4TH ST,MKE",5,REPORTS,Assignment Completed
182622788-Assignment Completed,182622788,2018-09-19 22:59:16,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
182622877-Service in Progress,182622877,2018-09-19 23:54:13,"1838 N 26TH ST,MKE",3,BATTERY,Service in Progress
182622862-Service in Progress,182622862,2018-09-19 23:53:29,"1828 W GREENFIELD AV,MKE",2,ROBBERY ARMED,Service in Progress
182622878-Service in Progress,182622878,2018-09-19 23:52:24,"S 26TH ST / W MORGAN AV,MKE",6,SHOTS FIRED,Service in Progress
182622875-Service in Progress,182622875,2018-09-19 23:50:43,"3405 N 10TH ST,MKE",5,BATTERY,Service in Progress
182622876-Assignment Completed,182622876,2018-09-19 23:50:18,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182622884-Assignment Completed,182622884,2018-09-19 23:56:12,"N 56TH ST / W VILLARD AV,MKE",7,INVESTIGATION,Assignment Completed
182622853-Service in Progress,182622853,2018-09-19 23:55:56,"2769 N 27TH ST,MKE",5,BATTERY DV,Service in Progress
182622875-Advised/Referral,182622875,2018-09-19 23:50:43,"3405 N 10TH ST,MKE",5,BATTERY,Advised/Referral
182622791-Service in Progress,182622791,2018-09-20 00:04:49,"10437 W JONEN ST,MKE",4,BATTERY DV,Service in Progress
182630003-Assignment Completed,182630003,2018-09-20 00:04:35,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
182622879-Service in Progress,182622879,2018-09-20 00:03:03,"2424 W WELLS ST,MKE",3,CALL FOR POLICE,Service in Progress
182630001-Service in Progress,182630001,2018-09-20 00:02:05,"6929 W SILVER SPRING DR,MKE",4,PRISONER TRANS,Service in Progress
182630002-Assignment Completed,182630002,2018-09-20 00:02:05,"4115 N 56TH ST,MKE",7,RETURN STATION,Assignment Completed
182622853-Advised/Referral,182622853,2018-09-19 23:55:56,"2769 N 27TH ST,MKE",5,BATTERY DV,Advised/Referral
182630008-Service in Progress,182630008,2018-09-20 00:09:36,"2410 N 49TH ST,MKE",3,SHOTSPOTTER,Service in Progress
182622845-Unable to Locate Complainant,182622845,2018-09-20 00:08:30,"N OAKLAND AV / E NORTH AV,MKE",1,WELFARE CITIZEN,Unable to Locate Complainant
182622796-Advised/Referral,182622796,2018-09-20 00:07:33,"3006 S 27TH ST,MKE",6,BATTERY,Advised/Referral
182622824-Service in Progress,182622824,2018-09-20 00:06:37,"6929 W SILVER SPRING DR,MKE",4,PRISONER TRANS,Service in Progress
182630004-Service in Progress,182630004,2018-09-20 00:05:54,"6929 W SILVER SPRING DR,MKE",4,REPORTS,Service in Progress
182622716-Service in Progress,182622716,2018-09-20 00:05:45,"4561 N 74TH ST,MKE",7,SUBJ WANTED,Service in Progress
182622863-Service in Progress,182622863,2018-09-20 00:05:19,"5174 N 106TH ST,MKE",4,WELFARE CITIZEN,Service in Progress
182622868-To be Filed,182622868,2018-09-19 23:46:17,"1427 N 29TH ST,MKE",3,SHOTSPOTTER,To be Filed
182622849-Service in Progress,182622849,2018-09-20 00:14:02,"7451 W APPLETON AV,MKE",7,TRBL W/SUBJ,Service in Progress
182622847-Service in Progress,182622847,2018-09-20 00:13:21,"945 N 12TH ST,MKE",3,TRBL W/SUBJ,Service in Progress
182630018-Service in Progress,182630018,2018-09-20 00:13:15,"4849 N 61ST ST,MKE",7,SUBJ STOP,Service in Progress
182622812-Service in Progress,182622812,2018-09-20 00:11:42,"4931 N 47TH ST,MKE",7,THEFT,Service in Progress
182630016-Service in Progress,182630016,2018-09-20 00:11:33,"2920 N 4TH ST,MKE",5,FOLLOW UP,Service in Progress
182630015-Service in Progress,182630015,2018-09-20 00:11:32,"N 33RD ST / W AUER AV,MKE",7,PARK AND WALK,Service in Progress
182630010-Service in Progress,182630010,2018-09-20 00:11:13,"4485 N 20TH ST,MKE",5,TRBL W/SUBJ-DV,Service in Progress
182630012-Service in Progress,182630012,2018-09-20 00:10:37,"4149 N 89TH ST,MKE",7,SHOTS FIRED,Service in Progress
182630013-Service in Progress,182630013,2018-09-20 00:10:15,"N 35TH ST / W BURLEIGH ST,MKE",7,PATROL,Service in Progress
182622709-Advised/Referral,182622709,2018-09-20 00:10:09,"5942 N 63RD ST,MKE",4,THEFT,Advised/Referral
182630009-Service in Progress,182630009,2018-09-20 00:10:06,"N HOLTON ST / E LOCUST ST,MKE",5,INJ PERSON/SICK,Service in Progress
182630008-Unable to Locate Complainant,182630008,2018-09-20 00:09:36,"2410 N 49TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
182622887-Service in Progress,182622887,2018-09-20 00:18:58,"713 S 34TH ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress
182622836-Service in Progress,182622836,2018-09-20 00:17:46,"2726 S 15TH ST,MKE",2,TRBL W/SUBJ,Service in Progress
182630021-Assignment Completed,182630021,2018-09-20 00:16:51,"749 W STATE ST,MKE",1,POLICE ADMIN,Assignment Completed
182622802-Service in Progress,182622802,2018-09-20 00:16:38,"4366 N 67TH ST,MKE",7,PROPERTY PICKUP,Service in Progress
182630020-Service in Progress,182630020,2018-09-20 00:16:38,"3006 S 27TH ST,MKE",6,RETURN STATION,Service in Progress
182622870-Service in Progress,182622870,2018-09-20 00:15:29,"2851 N 46TH ST,MKE",7,RECK USE OF WEAP,Service in Progress
