ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182582750-Service in Progress,182582750,2018-09-15 23:28:58,"3239 N 9TH ST,MKE",5,SHOTSPOTTER,Service in Progress
182582753-Advised,182582753,2018-09-15 23:28:54,"2947 N CRAMER ST,MKE",1,NOISE NUISANCE,Advised
182582752-Advised,182582752,2018-09-15 23:28:10,"4002 N 24TH ST,MKE",5,TRAFFIC STOP,Advised
182582749-Assignment Completed,182582749,2018-09-15 23:27:22,"2242 S KINNICKINNIC AV,MKE",6,BUSINESS CHECK,Assignment Completed
182582740-Service in Progress,182582740,2018-09-15 23:27:12,"5511 N 34TH ST,MKE",4,BATTERY,Service in Progress
182582732-Advised,182582732,2018-09-15 23:26:36,"2707 W BURLEIGH ST,MKE",5,TRBL W/SUBJ,Advised
182582742-Unable to Locate Complainant,182582742,2018-09-15 23:25:41,"3418 N 12TH ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
182582744-Advised,182582744,2018-09-15 23:23:03,"101 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
182582598-Advised,182582598,2018-09-15 23:19:28,"1240 S 22ND ST,MKE",2,TRBL W/SUBJ,Advised
182582734-Advised,182582734,2018-09-15 23:19:21,"2217 W HOPKINS ST,MKE",5,CALL FOR POLICE,Advised
182582726-Unable to Locate Complainant,182582726,2018-09-15 23:18:53,"2419 W TOWNSEND ST,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
182582673-Unable to Locate Complainant,182582673,2018-09-15 22:55:48,"2400-BLK N 48TH ST,MKE",3,SHOTS FIRED,Unable to Locate Complainant
182582638-To be Filed,182582638,2018-09-15 22:39:30,"2920 N 4TH ST,MKE",5,INVESTIGATION,To be Filed
182582716-Advised,182582716,2018-09-15 23:34:20,"1211 N MILWAUKEE ST,MKE",1,INJ PERSON/SICK,Advised
182582760-Service in Progress,182582760,2018-09-15 23:33:15,"2900 W OKLAHOMA AV,MKE",6,SPECIAL ASSIGN,Service in Progress
182582759-Service in Progress,182582759,2018-09-15 23:32:28,"749 W STATE ST,MKE",1,REPORTS,Service in Progress
182582756-Advised,182582756,2018-09-15 23:31:56,"1124 S 21ST ST,MKE",2,FIGHT,Advised
182582755-Service in Progress,182582755,2018-09-15 23:30:23,"1100 N WATER ST,MKE",1,SPECIAL ASSIGN,Service in Progress
182582740-Advised,182582740,2018-09-15 23:27:12,"5511 N 34TH ST,MKE",4,BATTERY,Advised
182582737-Advised,182582737,2018-09-15 23:20:53,"7719 W WINFIELD AV,MKE",4,SHOTS FIRED,Advised
182582668-Advised,182582668,2018-09-15 23:15:53,"4902 W GREEN TREE RD,MKE",4,WELFARE CITIZEN,Advised
182582684-Unable to Locate Complainant,182582684,2018-09-15 23:01:24,"3035 N 45TH ST,MKE",7,SUBJ WANTED,Unable to Locate Complainant
182582635-Assignment Completed,182582635,2018-09-15 22:38:02,"2700 W ATKINSON AV,MKE",5,PARK AND WALK,Assignment Completed
182582772-Service in Progress,182582772,2018-09-15 23:38:24,"700-BLK N JEFFERSON ST,MKE",1,SPECIAL ASSIGN,Service in Progress
182582771-Service in Progress,182582771,2018-09-15 23:38:19,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
182582725-Unable to Locate Complainant,182582725,2018-09-15 23:37:17,"938 S LAYTON BL,MKE",2,TRBL W/SUBJ,Unable to Locate Complainant
182582766-Service in Progress,182582766,2018-09-15 23:35:49,"3785 S 27TH ST,MKE",6,CALL FOR POLICE,Service in Progress
182582477-Service in Progress,182582477,2018-09-15 23:35:44,"2056 S LAYTON BL,MKE",2,ENTRY,Service in Progress
182582639-To be Filed,182582639,2018-09-15 22:40:23,"S BRUST AV / E OKLAHOMA AV,MKE",6,ACC PDO,To be Filed
182582785-Assignment Completed,182582785,2018-09-15 23:43:32,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
182582781-Assignment Completed,182582781,2018-09-15 23:42:52,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
182582768-Advised,182582768,2018-09-15 23:42:04,"1928 E OKLAHOMA AV,MKE",6,WELFARE CITIZEN,Advised
182582776-Service in Progress,182582776,2018-09-15 23:41:59,"451 N 31ST ST,MKE",3,BATTERY,Service in Progress
182582770-Service in Progress,182582770,2018-09-15 23:41:53,"3016 N CRAMER ST,MKE",1,FIGHT,Service in Progress
182582779-Assignment Completed,182582779,2018-09-15 23:41:25,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
182582778-Service in Progress,182582778,2018-09-15 23:40:35,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
182582766-Advised,182582766,2018-09-15 23:35:49,"3785 S 27TH ST,MKE",6,CALL FOR POLICE,Advised
182582685-Assignment Completed,182582685,2018-09-15 23:02:57,"2105 W LAPHAM ST,MKE",2,SHOTSPOTTER,Assignment Completed
182582527-Unable to Locate Complainant,182582527,2018-09-15 22:53:34,"7620 W DIXON ST,MKE",3,NOISE NUISANCE,Unable to Locate Complainant
182582796-Assignment Completed,182582796,2018-09-15 23:48:00,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
182582794-Advised,182582794,2018-09-15 23:47:35,"1900 N 1ST ST,MKE",5,TRAFFIC STOP,Advised
182582792-Assignment Completed,182582792,2018-09-15 23:47:11,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
182582786-Service in Progress,182582786,2018-09-15 23:46:11,"422 S 2ND ST,MKE",2,BATTERY DV,Service in Progress
182582791-Assignment Completed,182582791,2018-09-15 23:46:08,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
