ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190682598-Assignment Completed,190682598,2019-03-09 23:30:00,"3355 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190682568-Unable to Locate Complainant,190682568,2019-03-09 23:28:02,"5000 W CHAMBERS ST,MKE",7,WELFARE CITIZEN,Unable to Locate Complainant
190682591-Assignment Completed,190682591,2019-03-09 23:26:55,"4300 W NORTH AV,MKE",3,INVESTIGATION,Assignment Completed
190682590-Service in Progress,190682590,2019-03-09 23:26:25,"700 N JEFFERSON ST,MKE",1,PARK AND WALK,Service in Progress
190682577-Service in Progress,190682577,2019-03-09 23:25:30,"4709 N 36TH ST,MKE",7,BATTERY DV,Service in Progress
190682587-To be Filed,190682587,2019-03-09 23:25:16,"749 W STATE ST,MKE",1,REPORTS,To be Filed
190682585-Assignment Completed,190682585,2019-03-09 23:23:55,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190682557-Advised/Referral,190682557,2019-03-09 23:18:08,"5060 W MEDFORD AV,MKE",7,SUBJ WITH GUN,Advised/Referral
190682569-Assignment Completed,190682569,2019-03-09 23:17:15,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
190682531-Advised/Referral,190682531,2019-03-09 22:53:25,"2328 W ORCHARD ST,MKE",2,BATTERY DV,Advised/Referral
190682521-Assignment Completed,190682521,2019-03-09 22:48:33,"640 S 3RD ST,MKE",2,WELFARE CITIZEN,Assignment Completed
190682545-To be Filed,190682545,2019-03-09 23:35:00,"N VEL R PHILLIPS AV / W KILBOURN AV,MKE",1,THEFT,To be Filed
190682604-Service in Progress,190682604,2019-03-09 23:34:53,"6123 S 6TH ST,MKE",6,ACC PDO,Service in Progress
190682608-Service in Progress,190682608,2019-03-09 23:34:36,"1710 N 24TH ST,MKE",3,SHOTSPOTTER,Service in Progress
190682609-Assignment Completed,190682609,2019-03-09 23:34:36,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190682579-Service in Progress,190682579,2019-03-09 23:34:21,"728 E BRADY ST,MKE",1,TRBL W/SUBJ,Service in Progress
190682606-Service in Progress,190682606,2019-03-09 23:33:41,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Service in Progress
190682602-Service in Progress,190682602,2019-03-09 23:31:25,"1910 W CENTER ST,MKE",5,TRAFFIC STOP,Service in Progress
190682599-Assignment Completed,190682599,2019-03-09 23:30:02,"3233 S 27TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190682564-To be Filed,190682564,2019-03-09 23:15:04,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
190682540-Assignment Completed,190682540,2019-03-09 23:01:07,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Assignment Completed
190682535-To be Filed,190682535,2019-03-09 22:54:11,"2528 S 11TH ST,MKE",2,FOLLOW UP,To be Filed
190682490-To be Filed,190682490,2019-03-09 22:36:37,"3030 W PIERCE ST,MKE",2,FIGHT,To be Filed
190682412-Unable to Locate Complainant,190682412,2019-03-09 22:36:27,"5472 N LONG ISLAND DR,MKE",4,SUBJ WANTED,Unable to Locate Complainant
190682617-Service in Progress,190682617,2019-03-09 23:39:17,"923 N 27TH ST,MKE",3,BATTERY DV,Service in Progress
190682621-Advised,190682621,2019-03-09 23:39:03,"3950 N HOLTON ST,MKE",5,TRAFFIC STOP,Advised
190682620-Service in Progress,190682620,2019-03-09 23:38:36,"3158 N 27TH ST,MKE",5,TRAFFIC STOP,Service in Progress
190682618-Service in Progress,190682618,2019-03-09 23:38:32,"2829 N 53RD ST,MKE",7,SUBJ WITH WEAPON,Service in Progress
190682613-Service in Progress,190682613,2019-03-09 23:36:04,"700 N MILWAUKEE ST,MKE",1,PARK AND WALK,Service in Progress
190682611-Unable to Locate Complainant,190682611,2019-03-09 23:35:43,"1614 N 22ND ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
190682607-Service in Progress,190682607,2019-03-09 23:35:12,"6000 N 63RD ST,MKE",4,SUBJ WITH GUN-DV,Service in Progress
190682633-Assignment Completed,190682633,2019-03-09 23:44:53,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190682631-Service in Progress,190682631,2019-03-09 23:44:03,"1554 S 25TH ST,MKE",2,SUBJ WITH WEAPON,Service in Progress
190682627-Service in Progress,190682627,2019-03-09 23:40:53,"2333 N 49TH ST,MKE",3,RETURN STATION,Service in Progress
190682625-Service in Progress,190682625,2019-03-09 23:40:23,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
190682608-Assignment Completed,190682608,2019-03-09 23:34:36,"1710 N 24TH ST,MKE",3,SHOTSPOTTER,Assignment Completed
190682606-Assignment Completed,190682606,2019-03-09 23:33:41,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190682553-Unable to Locate Complainant,190682553,2019-03-09 23:12:14,"3016 N 19TH ST,MKE",5,SHOTS FIRED,Unable to Locate Complainant
190682635-Assignment Completed,190682635,2019-03-09 23:46:41,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190682627-Assignment Completed,190682627,2019-03-09 23:40:53,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190682604-Advised,190682604,2019-03-09 23:34:53,"6123 S 6TH ST,MKE",6,ACC PDO,Advised
190682608-Unable to Locate Complainant,190682608,2019-03-09 23:34:36,"1710 N 24TH ST,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
