ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183262335-Advised,183262335,2018-11-22 23:34:27,"S 60TH ST / W COLD SPRING RD,GFD",6,ACC PDO,Advised
183262331-Assignment Completed,183262331,2018-11-22 23:33:58,"2236 N 57TH ST,MKE",3,FIGHT,Assignment Completed
183262332-Advised,183262332,2018-11-22 23:32:55,"2100 N 20TH ST,MKE",3,TRAFFIC STOP,Advised
183262300-Unable to Locate Complainant,183262300,2018-11-22 23:32:21,"S 9TH ST / W MINERAL ST,MKE",2,WELFARE CITIZEN,Unable to Locate Complainant
183262330-Advised,183262330,2018-11-22 23:32:07,"1408 W CAPITOL DR,MKE",5,TRAFFIC STOP,Advised
183262329-Assignment Completed,183262329,2018-11-22 23:31:24,"N OLD WORLD THIRD ST / W STATE ST,MKE",1,INJ PERSON/SICK,Assignment Completed
183262327-Assignment Completed,183262327,2018-11-22 23:30:07,"6000 W FOREST HOME AV,MKE",6,BUS INVESTIGATIO,Assignment Completed
183262316-Assignment Completed,183262316,2018-11-22 23:20:25,"N 38TH ST / W WRIGHT ST,MKE",3,INVESTIGATION,Assignment Completed
183262341-Assignment Completed,183262341,2018-11-22 23:37:58,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
183262340-Assignment Completed,183262340,2018-11-22 23:37:52,"N 9TH ST / W CHAMBERS ST,MKE",5,RECKLESS VEHICLE,Assignment Completed
183262324-Service in Progress,183262324,2018-11-22 23:35:19,"E LOCUST ST / N HOLTON ST,MKE",5,ACC PI,Service in Progress
183262350-Assignment Completed,183262350,2018-11-22 23:43:25,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
183262349-Assignment Completed,183262349,2018-11-22 23:43:03,"2920 N VEL R PHILLIPS AV,MKE",5,REPORTS,Assignment Completed
183262342-Service in Progress,183262342,2018-11-22 23:42:04,"2547 S 9TH PL,MKE",2,TRBL W/SUBJ,Service in Progress
183262348-Advised,183262348,2018-11-22 23:41:32,"N VAN BUREN ST / E KILBOURN AV,MKE",1,TRAFFIC STOP,Advised
183262356-Service in Progress,183262356,2018-11-22 23:48:49,"1200 W COLLEGE AV,MKE",6,WELFARE CITIZEN,Service in Progress
183262344-Advised,183262344,2018-11-22 23:48:43,"1320 W ORCHARD ST,MKE",2,INJ PERSON/SICK,Advised
183262363-Advised,183262363,2018-11-22 23:48:23,"1600 N 6TH ST,MKE",1,TRAFFIC STOP,Advised
183262362-Assignment Completed,183262362,2018-11-22 23:47:37,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
183262361-Assignment Completed,183262361,2018-11-22 23:47:28,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183262319-Unable to Locate Complainant,183262319,2018-11-22 23:46:02,"427 W CENTER ST,MKE",5,ENTRY,Unable to Locate Complainant
183262281-Advised,183262281,2018-11-22 23:03:04,"6541 S 13TH ST,MKE",6,THEFT,Advised
183262375-Service in Progress,183262375,2018-11-22 23:54:58,"1000 N OLD WORLD THIRD ST,MKE",1,PARK AND WALK,Service in Progress
183262373-Assignment Completed,183262373,2018-11-22 23:54:24,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
183262364-Unable to Locate Complainant,183262364,2018-11-22 23:52:43,"2770 W HOPE AV,MKE",5,CALL FOR POLICE,Unable to Locate Complainant
183262368-Assignment Completed,183262368,2018-11-22 23:52:34,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
183262367-Assignment Completed,183262367,2018-11-22 23:52:11,"2701 W TOWNSEND ST,MKE",5,INVESTIGATION,Assignment Completed
