ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182732617-Service in Progress,182732617,2018-09-30 23:29:24,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Service in Progress
182732616-Assignment Completed,182732616,2018-09-30 23:28:54,"S 7TH ST / W LINCOLN AV,MKE",2,PARK AND WALK,Assignment Completed
182732615-Advised,182732615,2018-09-30 23:28:32,"2765 W WELLS ST,MKE",3,TRAFFIC STOP,Advised
182732614-Service in Progress,182732614,2018-09-30 23:28:01,"749 W STATE ST,MKE",1,ASSIGNMENT,Service in Progress
182732612-Advised,182732612,2018-09-30 23:27:15,"2400 W NASH ST,MKE",5,TRAFFIC STOP,Advised
182732608-Service in Progress,182732608,2018-09-30 23:26:11,"4326 N 16TH ST,MKE",5,BATTERY DV,Service in Progress
182732601-Unable to Locate Complainant,182732601,2018-09-30 23:25:59,"N 25TH ST / W FAIRMOUNT AV,MKE",7,SHOTS FIRED,Unable to Locate Complainant
182732597-Assignment Completed,182732597,2018-09-30 23:22:46,"3727 N 25TH ST,MKE",5,SHOTSPOTTER,Assignment Completed
182732585-Open Investigation,182732585,2018-09-30 23:17:55,"3215 N 11TH ST,MKE",5,ROBBERY ST ARM,Open Investigation
182732579-To be Filed,182732579,2018-09-30 23:10:42,"3626 W FOND DU LAC AV,MKE",7,SPECIAL ASSIGN,To be Filed
182732565-Unable to Locate Complainant,182732565,2018-09-30 23:05:51,"3767 N 61ST ST,MKE",7,SHOTS FIRED,Unable to Locate Complainant
182732526-To be Filed,182732526,2018-09-30 22:42:00,"8334 W HAMPTON AV,MKE",7,NON PURSUIT,To be Filed
182732504-Assignment Completed,182732504,2018-09-30 22:34:48,"3626 W FOND DU LAC AV,MKE",7,PRISONER TRANS,Assignment Completed
182732628-Advised,182732628,2018-09-30 23:34:54,"N 32ND ST / W CENTER ST,MKE",3,TRAFFIC STOP,Advised
182732624-Assignment Completed,182732624,2018-09-30 23:33:24,"9000 W MILL RD,MKE",4,PATROL,Assignment Completed
182732621-Service in Progress,182732621,2018-09-30 23:33:18,"4865 N HOPKINS ST,MKE",7,PROPERTY DAM-DV,Service in Progress
182732572-Advised,182732572,2018-09-30 23:31:57,"5666 N 37TH ST,MKE",4,TRBL W/SUBJ,Advised
