ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190572819-Assignment Completed,190572819,2019-02-26 23:29:03,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190572817-Assignment Completed,190572817,2019-02-26 23:28:51,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190572816-Assignment Completed,190572816,2019-02-26 23:28:17,"3908 S 76TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190572813-Assignment Completed,190572813,2019-02-26 23:25:15,"3110 S 76TH ST,MKE",6,BUSINESS CHECK,Assignment Completed
190572811-Assignment Completed,190572811,2019-02-26 23:23:28,"4200 W BURLEIGH ST,MKE",7,TAVERN CHECK,Assignment Completed
190572779-Advised/Referral,190572779,2019-02-26 23:10:00,"812 E WRIGHT ST,MKE",5,BATTERY DV,Advised/Referral
190572784-Assignment Completed,190572784,2019-02-26 23:09:20,"2329 N 14TH ST,MKE",3,VACANT HOUSE CHK,Assignment Completed
190572783-Assignment Completed,190572783,2019-02-26 23:08:54,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190572781-Assignment Completed,190572781,2019-02-26 23:08:05,"1500 W ST PAUL AV,MKE",3,PARK AND WALK,Assignment Completed
190572772-Assignment Completed,190572772,2019-02-26 23:04:08,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190572682-Unable to Locate Complainant,190572682,2019-02-26 22:57:52,"245 W LINCOLN AV,MKE",2,SUBJ WANTED,Unable to Locate Complainant
190572758-Assignment Completed,190572758,2019-02-26 22:57:21,"E VIENNA AV / N HOLTON ST,MKE",5,PATROL,Assignment Completed
190572743-Assignment Completed,190572743,2019-02-26 22:48:37,"6680 N TEUTONIA AV,MKE",4,PROPERTY PICKUP,Assignment Completed
190572740-Cleared by Arrest,190572740,2019-02-26 22:46:42,"2505 N 29TH ST,MKE",3,TRAFFIC STOP,Cleared by Arrest
190572727-Advised/Referral,190572727,2019-02-26 22:41:18,"3202 N 11TH ST,MKE",5,ENTRY,Advised/Referral
190572714-Assignment Completed,190572714,2019-02-26 22:33:15,"207 S HAWLEY RD,MKE",3,TRAFFIC HAZARD,Assignment Completed
190572823-Service in Progress,190572823,2019-02-26 23:34:43,"626 E NORTH AV,MKE",5,TRAFFIC HAZARD,Service in Progress
190572822-Assignment Completed,190572822,2019-02-26 23:33:47,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190572820-Advised,190572820,2019-02-26 23:32:16,"3461 N HOLTON ST,MKE",5,TRAFFIC STOP,Advised
190572802-Assignment Completed,190572802,2019-02-26 23:18:32,"N 51ST ST / W HADLEY ST,MKE",7,PATROL,Assignment Completed
190572769-Assignment Completed,190572769,2019-02-26 23:05:06,"5843 N 72ND ST,MKE",4,TRBL W/SUBJ,Assignment Completed
190572829-Service in Progress,190572829,2019-02-26 23:38:24,"3929 N 28TH ST,MKE",5,WELFARE CITIZEN,Service in Progress
190572828-Assignment Completed,190572828,2019-02-26 23:38:18,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190572827-Assignment Completed,190572827,2019-02-26 23:36:44,"2700 W VLIET ST,MKE",3,TRAFFIC LASER,Assignment Completed
190572826-Assignment Completed,190572826,2019-02-26 23:35:44,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190572825-Assignment Completed,190572825,2019-02-26 23:35:30,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190572824-Assignment Completed,190572824,2019-02-26 23:35:19,"6800 N TEUTONIA AV,MKE",4,PATROL,Assignment Completed
190572841-Assignment Completed,190572841,2019-02-26 23:44:45,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190572837-Unable to Locate Complainant,190572837,2019-02-26 23:44:20,"2842 S 49TH ST,MKE",6,WELFARE CITIZEN,Unable to Locate Complainant
190572838-Assignment Completed,190572838,2019-02-26 23:43:32,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190572836-Service in Progress,190572836,2019-02-26 23:43:08,"7124 W LIMA ST,MKE",4,SUSP PERS/AUTO,Service in Progress
190572833-Assignment Completed,190572833,2019-02-26 23:41:21,"2700 W VLIET ST,MKE",3,BUS INVESTIGATIO,Assignment Completed
190572831-Assignment Completed,190572831,2019-02-26 23:40:40,"800 E LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190572773-Advised,190572773,2019-02-26 23:13:17,"2045 N 56TH ST,MKE",3,WELFARE CITIZEN,Advised
190572845-Assignment Completed,190572845,2019-02-26 23:49:26,"600 W LAYTON AV,MKE",6,PATROL,Assignment Completed
190572830-Service in Progress,190572830,2019-02-26 23:49:15,"920 W NORTH AV,MKE",3,TRBL W/SUBJ,Service in Progress
190572835-Service in Progress,190572835,2019-02-26 23:48:23,"N PROSPECT AV / E KENILWORTH PL,MKE",1,ACC UNKN INJ,Service in Progress
190572720-Service in Progress,190572720,2019-02-26 23:47:29,"4903 N HOPKINS ST,MKE",7,THEFT,Service in Progress
190572844-Service in Progress,190572844,2019-02-26 23:46:55,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
190572842-Assignment Completed,190572842,2019-02-26 23:45:09,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190572823-Assignment Completed,190572823,2019-02-26 23:34:43,"626 E NORTH AV,MKE",5,TRAFFIC HAZARD,Assignment Completed
190572851-Service in Progress,190572851,2019-02-26 23:53:48,"N SHERMAN BL / W GLENDALE AV,MKE",7,TRAFFIC STOP,Service in Progress
190572850-Advised,190572850,2019-02-26 23:52:31,"5512 W ROOSEVELT DR,MKE",7,TRAFFIC STOP,Advised
190572856-Assignment Completed,190572856,2019-02-26 23:59:50,"1609 E NORTH AV,MKE",1,BUSINESS CHECK,Assignment Completed
190572830-Advised,190572830,2019-02-26 23:49:15,"920 W NORTH AV,MKE",3,TRBL W/SUBJ,Advised
190572835-Unable to Locate Complainant,190572835,2019-02-26 23:48:23,"N PROSPECT AV / E KENILWORTH PL,MKE",1,ACC UNKN INJ,Unable to Locate Complainant
190572800-Advised,190572800,2019-02-26 23:24:01,"2941 N 36TH ST,MKE",7,TRBL W/SUBJ,Advised
190572794-Assignment Completed,190572794,2019-02-26 23:16:55,"245 W LINCOLN AV,MKE",2,MED RUN,Assignment Completed
190572840-Service in Progress,190572840,2019-02-27 00:04:15,"3657 N 12TH ST,MKE",5,WELFARE CITIZEN,Service in Progress
190580005-Service in Progress,190580005,2019-02-27 00:03:29,"6415 W LEON TR,MKE",7,CALL FOR POLICE,Service in Progress
190580004-Service in Progress,190580004,2019-02-27 00:02:26,"2900 W ORIOLE DR,MKE",4,PATROL,Service in Progress
190580002-Service in Progress,190580002,2019-02-27 00:02:04,"3924 N 77TH ST,MKE",7,ACC PDO,Service in Progress
190580003-Service in Progress,190580003,2019-02-27 00:01:51,"7300 W FLORIST AV,MKE",4,PATROL,Service in Progress
190580001-Assignment Completed,190580001,2019-02-27 00:01:14,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190572720-Unable to Locate Complainant,190572720,2019-02-26 23:47:29,"4903 N HOPKINS ST,MKE",7,THEFT,Unable to Locate Complainant
190580010-Service in Progress,190580010,2019-02-27 00:14:57,"W SILVER SPRING DR / N LOVERS LANE RD,MKE",4,ACC UNKN INJ,Service in Progress
190580020-Service in Progress,190580020,2019-02-27 00:14:47,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Service in Progress
190580019-Service in Progress,190580019,2019-02-27 00:13:52,"2579 N TEUTONIA AV,MKE",3,TAVERN CHECK,Service in Progress
190572807-Service in Progress,190572807,2019-02-27 00:11:51,"1123 W RESERVOIR AV,MKE",3,PROPERTY DAMAGE,Service in Progress
190580013-Service in Progress,190580013,2019-02-27 00:11:28,"2300 W MITCHELL ST,MKE",2,PATROL,Service in Progress
190572852-Service in Progress,190572852,2019-02-27 00:10:17,"555 S LAYTON BL,MKE",2,WELFARE CITIZEN,Service in Progress
190572840-Unable to Locate Complainant,190572840,2019-02-27 00:04:15,"3657 N 12TH ST,MKE",5,WELFARE CITIZEN,Unable to Locate Complainant
190580004-Assignment Completed,190580004,2019-02-27 00:02:26,"2900 W ORIOLE DR,MKE",4,PATROL,Assignment Completed
190572844-Assignment Completed,190572844,2019-02-26 23:46:55,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190572836-Unable to Locate Complainant,190572836,2019-02-26 23:43:08,"7124 W LIMA ST,MKE",4,SUSP PERS/AUTO,Unable to Locate Complainant
190580026-Service in Progress,190580026,2019-02-27 00:19:44,"3224 S 16TH ST,MKE",6,SPECIAL ASSIGN,Service in Progress
190580007-Service in Progress,190580007,2019-02-27 00:19:22,"1028 N JACKSON ST,MKE",1,ACC PDO,Service in Progress
190580015-Service in Progress,190580015,2019-02-27 00:18:30,"714 E BRADY ST,MKE",1,FRAUD,Service in Progress
190572809-Service in Progress,190572809,2019-02-27 00:15:51,"9400 N SWAN RD,MKE",4,ACC PDO,Service in Progress
190580013-Assignment Completed,190580013,2019-02-27 00:11:28,"2300 W MITCHELL ST,MKE",2,PATROL,Assignment Completed
190580029-Service in Progress,190580029,2019-02-27 00:24:31,"3033 W LISBON AV,MKE",3,BUSINESS CHECK,Service in Progress
190580023-Assignment Completed,190580023,2019-02-27 00:23:42,"S 35TH ST / W MANITOBA ST,MKE",6,DUI,Assignment Completed
190580027-To be Filed,190580027,2019-02-27 00:21:12,"245 W LINCOLN AV,MKE",2,REPORTS,To be Filed
190580025-Service in Progress,190580025,2019-02-27 00:20:58,"2817 N 17TH ST,MKE",5,TRBL W/JUV,Service in Progress
190580022-Service in Progress,190580022,2019-02-27 00:20:19,"3030 S 35TH ST,MKE",6,CALL FOR POLICE,Service in Progress
190580019-Assignment Completed,190580019,2019-02-27 00:13:52,"2579 N TEUTONIA AV,MKE",3,TAVERN CHECK,Assignment Completed
190572807-City Citation(s) Issued,190572807,2019-02-27 00:11:51,"1123 W RESERVOIR AV,MKE",3,PROPERTY DAMAGE,City Citation(s) Issued
190572852-Advised,190572852,2019-02-27 00:10:17,"555 S LAYTON BL,MKE",2,WELFARE CITIZEN,Advised
190580005-Advised,190580005,2019-02-27 00:03:29,"6415 W LEON TR,MKE",7,CALL FOR POLICE,Advised
190580002-To be Filed,190580002,2019-02-27 00:02:04,"3924 N 77TH ST,MKE",7,ACC PDO,To be Filed
190580003-Assignment Completed,190580003,2019-02-27 00:01:51,"7300 W FLORIST AV,MKE",4,PATROL,Assignment Completed
190580032-Service in Progress,190580032,2019-02-27 00:27:27,"3954 N 24TH ST,MKE",5,SUBJ WITH GUN,Service in Progress
190580031-Service in Progress,190580031,2019-02-27 00:25:08,"4955 N 76TH ST,MKE",7,SUBJ WANTED,Service in Progress
190580029-Assignment Completed,190580029,2019-02-27 00:24:31,"3033 W LISBON AV,MKE",3,BUSINESS CHECK,Assignment Completed
190580020-Assignment Completed,190580020,2019-02-27 00:14:47,"545 W LAYTON AV,MKE",6,BUSINESS CHECK,Assignment Completed
190580033-Service in Progress,190580033,2019-02-27 00:34:56,"452 N 41ST ST,MKE",3,NOISE NUISANCE,Service in Progress
190580047-Assignment Completed,190580047,2019-02-27 00:34:07,"3476 N HOLTON ST,MKE",5,INVESTIGATION,Assignment Completed
190580046-Assignment Completed,190580046,2019-02-27 00:33:33,"N 51ST BL / W GLENDALE AV,MKE",7,VEHICLE PURSUIT,Assignment Completed
190580037-Assignment Completed,190580037,2019-02-27 00:33:04,"N 51ST ST / W GREEN TREE RD,MKE",4,TRAFFIC HAZARD,Assignment Completed
190580045-Service in Progress,190580045,2019-02-27 00:32:24,"3626 W FOND DU LAC AV,MKE",7,REPORTS,Service in Progress
190580036-Unable to Locate Complainant,190580036,2019-02-27 00:32:21,"2306 W CAPITOL DR,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190580038-Service in Progress,190580038,2019-02-27 00:32:16,"4700 W SILVER SPRING DR,MKE",4,ACC PI,Service in Progress
190580030-Service in Progress,190580030,2019-02-27 00:31:55,"2242 N 12TH ST,MKE",3,BATTERY,Service in Progress
190580041-Advised,190580041,2019-02-27 00:31:22,"N 51ST BL / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
190580035-Unable to Locate Complainant,190580035,2019-02-27 00:30:58,"2222 W CAPITOL DR,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190580052-Service in Progress,190580052,2019-02-27 00:39:56,"N 109TH ST / W FLORIST AV,MKE",4,WELFARE CITIZEN,Service in Progress
190580048-Unable to Locate Complainant,190580048,2019-02-27 00:35:36,"2118 N 21ST ST,MKE",3,ENTRY,Unable to Locate Complainant
190580061-Service in Progress,190580061,2019-02-27 00:43:49,"1721 W CANAL ST,MKE",3,INJ PERSON/SICK,Service in Progress
190580053-Advised,190580053,2019-02-27 00:42:07,"2929 W MICHIGAN ST,MKE",3,SUSP PERS/AUTO,Advised
190580058-Service in Progress,190580058,2019-02-27 00:40:43,"749 W STATE ST,MKE",1,RETURN STATION,Service in Progress
190580055-Service in Progress,190580055,2019-02-27 00:40:24,"909 S 22ND ST,MKE",2,FIRE,Service in Progress
190572809-Advised,190572809,2019-02-27 00:15:51,"9400 W HEATHER AV,MKE",4,ACC PDO,Advised
190580073-Service in Progress,190580073,2019-02-27 00:49:25,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
