ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191172544-Service in Progress,191172544,2019-04-27 23:29:53,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Service in Progress
191172539-Service in Progress,191172539,2019-04-27 23:28:26,"2308 W NASH ST,MKE",5,BURG/AUD BUSINES,Service in Progress
191172537-Advised,191172537,2019-04-27 23:24:54,"2202 N 20TH ST,MKE",3,TRAFFIC STOP,Advised
191172535-Assignment Completed,191172535,2019-04-27 23:23:06,"5200 W LLOYD ST,MKE",3,PATROL,Assignment Completed
191172528-Assignment Completed,191172528,2019-04-27 23:18:59,"4700 W LLOYD ST,MKE",3,PATROL,Assignment Completed
191172518-Advised,191172518,2019-04-27 23:15:40,"N 58TH ST / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
191172516-Advised,191172516,2019-04-27 23:14:55,"5832 N 71ST ST,MKE",4,WELFARE CITIZEN,Advised
191172504-Assignment Completed,191172504,2019-04-27 23:08:13,"1900 W BROWN ST,MKE",3,INVESTIGATION,Assignment Completed
191172503-To be Filed,191172503,2019-04-27 23:07:44,"1090 N OLD WORLD THIRD ST,MKE",1,INVESTIGATION,To be Filed
191172498-Assignment Completed,191172498,2019-04-27 23:03:06,"N 27TH ST / W LISBON AV,MKE",3,INVESTIGATION,Assignment Completed
191172493-Advised,191172493,2019-04-27 23:00:23,"401 E CAPITOL DR,MKE",5,THEFT FROM PERSN,Advised
191172475-To be Filed,191172475,2019-04-27 22:59:24,"1230 S 35TH ST,MKE",2,ACC PDO,To be Filed
191172486-To be Filed,191172486,2019-04-27 22:57:16,"5812 W LISBON AV,MKE",3,BATTERY,To be Filed
191172470-Assignment Completed,191172470,2019-04-27 22:48:45,"2920 N VEL R PHILLIPS AV,MKE",5,INVESTIGATION,Assignment Completed
191172553-Service in Progress,191172553,2019-04-27 23:34:57,"1700 N 29TH ST,MKE",3,SUBJ WITH GUN,Service in Progress
191172557-Assignment Completed,191172557,2019-04-27 23:33:28,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191172556-Assignment Completed,191172556,2019-04-27 23:33:25,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191172555-Service in Progress,191172555,2019-04-27 23:33:22,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
191172546-Service in Progress,191172546,2019-04-27 23:31:42,"2728 W JUNEAU AV,MKE",3,SUBJ WITH WEAPON,Service in Progress
191172550-Assignment Completed,191172550,2019-04-27 23:31:24,"2400 W BURLEIGH ST,MKE",5,PATROL,Assignment Completed
191172549-Assignment Completed,191172549,2019-04-27 23:31:09,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191172544-Assignment Completed,191172544,2019-04-27 23:29:53,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
191172525-To be Filed,191172525,2019-04-27 23:18:10,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
191172566-Assignment Completed,191172566,2019-04-27 23:39:59,"3133 S 92ND ST,MKE",6,BUSINESS CHECK,Assignment Completed
191172564-Assignment Completed,191172564,2019-04-27 23:38:49,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
191172561-Service in Progress,191172561,2019-04-27 23:36:50,"8947 N 96TH ST,MKE",4,INJ PERSON/SICK,Service in Progress
191172547-Service in Progress,191172547,2019-04-27 23:36:49,"1631 S 5TH ST,MKE",2,TRBL W/JUV,Service in Progress
191172562-Service in Progress,191172562,2019-04-27 23:36:15,"5511 W KEEFE AV,MKE",7,TRAFFIC STOP,Service in Progress
191172560-Service in Progress,191172560,2019-04-27 23:35:56,**CODE RED WATER/JUNEAU**,1,SPECIAL ASSIGN,Service in Progress
191172559-Assignment Completed,191172559,2019-04-27 23:35:52,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
191172574-Assignment Completed,191172574,2019-04-27 23:43:30,"622 W ROGERS ST,MKE",2,SUBJ WITH WEAPON,Assignment Completed
191172576-Assignment Completed,191172576,2019-04-27 23:43:21,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
191172573-Service in Progress,191172573,2019-04-27 23:42:36,"3006 S 27TH ST,MKE",6,FOLLOW UP,Service in Progress
191172572-Service in Progress,191172572,2019-04-27 23:42:33,"2672 N 41ST ST,MKE",3,THREAT,Service in Progress
191172571-Service in Progress,191172571,2019-04-27 23:41:15,**CODE RED 700-BLK N MILWAUKEE**,1,SPECIAL ASSIGN,Service in Progress
191172569-Assignment Completed,191172569,2019-04-27 23:40:38,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191172552-Service in Progress,191172552,2019-04-27 23:40:35,"9020 N 96TH ST,MKE",4,NOISE NUISANCE,Service in Progress
191172567-Service in Progress,191172567,2019-04-27 23:40:01,**CODE RED WATER/JUNEAU**,1,SPECIAL ASSIGN,Service in Progress
191172588-Assignment Completed,191172588,2019-04-27 23:48:45,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191172533-Service in Progress,191172533,2019-04-27 23:46:10,"340 W RESERVOIR AV,MKE",5,NOISE NUISANCE,Service in Progress
191172601-City Citation(s) Issued,191172601,2019-04-27 23:54:23,"3300 S 27TH ST,MKE",6,TRAFFIC STOP,City Citation(s) Issued
191172585-Service in Progress,191172585,2019-04-27 23:53:59,"9031 N SWAN RD,MKE",4,BATTERY,Service in Progress
191172597-Assignment Completed,191172597,2019-04-27 23:52:12,"721 S CESAR E CHAVEZ DR,MKE",2,TAVERN CHECK,Assignment Completed
191172592-Service in Progress,191172592,2019-04-27 23:50:27,"W FOND DU LAC AV / W ROOSEVELT DR,MKE",7,SUBJ WITH GUN,Service in Progress
191172553-Assignment Completed,191172553,2019-04-27 23:34:57,"1700 N 29TH ST,MKE",3,SUBJ WITH GUN,Assignment Completed
191172526-To be Filed,191172526,2019-04-27 23:22:08,"N WATER ST / E STATE ST,MKE",1,ACC PDO,To be Filed
191172488-Unable to Locate Complainant,191172488,2019-04-27 23:11:46,"3555 S 27TH ST,MKE",6,THEFT,Unable to Locate Complainant
191172487-Advised,191172487,2019-04-27 23:06:03,"750 N LINCOLN MEMORIAL DR,MKE",1,WELFARE CITIZEN,Advised
191172609-Unable to Locate Complainant,191172609,2019-04-27 23:59:07,"2523 W GARFIELD AV,MKE",3,SHOTSPOTTER,Unable to Locate Complainant
191172610-Advised,191172610,2019-04-27 23:58:43,"3401 S 43RD ST,GFD",6,TRAFFIC STOP,Advised
191172607-Advised,191172607,2019-04-27 23:57:05,"7400 W APPLETON AV,MKE",7,TRAFFIC STOP,Advised
191172606-Service in Progress,191172606,2019-04-27 23:56:56,270 W HIGHLAND AVE,1,PARK AND WALK,Service in Progress
191172605-Advised,191172605,2019-04-27 23:56:54,"3258 N 2ND ST,MKE",5,TRAFFIC STOP,Advised
191172604-Service in Progress,191172604,2019-04-27 23:56:50,**CODE RED 700-BLK N JEFFERSON,1,SPECIAL ASSIGN,Service in Progress
191172596-Service in Progress,191172596,2019-04-28 00:04:39,"6852 N 42ND ST,MKE",4,CALL FOR POLICE,Service in Progress
191180005-Unable to Locate Complainant,191180005,2019-04-28 00:04:35,"3468 N RICHARDS ST,MKE",5,FIRE,Unable to Locate Complainant
191180009-Service in Progress,191180009,2019-04-28 00:04:35,"3006 S 27TH ST,MKE",6,REPORTS,Service in Progress
191180008-Service in Progress,191180008,2019-04-28 00:04:25,1044 N OLD WORLD THIRD ST,1,TRBL W/SUBJ,Service in Progress
191180007-Service in Progress,191180007,2019-04-28 00:04:09,**CODE RED 1000-BLK N OLD WORLD THIRD,1,SPECIAL ASSIGN,Service in Progress
191172589-Service in Progress,191172589,2019-04-28 00:03:36,"2144 S 25TH ST,MKE",2,CALL FOR POLICE,Service in Progress
191172586-Service in Progress,191172586,2019-04-28 00:02:58,"S 6TH ST / W BECHER ST,MKE",2,INJ PERSON/SICK,Service in Progress
191172581-Service in Progress,191172581,2019-04-28 00:02:57,"2617 N 44TH ST,MKE",3,PROPERTY DAMAGE,Service in Progress
191180003-Service in Progress,191180003,2019-04-28 00:02:50,"5321 N 47TH ST,MKE",4,SHOTSPOTTER,Service in Progress
191180004-Assignment Completed,191180004,2019-04-28 00:02:10,"3500 S CHASE AV,MKE",6,PATROL,Assignment Completed
191172600-Service in Progress,191172600,2019-04-28 00:02:00,"8284 W SHERIDAN AV,MKE",4,TRBL W/SUBJ,Service in Progress
191180002-Service in Progress,191180002,2019-04-28 00:00:19,"2333 N 49TH ST,MKE",3,JUV CONVEY,Service in Progress
191180001-Service in Progress,191180001,2019-04-28 00:00:05,"3000 N MARTIN L KING JR DR,MKE",5,PATROL,Service in Progress
191172592-Unable to Locate Complainant,191172592,2019-04-27 23:50:27,"W FOND DU LAC AV / W ROOSEVELT DR,MKE",7,SUBJ WITH GUN,Unable to Locate Complainant
191172573-Assignment Completed,191172573,2019-04-27 23:42:36,"3006 S 27TH ST,MKE",6,FOLLOW UP,Assignment Completed
191172562-Assignment Completed,191172562,2019-04-27 23:36:15,"5511 W KEEFE AV,MKE",7,TRAFFIC STOP,Assignment Completed
191172553-City Citation(s) Issued,191172553,2019-04-27 23:34:57,"1700 N 29TH ST,MKE",3,SUBJ WITH GUN,City Citation(s) Issued
191180022-Assignment Completed,191180022,2019-04-28 00:09:52,"3006 S 27TH ST,MKE",6,ASSIGN-ADMN MPD,Assignment Completed
191180016-Service in Progress,191180016,2019-04-28 00:09:22,"4231 W CUSTER AV,MKE",4,BATTERY,Service in Progress
191172611-Service in Progress,191172611,2019-04-28 00:06:07,"6800 N 76TH ST,MKE",4,TRBL W/SUBJ,Service in Progress
191172575-Service in Progress,191172575,2019-04-28 00:05:33,"5000 W CHAMBERS ST,MKE",7,HOSPITAL TO MCMH,Service in Progress
191180010-Service in Progress,191180010,2019-04-28 00:05:23,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
191172589-Unable to Locate Complainant,191172589,2019-04-28 00:03:36,"2144 S 25TH ST,MKE",2,CALL FOR POLICE,Unable to Locate Complainant
191172563-Service in Progress,191172563,2019-04-28 00:12:28,"3626 W FOND DU LAC AV,MKE",7,CONVEY PROPERTY,Service in Progress
191180026-Service in Progress,191180026,2019-04-28 00:11:39,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Service in Progress
191180025-Service in Progress,191180025,2019-04-28 00:11:19,"N 104TH ST / W CONGRESS ST,MKE",7,INVESTIGATION,Service in Progress
191180024-Advised,191180024,2019-04-28 00:10:16,"2002 W ATKINSON AV,MKE",5,TRAFFIC STOP,Advised
191180023-Assignment Completed,191180023,2019-04-28 00:10:03,"3006 S 27TH ST,MKE",6,INVESTIGATION,Assignment Completed
191172539-Assignment Completed,191172539,2019-04-27 23:28:26,"2308 W NASH ST,MKE",5,BURG/AUD BUSINES,Assignment Completed
191180036-Service in Progress,191180036,2019-04-28 00:19:44,"1615 E LOCUST ST,MKE",1,ACC PDO,Service in Progress
191180042-Assignment Completed,191180042,2019-04-28 00:19:27,"3358 N 27TH ST,MKE",5,SHOTSPOTTER,Assignment Completed
191180039-Service in Progress,191180039,2019-04-28 00:18:41,"4811 N TEUTONIA AV,MKE",7,THREAT,Service in Progress
191180041-Service in Progress,191180041,2019-04-28 00:18:33,"2401 W WISCONSIN AV,MKE",3,TAVERN CHECK,Service in Progress
191180040-Assignment Completed,191180040,2019-04-28 00:18:04,"E NORTH AV / N NEWHALL ST,MKE",1,TRBL W/SUBJ,Assignment Completed
191180035-Assignment Completed,191180035,2019-04-28 00:16:06,"6937 W SHERIDAN AV,MKE",4,FIGHT,Assignment Completed
191180034-Assignment Completed,191180034,2019-04-28 00:15:52,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
191180031-Advised,191180031,2019-04-28 00:15:23,"2433 S 43RD ST,MKE",6,NOISE NUISANCE,Advised
191180003-Unable to Locate Complainant,191180003,2019-04-28 00:02:50,"5321 N 47TH ST,MKE",4,SHOTSPOTTER,Unable to Locate Complainant
191172531-Advised,191172531,2019-04-27 23:20:47,"2195 W STATE ST,MKE",3,TRBL W/SUBJ,Advised
191180058-Service in Progress,191180058,2019-04-28 00:24:09,"5600 W CAPITOL DR,MKE",7,RETURN STATION,Service in Progress
191180052-Service in Progress,191180052,2019-04-28 00:23:41,"W HAMPTON AV / N PORT WASHINGTON RD,MKE",5,TRAFFIC HAZARD,Service in Progress
191180045-Unable to Locate Complainant,191180045,2019-04-28 00:23:28,"2341 W GOLDCREST AV,MKE",6,SUSP PERS/AUTO,Unable to Locate Complainant
191180054-Service in Progress,191180054,2019-04-28 00:23:24,"3626 W FOND DU LAC AV,MKE",7,INVESTIGATION,Service in Progress
191180053-Assignment Completed,191180053,2019-04-28 00:23:13,"749 W STATE ST,MKE",1,ASSIGN-ADMN MPD,Assignment Completed
191180050-Assignment Completed,191180050,2019-04-28 00:22:19,"527 S LAYTON BL,MKE",2,PATROL,Assignment Completed
191180049-Assignment Completed,191180049,2019-04-28 00:22:11,"949 N 9TH ST,MKE",1,ASSIGN-ADMN MPD,Assignment Completed
191180046-Service in Progress,191180046,2019-04-28 00:20:14,"2920 N VEL R PHILLIPS AV,MKE",5,SPECIAL ASSIGN,Service in Progress
191180039-Advised,191180039,2019-04-28 00:18:41,"4811 N TEUTONIA AV,MKE",7,THREAT,Advised
191180041-Assignment Completed,191180041,2019-04-28 00:18:33,"2401 W WISCONSIN AV,MKE",3,TAVERN CHECK,Assignment Completed
191180035-Advised,191180035,2019-04-28 00:16:06,"6937 W SHERIDAN AV,MKE",4,FIGHT,Advised
191180026-Assignment Completed,191180026,2019-04-28 00:11:39,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
191180025-Assignment Completed,191180025,2019-04-28 00:11:19,"N 104TH ST / W CONGRESS ST,MKE",7,INVESTIGATION,Assignment Completed
191180009-Assignment Completed,191180009,2019-04-28 00:04:35,"3006 S 27TH ST,MKE",6,REPORTS,Assignment Completed
191180008-Advised,191180008,2019-04-28 00:04:25,"1044 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised
191172581-Assignment Completed,191172581,2019-04-28 00:02:57,"2617 N 44TH ST,MKE",3,PROPERTY DAMAGE,Assignment Completed
191180002-Assignment Completed,191180002,2019-04-28 00:00:19,"2333 N 49TH ST,MKE",3,JUV CONVEY,Assignment Completed
191180001-Assignment Completed,191180001,2019-04-28 00:00:05,"3000 N MARTIN L KING JR DR,MKE",5,PATROL,Assignment Completed
191172572-Advised,191172572,2019-04-27 23:42:33,"2672 N 41ST ST,MKE",3,THREAT,Advised
191180063-Advised,191180063,2019-04-28 00:28:34,"E LOCUST ST / N RICHARDS ST,MKE",5,TRAFFIC STOP,Advised
191180061-Service in Progress,191180061,2019-04-28 00:28:31,"2522 W WELLS ST,MKE",3,BATTERY DV,Service in Progress
191180062-Service in Progress,191180062,2019-04-28 00:28:03,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
191180056-Service in Progress,191180056,2019-04-28 00:27:03,"1624 N 24TH PL,MKE",3,SUBJ WITH GUN,Service in Progress
191180069-Service in Progress,191180069,2019-04-28 00:34:13,"2150 S 13TH ST,MKE",2,INJ PERSON/SICK,Service in Progress
191180068-Service in Progress,191180068,2019-04-28 00:32:51,"2550 N MARTIN L KING JR DR,MKE",5,TRAFFIC STOP,Service in Progress
191180066-Advised,191180066,2019-04-28 00:32:02,"W MAXWELL PL / W FOND DU LAC AV,MKE",7,TRAFFIC STOP,Advised
191180065-Advised,191180065,2019-04-28 00:30:50,"4282 W HAMPTON AV,MKE",7,TRAFFIC STOP,Advised
191180064-Assignment Completed,191180064,2019-04-28 00:30:39,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
191180078-Assignment Completed,191180078,2019-04-28 00:37:47,"2300 W RAMSEY AV,MKE",6,PATROL,Assignment Completed
191180076-Advised,191180076,2019-04-28 00:37:04,"N 6TH ST / W STATE ST,MKE",1,TRAFFIC STOP,Advised
191180075-Assignment Completed,191180075,2019-04-28 00:36:50,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
191180019-Advised,191180019,2019-04-28 00:36:41,"3425 W SILVER SPRING DR,MKE",4,TRBL W/SUBJ,Advised
191180074-Assignment Completed,191180074,2019-04-28 00:36:04,"1300 W COLLEGE AV,MKE",6,BUSINESS CHECK,Assignment Completed
191180073-Assignment Completed,191180073,2019-04-28 00:35:57,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
191180071-Assignment Completed,191180071,2019-04-28 00:35:27,"9207 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
191180062-Assignment Completed,191180062,2019-04-28 00:28:03,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
