ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182942551-Service in Progress,182942551,2018-10-21 23:29:50,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Service in Progress
182942550-Advised,182942550,2018-10-21 23:29:02,"3417 N SHERMAN BL,MKE",7,TRAFFIC STOP,Advised
182942548-City Citation(s) Issued,182942548,2018-10-21 23:28:21,"N 68TH ST / W GRANTOSA DR,MKE",4,TRAFFIC STOP,City Citation(s) Issued
182942545-Service in Progress,182942545,2018-10-21 23:27:21,"N 27TH ST / W MC KINLEY BL,MKE",3,TRAFFIC STOP,Service in Progress
182942543-Service in Progress,182942543,2018-10-21 23:27:04,"N 33RD ST / W AUER AV,MKE",7,PARK AND WALK,Service in Progress
182942542-Service in Progress,182942542,2018-10-21 23:26:42,"N 27TH ST / W LISBON AV,MKE",3,TRAFFIC LASER,Service in Progress
182942457-To be Filed,182942457,2018-10-21 22:40:49,"2322 W OAK ST,MKE",3,ENTRY,To be Filed
182942557-Service in Progress,182942557,2018-10-21 23:33:30,"5600 W HAMPTON AV,MKE",7,TRAFFIC STOP,Service in Progress
182942556-Assignment Completed,182942556,2018-10-21 23:32:37,"3431 W LINCOLN AV,MKE",2,TAVERN CHECK,Assignment Completed
182942553-Unable to Locate Complainant,182942553,2018-10-21 23:32:36,"325 N 29TH ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
182942551-Assignment Completed,182942551,2018-10-21 23:29:50,"3006 S 27TH ST,MKE",6,ASSIGNMENT,Assignment Completed
182942545-Advised,182942545,2018-10-21 23:27:21,"N 27TH ST / W MC KINLEY BL,MKE",3,TRAFFIC STOP,Advised
182942483-Assignment Completed,182942483,2018-10-21 23:21:18,"3459 N DOUSMAN ST,MKE",5,CALL FOR POLICE,Assignment Completed
182942485-To be Filed,182942485,2018-10-21 23:03:57,"9114 W SILVER SPRING DR,MKE",4,ALTERED CURRENCY,To be Filed
