ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190562833-Assignment Completed,190562833,2019-02-25 23:29:11,"3300 N TEUTONIA AV,MKE",5,INVESTIGATION,Assignment Completed
190562831-Unable to Locate Complainant,190562831,2019-02-25 23:28:59,"2351 N 31ST ST,MKE",3,CALL FOR POLICE,Unable to Locate Complainant
190562828-Advised,190562828,2019-02-25 23:27:29,"4565 N TEUTONIA AV,MKE",5,TRAFFIC STOP,Advised
190562820-Service in Progress,190562820,2019-02-25 23:26:34,"2920 N VEL R PHILLIPS AV,MKE",5,TRBL W/SUBJ-DV,Service in Progress
190562824-Assignment Completed,190562824,2019-02-25 23:25:48,"S 84TH ST / W O CONNOR ST,MKE",3,INVESTIGATION,Assignment Completed
190562821-Service in Progress,190562821,2019-02-25 23:25:39,"245 W LINCOLN AV,MKE",2,RETURN STATION,Service in Progress
190562811-False Alarm,190562811,2019-02-25 23:20:18,"9014 W APPLETON AV,MKE",4,ENTRY,False Alarm
190562783-Assignment Completed,190562783,2019-02-25 23:09:27,"1840 N 36TH ST,MKE",3,PATROL,Assignment Completed
190562844-Assignment Completed,190562844,2019-02-25 23:34:52,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
190562843-Assignment Completed,190562843,2019-02-25 23:34:47,"4000 W VLIET ST,MKE",3,INVESTIGATION,Assignment Completed
190562825-Service in Progress,190562825,2019-02-25 23:34:06,"E KEEFE AV / N HOLTON ST,MKE",5,WELFARE CITIZEN,Service in Progress
190562830-Service in Progress,190562830,2019-02-25 23:33:41,"1001 S 18TH ST,MKE",2,TRBL W/SUBJ-DV,Service in Progress
190562839-City Citation(s) Issued,190562839,2019-02-25 23:32:52,"3461 N HOLTON ST,MKE",5,TRAFFIC STOP,City Citation(s) Issued
190562837-Service in Progress,190562837,2019-02-25 23:32:38,"749 W STATE ST,MKE",1,INVESTIGATION,Service in Progress
190562834-Advised,190562834,2019-02-25 23:31:36,"2636 N 23RD ST,MKE",3,CALL FOR POLICE,Advised
190562835-Advised,190562835,2019-02-25 23:31:11,"2701 W GARFIELD AV,MKE",3,TRAFFIC STOP,Advised
190562821-Assignment Completed,190562821,2019-02-25 23:25:39,"245 W LINCOLN AV,MKE",2,RETURN STATION,Assignment Completed
190562813-Assignment Completed,190562813,2019-02-25 23:20:53,"2708 N 48TH ST,MKE",7,FIGHT,Assignment Completed
190562851-Service in Progress,190562851,2019-02-25 23:39:46,"W ARROW ST / S MUSKEGO AV,MKE",2,SUBJ WITH GUN,Service in Progress
190562853-Service in Progress,190562853,2019-02-25 23:38:58,"4129 N 48TH ST,MKE",7,TRAFFIC STOP,Service in Progress
190562852-Assignment Completed,190562852,2019-02-25 23:38:33,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190562848-Assignment Completed,190562848,2019-02-25 23:37:36,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190562847-Assignment Completed,190562847,2019-02-25 23:37:09,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190562829-Service in Progress,190562829,2019-02-25 23:36:20,"N 24TH ST / W CAPITOL DR,MKE",5,ACC PDO,Service in Progress
190562797-Advised/Referral,190562797,2019-02-25 23:16:22,"3879 N 6TH ST,MKE",5,ENTRY,Advised/Referral
190562778-Assignment Completed,190562778,2019-02-25 23:15:10,"1403 N 23RD ST,MKE",3,TRBL W/SUBJ,Assignment Completed
190562780-Advised/Referral,190562780,2019-02-25 23:10:48,"5349 N 91ST ST,MKE",4,BATTERY,Advised/Referral
190562764-To be Filed,190562764,2019-02-25 23:03:15,"749 W STATE ST,MKE",1,POLICE ADMIN,To be Filed
190562861-Service in Progress,190562861,2019-02-25 23:42:33,"245 W LINCOLN AV,MKE",2,SPECIAL ASSIGN,Service in Progress
190562810-Service in Progress,190562810,2019-02-25 23:42:26,"5809 N 77TH ST,MKE",4,TRBL W/SUBJ,Service in Progress
190562859-Assignment Completed,190562859,2019-02-25 23:41:31,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190562856-Service in Progress,190562856,2019-02-25 23:40:48,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190562855-Assignment Completed,190562855,2019-02-25 23:40:37,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190562854-Advised,190562854,2019-02-25 23:40:27,"S 37TH ST / W LINCOLN AV,MKE",2,SUSP PERS/AUTO,Advised
190562825-Assignment Completed,190562825,2019-02-25 23:34:06,"E KEEFE AV / N HOLTON ST,MKE",5,WELFARE CITIZEN,Assignment Completed
190562874-Service in Progress,190562874,2019-02-25 23:49:38,"6449 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Service in Progress
190562873-Unable to Locate Complainant,190562873,2019-02-25 23:49:26,"N 92ND ST / W SHERIDAN AV,MKE",4,INVESTIGATION,Unable to Locate Complainant
190562872-Assignment Completed,190562872,2019-02-25 23:49:15,"6929 W SILVER SPRING DR,MKE",4,RETURN STATION,Assignment Completed
190562857-Advised,190562857,2019-02-25 23:47:40,"2848 W WISCONSIN AV,MKE",3,TRBL W/SUBJ,Advised
190562866-Assignment Completed,190562866,2019-02-25 23:47:20,"1236 S BARCLAY ST,MKE",2,BUSINESS CHECK,Assignment Completed
190562865-Service in Progress,190562865,2019-02-25 23:46:48,"1800 N 26TH ST,MKE",3,INVESTIGATION,Service in Progress
190562864-Assignment Completed,190562864,2019-02-25 23:46:27,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190562863-Assignment Completed,190562863,2019-02-25 23:45:40,"749 W STATE ST,MKE",1,RETURN STATION,Assignment Completed
190562886-Assignment Completed,190562886,2019-02-25 23:55:00,"2700 N HUMBOLDT BL,MKE",5,INVESTIGATION,Assignment Completed
190562885-Assignment Completed,190562885,2019-02-25 23:54:14,"N 68TH ST / W SILVER SPRING DR,MKE",4,NON PURSUIT NO P,Assignment Completed
190562880-Advised,190562880,2019-02-25 23:51:20,"138 W NORTH AV,MKE",5,TRAFFIC STOP,Advised
190562846-Advised,190562846,2019-02-25 23:50:48,"3055 N 60TH ST,MKE",7,TRBL W/SUBJ,Advised
190562879-Assignment Completed,190562879,2019-02-25 23:50:43,"5526 W NORTH AV,MKE",3,TAVERN CHECK,Assignment Completed
190562878-Assignment Completed,190562878,2019-02-25 23:50:29,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
190562874-Assignment Completed,190562874,2019-02-25 23:49:38,"6449 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Assignment Completed
190562865-Assignment Completed,190562865,2019-02-25 23:46:48,"1800 N 26TH ST,MKE",3,INVESTIGATION,Assignment Completed
190562856-Assignment Completed,190562856,2019-02-25 23:40:48,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190562851-Advised/Referral,190562851,2019-02-25 23:39:46,"W ARROW ST / S MUSKEGO AV,MKE",2,SUBJ WITH GUN,Advised/Referral
