ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190722950-Advised,190722950,2019-03-13 23:29:56,"N 57TH ST / W LOCUST ST,MKE",7,TRAFFIC STOP,Advised
190722949-Service in Progress,190722949,2019-03-13 23:29:51,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Service in Progress
190722947-Assignment Completed,190722947,2019-03-13 23:28:56,"2200 S 4TH ST,MKE",2,PATROL,Assignment Completed
190722944-Assignment Completed,190722944,2019-03-13 23:26:46,"5800 W LOCUST ST,MKE",7,INVESTIGATION,Assignment Completed
190722942-Assignment Completed,190722942,2019-03-13 23:25:30,"369 E OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190722915-Assignment Completed,190722915,2019-03-13 23:07:58,"4715 W VLIET ST,MKE",3,RETURN STATION,Assignment Completed
190722893-City Citation(s) Issued,190722893,2019-03-13 23:05:39,"1432 W LOCUST ST,MKE",5,TRBL W/SUBJ,City Citation(s) Issued
190722823-To be Filed,190722823,2019-03-13 22:32:11,"2333 N 49TH ST,MKE",3,REPORTS,To be Filed
190722945-Assignment Completed,190722945,2019-03-13 23:33:26,"E KILBOURN AV / N JEFFERSON ST,MKE",1,INJ PERSON/SICK,Assignment Completed
190722954-Assignment Completed,190722954,2019-03-13 23:31:18,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190722953-Assignment Completed,190722953,2019-03-13 23:31:04,"9200 W BURLEIGH ST,MKE",7,BUSINESS CHECK,Assignment Completed
190722951-Assignment Completed,190722951,2019-03-13 23:30:14,"3626 W FOND DU LAC AV,MKE",7,RETURN STATION,Assignment Completed
190722949-Assignment Completed,190722949,2019-03-13 23:29:51,"350 N PLANKINTON AV,MKE",1,BUSINESS CHECK,Assignment Completed
190722935-Assignment Completed,190722935,2019-03-13 23:23:28,"2920 N VEL R PHILLIPS AV,MKE",5,CONVEY PROPERTY,Assignment Completed
190722907-Assignment Completed,190722907,2019-03-13 23:06:49,"2333 N 49TH ST,MKE",3,RETURN STATION,Assignment Completed
190722971-Service in Progress,190722971,2019-03-13 23:39:29,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
190722970-Assignment Completed,190722970,2019-03-13 23:39:26,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
190722965-Advised,190722965,2019-03-13 23:36:44,"N SHERMAN BL / W CONGRESS ST,MKE",7,INJ PERSON/SICK,Advised
190722963-Advised,190722963,2019-03-13 23:36:26,"3740 N FRATNEY ST,MKE",5,TRBL W/SUBJ,Advised
190722959-Advised,190722959,2019-03-13 23:35:59,"4636 N 19TH ST,MKE",7,TRBL W/SUBJ,Advised
190722983-Service in Progress,190722983,2019-03-13 23:44:11,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Service in Progress
190722982-Assignment Completed,190722982,2019-03-13 23:44:01,"5403 W HAMPTON AV,MKE",7,TAVERN CHECK,Assignment Completed
190722977-Assignment Completed,190722977,2019-03-13 23:42:07,"7600 W CAPITOL DR,MKE",7,BUSINESS CHECK,Assignment Completed
190722973-Service in Progress,190722973,2019-03-13 23:40:55,"535 W CONCORDIA AV,MKE",5,FAMILY TROUBLE,Service in Progress
190722975-Service in Progress,190722975,2019-03-13 23:40:35,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Service in Progress
190722960-Service in Progress,190722960,2019-03-13 23:40:28,"N 91ST ST / W SILVER SPRING DR,MKE",4,WELFARE CITIZEN,Service in Progress
190722971-Assignment Completed,190722971,2019-03-13 23:39:29,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190722884-Advised,190722884,2019-03-13 23:24:58,"3814 W SHERIDAN AV,MKE",4,FAMILY TROUBLE,Advised
190722920-To be Filed,190722920,2019-03-13 23:12:00,"2158 S 26TH ST,MKE",2,ACC PDO,To be Filed
190722885-Assignment Completed,190722885,2019-03-13 22:54:07,"9100 W CARMEN AV,MKE",4,INVESTIGATION,Assignment Completed
190722991-Advised,190722991,2019-03-13 23:49:49,"3868 N 62ND ST,MKE",7,TRAFFIC STOP,Advised
190722986-Service in Progress,190722986,2019-03-13 23:48:03,"N 48TH ST / W CHAMBERS ST,MKE",7,ROBBERY ARMED,Service in Progress
190722989-Assignment Completed,190722989,2019-03-13 23:48:00,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
190722988-To be Filed,190722988,2019-03-13 23:47:43,"N HUMBOLDT AV / E PLEASANT ST,MKE",1,INJ PERSON/SICK,To be Filed
190722948-Service in Progress,190722948,2019-03-13 23:46:39,"5105 S HOWELL AV,MKE",6,TRBL W/SUBJ,Service in Progress
190722987-Assignment Completed,190722987,2019-03-13 23:45:56,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190722985-Service in Progress,190722985,2019-03-13 23:45:37,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress
190722983-Assignment Completed,190722983,2019-03-13 23:44:11,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190722975-Assignment Completed,190722975,2019-03-13 23:40:35,"2920 N VEL R PHILLIPS AV,MKE",5,RETURN STATION,Assignment Completed
190722960-Unable to Locate Complainant,190722960,2019-03-13 23:40:28,"N 91ST ST / W SILVER SPRING DR,MKE",4,WELFARE CITIZEN,Unable to Locate Complainant
190723004-Assignment Completed,190723004,2019-03-13 23:54:55,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
190723003-Advised,190723003,2019-03-13 23:53:55,"784 N JEFFERSON ST,MKE",1,TRBL W/SUBJ,Advised
190722994-Service in Progress,190722994,2019-03-13 23:52:49,"3615 W NATIONAL AV,MKE",2,BATTERY,Service in Progress
