ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
182632825-Advised,182632825,2018-09-20 23:28:56,"2120 W CENTER ST,MKE",5,TRAFFIC STOP,Advised
182632823-Assignment Completed,182632823,2018-09-20 23:27:48,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed
182632822-Service in Progress,182632822,2018-09-20 23:27:42,"813 S 31ST ST,MKE",2,FOLLOW UP,Service in Progress
182632817-Unable to Locate Complainant,182632817,2018-09-20 23:25:37,"3131 S 27TH ST,MKE",6,RECKLESS VEHICLE,Unable to Locate Complainant
182632813-Advised,182632813,2018-09-20 23:23:40,"916 S 19TH ST,MKE",2,SUBJ WITH WEAPON,Advised
182632815-Assignment Completed,182632815,2018-09-20 23:21:48,"4200 N 27TH ST,MKE",5,PARK AND WALK,Assignment Completed
182632803-Assignment Completed,182632803,2018-09-20 23:14:46,"1213 N WATER ST,MKE",1,TRBL W/SUBJ,Assignment Completed
182632801-To be Filed,182632801,2018-09-20 23:12:59,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
182632755-Advised,182632755,2018-09-20 22:47:14,"S 1ST ST / E WALKER ST,MKE",2,FIGHT,Advised
182632718-Advised,182632718,2018-09-20 22:33:27,"1621 E IRVING PL,MKE",1,PROPERTY DAMAGE,Advised
182632832-City Citation(s) Issued,182632832,2018-09-20 23:32:58,"1019 S 10TH ST,MKE",2,TRAFFIC STOP,City Citation(s) Issued
182632827-Service in Progress,182632827,2018-09-20 23:32:21,"2515 S HOWELL AV,MKE",6,ENTRY,Service in Progress
182632829-Advised,182632829,2018-09-20 23:31:51,"1220 W LOCUST ST,MKE",5,TRAFFIC STOP,Advised
182632844-Assignment Completed,182632844,2018-09-20 23:39:41,"2920 N 4TH ST,MKE",5,RETURN STATION,Assignment Completed
182632843-City Citation(s) Issued,182632843,2018-09-20 23:39:35,"4500 N SHERMAN BL,MKE",7,TRAFFIC STOP,City Citation(s) Issued
182632839-Advised,182632839,2018-09-20 23:38:13,"N 60TH ST / W MELVINA ST,MKE",7,TRAFFIC STOP,Advised
182632837-Assignment Completed,182632837,2018-09-20 23:37:57,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
182632834-Service in Progress,182632834,2018-09-20 23:37:01,"W APPLETON AV / W MELVINA ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress
182632623-Unable to Locate Complainant,182632623,2018-09-20 23:36:23,"1320 N 38TH ST,MKE",3,SUBJ WANTED,Unable to Locate Complainant
182632833-Assignment Completed,182632833,2018-09-20 23:35:10,"2920 N 4TH ST,MKE",5,OUT OF SERVICE,Assignment Completed
