ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
183390465-Advised,183390465,2018-12-05 06:56:37,"4119 N 60TH ST,MKE",7,TRAFFIC STOP,Advised
183390464-Assignment Completed,183390464,2018-12-05 06:55:25,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
183390463-To be Filed,183390463,2018-12-05 06:54:34,"749 W STATE ST,MKE",1,REPORTS,To be Filed
183390462-Service in Progress,183390462,2018-12-05 06:53:04,"9226 W BIRCH AV,MKE",4,SUBJ WANTED,Service in Progress
183390460-Advised,183390460,2018-12-05 06:52:17,"8201 W CAPITOL DR,MKE",7,TRAFFIC STOP,Advised
183390459-Assignment Completed,183390459,2018-12-05 06:51:22,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
183390458-Assignment Completed,183390458,2018-12-05 06:49:41,"200 W NATIONAL AV,MKE",2,PATROL,Assignment Completed
183390427-Service in Progress,183390427,2018-12-05 06:47:57,"3830 W MT VERNON AV,MKE",3,FAMILY TROUBL-DV,Service in Progress
183390455-Advised,183390455,2018-12-05 06:47:42,"N SHERMAN BL / W CUSTER AV,MKE",4,ACC PDO,Advised
183390449-Unable to Locate Complainant,183390449,2018-12-05 06:43:03,"3473 S 27TH ST,MKE",6,TRBL W/SUBJ,Unable to Locate Complainant
183390451-Assignment Completed,183390451,2018-12-05 06:41:01,"3900 W CUSTER AV,MKE",4,PATROL,Assignment Completed
183390450-Assignment Completed,183390450,2018-12-05 06:39:52,"3500 S 13TH ST,MKE",6,PATROL,Assignment Completed
183390444-Assignment Completed,183390444,2018-12-05 06:39:04,"N 17TH ST / W ATKINSON AV,MKE",5,SUBJ WANTED,Assignment Completed
183390448-City Citation(s) Issued,183390448,2018-12-05 06:38:31,"5184 N 42ND ST,MKE",7,TRAFFIC STOP,City Citation(s) Issued
183390446-Assignment Completed,183390446,2018-12-05 06:36:08,"1919 S MARINA DR,MKE",2,BUSINESS CHECK,Assignment Completed
183390443-Advised,183390443,2018-12-05 06:32:51,"8706 W HOWARD AV,MKE",6,CRUELTY ANIMAL,Advised
183390434-Service in Progress,183390434,2018-12-05 06:29:13,"1958 S 31ST ST,MKE",2,ENTRY AUTOS,Service in Progress
183390418-City Citation(s) Issued,183390418,2018-12-05 06:26:43,"1632 E IRVING PL,MKE",1,TRBL W/SUBJ,City Citation(s) Issued
183390435-Unable to Locate Complainant,183390435,2018-12-05 06:24:11,"2451 N 53RD ST,MKE",3,BATTERY DV,Unable to Locate Complainant
183390440-Advised,183390440,2018-12-05 06:22:56,"3128 S 9TH PL,MKE",6,TS TARGETED,Advised
183390439-Advised,183390439,2018-12-05 06:22:54,"W VILLARD AV / W FOND DU LAC AV,MKE",4,TRAFFIC STOP,Advised
183390433-Advised,183390433,2018-12-05 06:21:34,"4916 N 57TH ST,MKE",7,CALL FOR POLICE,Advised
183390298-Assignment Completed,183390298,2018-12-05 06:21:10,"2920 N VEL R PHILLIPS AV,MKE",5,CONVEY PROPERTY,Assignment Completed
183390437-Open Investigation,183390437,2018-12-05 06:20:54,"S 1ST ST / E WASHINGTON ST,MKE",2,ENTRY AUTOS,Open Investigation
183390431-Unable to Locate Complainant,183390431,2018-12-05 06:13:34,"6868 N GREEN BAY, GLENDALE",CITY,SUBJ WANTED,Unable to Locate Complainant
183390415-Service in Progress,183390415,2018-12-05 06:09:26,"1533 N 23RD ST,MKE",3,SUBJ WITH WEAPON,Service in Progress
