ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190912898-Assignment Completed,190912898,2019-04-01 23:28:57,"6000 W BLUE MOUND RD,WAU",OUT,INVESTIGATION,Assignment Completed
190912897-Assignment Completed,190912897,2019-04-01 23:28:29,"6929 W SILVER SPRING DR,MKE",4,PRISONER TRANS,Assignment Completed
190912896-Advised,190912896,2019-04-01 23:28:12,"W KEEFE AV / N VEL R PHILLIPS AV,MKE",5,TRAFFIC STOP,Advised
190912895-Assignment Completed,190912895,2019-04-01 23:28:02,"2300 S KINNICKINNIC AV,MKE",6,PATROL,Assignment Completed
190912894-Advised,190912894,2019-04-01 23:25:48,"N SHERMAN BL / W TOWNSEND ST,MKE",7,TRAFFIC STOP,Advised
190912862-Advised,190912862,2019-04-01 23:22:05,"7855 W OKLAHOMA AV,MKE",6,THREAT,Advised
190912850-Unable to Locate Complainant,190912850,2019-04-01 23:21:07,"3633 N 58TH BL,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
190912883-Assignment Completed,190912883,2019-04-01 23:18:02,"749 W STATE ST,MKE",1,ASSIGN-ADMN MPD,Assignment Completed
190912874-Advised,190912874,2019-04-01 23:17:02,"1200 E HOWARD AV,MKE",6,ABAND/STOLEN PRO,Advised
190912861-Assignment Completed,190912861,2019-04-01 23:12:50,"N 18TH ST / W HAMPTON AV,MKE",7,SHOTS FIRED,Assignment Completed
190912864-Advised,190912864,2019-04-01 23:12:32,"525 W LINCOLN AV,MKE",2,TRBL W/SUBJ,Advised
190912863-Advised,190912863,2019-04-01 23:10:57,"1037 W WRIGHT ST,MKE",3,TRBL W/SUBJ,Advised
190912847-Advised/Referral,190912847,2019-04-01 23:06:55,"9040 N 95TH ST,MKE",4,BATTERY,Advised/Referral
190912815-Advised,190912815,2019-04-01 22:56:15,"1963 S 28TH ST,MKE",2,LANDLORD/TEN TRB,Advised
190912828-Assignment Completed,190912828,2019-04-01 22:52:10,"E LOCUST ST / N HUMBOLDT BL,MKE",5,PATROL,Assignment Completed
