ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
191022808-Service in Progress,191022808,2019-04-12 23:29:22,"2013 W PIERCE ST,MKE",2,BATTERY DV,Service in Progress
191022815-Service in Progress,191022815,2019-04-12 23:28:30,"N WATER ST / E JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
191022814-Assignment Completed,191022814,2019-04-12 23:27:16,"1236 S BARCLAY ST,MKE",2,BUSINESS CHECK,Assignment Completed
191022812-Assignment Completed,191022812,2019-04-12 23:27:01,"178 W BODEN ST,MKE",6,BUSINESS CHECK,Assignment Completed
191022810-Assignment Completed,191022810,2019-04-12 23:26:44,"3500 W NORTH AV,MKE",3,INVESTIGATION,Assignment Completed
191022804-Service in Progress,191022804,2019-04-12 23:26:39,"4943 N TEUTONIA AV,MKE",7,BATTERY DV,Service in Progress
191022741-Service in Progress,191022741,2019-04-12 23:25:16,"4762 N 31ST ST,MKE",5,THREAT,Service in Progress
191022806-Service in Progress,191022806,2019-04-12 23:25:10,"828 S 1ST ST,MKE",2,TAVERN CHECK,Service in Progress
191022805-Assignment Completed,191022805,2019-04-12 23:25:01,"2701 W MORGAN AV,MKE",6,BUSINESS CHECK,Assignment Completed
191022782-Advised/Referral,191022782,2019-04-12 23:24:05,"4248 N 27TH ST,MKE",5,SUBJ WITH WEAPON,Advised/Referral
191022783-Unable to Locate Complainant,191022783,2019-04-12 23:18:18,"2981 N 36TH ST,MKE",7,CALL FOR POLICE,Unable to Locate Complainant
191022777-To be Filed,191022777,2019-04-12 23:15:30,"2451 N 59TH ST,MKE",3,FOLLOW UP,To be Filed
191022773-Unable to Locate Complainant,191022773,2019-04-12 23:13:16,"8200-BLK W EGGERT PL,MKE",7,SHOTS FIRED,Unable to Locate Complainant
191022745-To be Filed,191022745,2019-04-12 23:01:51,"2339 S 51ST ST,MKE",6,FOLLOW UP,To be Filed
191022715-To be Filed,191022715,2019-04-12 22:47:10,"4038 N 19TH PL,MKE",5,BATTERY DV,To be Filed
191022712-City Citation(s) Issued,191022712,2019-04-12 22:45:40,"1502 E ROYALL PL,MKE",1,TRBL W/SUBJ,City Citation(s) Issued
191022833-Assignment Completed,191022833,2019-04-12 23:34:24,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
191022830-Assignment Completed,191022830,2019-04-12 23:33:59,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
191022824-Service in Progress,191022824,2019-04-12 23:33:47,"3129 N 28TH ST,MKE",5,ROBBERY ARMED,Service in Progress
191022829-Assignment Completed,191022829,2019-04-12 23:33:24,"838 S 1ST ST,MKE",2,TAVERN CHECK,Assignment Completed
191022827-Service in Progress,191022827,2019-04-12 23:32:53,"949 N 9TH ST,MKE",1,PRISONER TRANS,Service in Progress
191022825-Assignment Completed,191022825,2019-04-12 23:32:15,"749 W STATE ST,MKE",1,OUT OF SERVICE,Assignment Completed
191022790-Unable to Locate Complainant,191022790,2019-04-12 23:31:38,"N 10TH ST / W ATKINSON AV,MKE",5,RECKLESS VEHICLE,Unable to Locate Complainant
191022823-Service in Progress,191022823,2019-04-12 23:31:31,"N 21ST ST / W WISCONSIN AV,MKE",3,TRBL W/SUBJ,Service in Progress
191022822-Advised,191022822,2019-04-12 23:31:28,"6292 S 27TH ST,MKE",6,TRBL W/SUBJ,Advised
191022821-Assignment Completed,191022821,2019-04-12 23:30:42,"N 37TH ST / W MARION ST,MKE",7,TRAFFIC STOP,Assignment Completed
191022789-Unable to Locate Complainant,191022789,2019-04-12 23:21:44,"5530 W BURNHAM ST,WMW",2,BATTERY,Unable to Locate Complainant
191022759-Assignment Completed,191022759,2019-04-12 23:06:20,"2920 N VEL R PHILLIPS AV,MKE",5,FOLLOW UP,Assignment Completed
191022752-To be Filed,191022752,2019-04-12 23:05:18,"3606 N 2ND ST,MKE",5,BATTERY,To be Filed
191022845-Assignment Completed,191022845,2019-04-12 23:38:49,"11800 W SILVER SPRING DR,MKE",4,BUSINESS CHECK,Assignment Completed
191022844-Advised,191022844,2019-04-12 23:38:38,"1137 N OLD WORLD THIRD ST,MKE",1,TRBL W/SUBJ,Advised
191022842-Assignment Completed,191022842,2019-04-12 23:37:55,"3006 S 27TH ST,MKE",6,RETURN STATION,Assignment Completed
191022836-Service in Progress,191022836,2019-04-12 23:37:45,"7711 N MARINERS ST,MKE",4,SUSP PERS/AUTO,Service in Progress
191022841-Advised,191022841,2019-04-12 23:37:10,"N 82ND ST / W CONGRESS ST,MKE",7,TRAFFIC STOP,Advised
191022839-Assignment Completed,191022839,2019-04-12 23:36:49,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
191022838-Assignment Completed,191022838,2019-04-12 23:36:34,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
191022734-Service in Progress,191022734,2019-04-12 23:36:18,"2915 N 53RD ST,MKE",7,TRBL W/SUBJ,Service in Progress
191022835-Assignment Completed,191022835,2019-04-12 23:35:28,"6929 W SILVER SPRING DR,MKE",4,OUT OF SERVICE,Assignment Completed
191022856-Service in Progress,191022856,2019-04-12 23:45:00,"5526 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Service in Progress
191022855-Assignment Completed,191022855,2019-04-12 23:44:34,"813 S 1ST ST,MKE",2,TAVERN CHECK,Assignment Completed
191022853-Service in Progress,191022853,2019-04-12 23:44:25,"1827 N FARWELL AV,MKE",1,SPECIAL ASSIGN,Service in Progress
191022849-Service in Progress,191022849,2019-04-12 23:43:29,"8000 W CUSTER AV,MKE",4,SHOTS FIRED,Service in Progress
191022848-Assignment Completed,191022848,2019-04-12 23:41:33,"3006 S 27TH ST,MKE",6,OUT OF SERVICE,Assignment Completed
191022847-Service in Progress,191022847,2019-04-12 23:40:41,"N 35TH ST / W NORTH AV,MKE",3,ACC PI,Service in Progress
191022863-Service in Progress,191022863,2019-04-12 23:49:07,"5621 N 79TH ST,MKE",4,SHOTS FIRED,Service in Progress
191022858-Assignment Completed,191022858,2019-04-12 23:48:56,"3028 S HANSON AV,MKE",6,BATTERY DV,Assignment Completed
191022862-Service in Progress,191022862,2019-04-12 23:48:46,"1305 N MILWAUKEE ST,MKE",1,WELFARE CITIZEN,Service in Progress
191022786-Service in Progress,191022786,2019-04-12 23:46:33,"5200-BLK N 34TH ST,MKE",4,FAMILY TROUBLE,Service in Progress
191022785-Service in Progress,191022785,2019-04-12 23:46:18,"3114 W STATE ST,MKE",3,TRBL W/SUBJ,Service in Progress
191022857-Assignment Completed,191022857,2019-04-12 23:46:14,"143 E JUNEAU AV,MKE",1,TRBL W/SUBJ,Assignment Completed
191022850-Unable to Locate Complainant,191022850,2019-04-12 23:45:43,"8120 W VILLARD AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant
191022856-Assignment Completed,191022856,2019-04-12 23:45:00,"5526 W FOND DU LAC AV,MKE",7,TAVERN CHECK,Assignment Completed
191022849-Unable to Locate Complainant,191022849,2019-04-12 23:43:29,"8000 W CUSTER AV,MKE",4,SHOTS FIRED,Unable to Locate Complainant
191022847-Assignment Completed,191022847,2019-04-12 23:40:41,"N 35TH ST / W NORTH AV,MKE",3,ACC PI,Assignment Completed
191022824-Unable to Locate Complainant,191022824,2019-04-12 23:33:47,"3129 N 28TH ST,MKE",5,ROBBERY ARMED,Unable to Locate Complainant
191022804-Unable to Locate Complainant,191022804,2019-04-12 23:26:39,"4943 N TEUTONIA AV,MKE",7,BATTERY DV,Unable to Locate Complainant
191022868-City Citation(s) Issued,191022868,2019-04-12 23:52:54,"N VAN BUREN ST / E KNAPP ST,MKE",1,TRAFFIC STOP,City Citation(s) Issued
191022864-Service in Progress,191022864,2019-04-12 23:51:18,"4534 N TEUTONIA AV,MKE",5,BATTERY DV,Service in Progress
191022785-Open Investigation,191022785,2019-04-12 23:46:18,"3114 W STATE ST,MKE",3,TRBL W/SUBJ,Open Investigation
191022836-Advised,191022836,2019-04-12 23:37:45,"7711 N MARINERS ST,MKE",4,SUSP PERS/AUTO,Advised
191022875-Service in Progress,191022875,2019-04-12 23:58:33,"N 12TH ST / W NORTH AV,MKE",3,SHOTS FIRED,Service in Progress
191022874-Service in Progress,191022874,2019-04-12 23:57:22,"N OLD WORLD THIRD ST / W JUNEAU AV,MKE",1,SPECIAL ASSIGN,Service in Progress
191022869-Service in Progress,191022869,2019-04-12 23:55:32,"9147 W CUSTER AV,MKE",4,SUBJ WITH GUN,Service in Progress
191022786-Advised,191022786,2019-04-12 23:46:33,"5200-BLK N 34TH ST,MKE",4,FAMILY TROUBLE,Advised
191022772-Service in Progress,191022772,2019-04-13 00:04:53,"2836 W WELLS ST,MKE",3,SUBJ WANTED,Service in Progress
191030014-Assignment Completed,191030014,2019-04-13 00:04:52,"259 W HAMPTON AV,MKE",5,BUSINESS CHECK,Assignment Completed
191030008-Assignment Completed,191030008,2019-04-13 00:03:38,"3710 W LINCOLN AV,MKE",2,TAVERN CHECK,Assignment Completed
