ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190882648-Unable to Locate Complainant,190882648,2019-03-29 23:29:05,"4301 S HOWELL AV,MKE",6,HOLDUP ALARM,Unable to Locate Complainant
190882631-Advised,190882631,2019-03-29 23:27:52,"1420 W UPHAM AV,MKE",6,NOISE NUISANCE,Advised
190882644-Unable to Locate Complainant,190882644,2019-03-29 23:27:41,"2845 N 16TH ST,MKE",5,SHOTSPOTTER,Unable to Locate Complainant
190882642-Assignment Completed,190882642,2019-03-29 23:26:52,"949 N 9TH ST,MKE",1,ASSIGNMENT,Assignment Completed
190882630-Assignment Completed,190882630,2019-03-29 23:25:01,"4062 W VERA AV,MKE",4,SHOTS FIRED,Assignment Completed
190882633-Unable to Locate Complainant,190882633,2019-03-29 23:24:20,"841 N JAMES LOVELL ST,MKE",1,TRBL W/SUBJ,Unable to Locate Complainant
190882603-Unable to Locate Complainant,190882603,2019-03-29 23:06:18,"2214 S 19TH ST,MKE",2,SHOTSPOTTER,Unable to Locate Complainant
190882601-Unable to Locate Complainant,190882601,2019-03-29 23:05:05,"1249 S 33RD ST,MKE",2,SHOTS FIRED,Unable to Locate Complainant
190882592-Assignment Completed,190882592,2019-03-29 23:00:29,"2333 N 49TH ST,MKE",3,INVESTIGATION,Assignment Completed
190882529-To be Filed,190882529,2019-03-29 22:32:56,"2333 N 49TH ST,MKE",3,SPECIAL ASSIGN,To be Filed
190882655-Service in Progress,190882655,2019-03-29 23:34:27,"W LIBERTY DR / W PARK PL,MKE",4,MEET MFD,Service in Progress
190882657-Service in Progress,190882657,2019-03-29 23:33:09,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Service in Progress
190882645-Service in Progress,190882645,2019-03-29 23:32:25,"2867 N 16TH ST,MKE",5,VIOL REST ORDER,Service in Progress
190882654-Service in Progress,190882654,2019-03-29 23:32:02,"749 W STATE ST,MKE",1,SPECIAL ASSIGN,Service in Progress
190882653-Service in Progress,190882653,2019-03-29 23:31:02,"N WATER ST / E JUNEAU AV,MKE",1,PARK AND WALK,Service in Progress
190882651-Service in Progress,190882651,2019-03-29 23:30:25,"245 W LINCOLN AV,MKE",2,FOLLOW UP,Service in Progress
190882650-Service in Progress,190882650,2019-03-29 23:30:20,"N OLD WORLD THIRD ST / W HIGHLAND AV,MKE",1,PARK AND WALK,Service in Progress
190882633-Assignment Completed,190882633,2019-03-29 23:24:20,"841 N JAMES LOVELL ST,MKE",1,TRBL W/SUBJ,Assignment Completed
190882627-Assignment Completed,190882627,2019-03-29 23:23:59,"3001 W SILVER SPRING DR,MKE",4,SUBJ WITH WEAPON,Assignment Completed
190882568-Advised/Referral,190882568,2019-03-29 22:53:41,"4541 N 66TH ST,MKE",7,BATTERY DV,Advised/Referral
190882667-Service in Progress,190882667,2019-03-29 23:38:38,"1202 W CENTER ST,MKE",5,TRAFFIC STOP,Service in Progress
190882663-Service in Progress,190882663,2019-03-29 23:37:36,"2325 S HOWELL AV,MKE",6,INJ PERSON/SICK,Service in Progress
190882664-Service in Progress,190882664,2019-03-29 23:36:56,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Service in Progress
190882615-Service in Progress,190882615,2019-03-29 23:36:49,"3626 W FOND DU LAC AV,MKE",7,MED RUN,Service in Progress
