ID,Call Number,Date/Time,Location,Police District,Nature of Call,Status
190762513-Advised,190762513,2019-03-17 23:28:47,"1135 N WATER ST,MKE",1,TRBL W/SUBJ,Advised
190762512-Assignment Completed,190762512,2019-03-17 23:27:46,"158 E JUNEAU AV,MKE",1,FIGHT,Assignment Completed
190762501-Service in Progress,190762501,2019-03-17 23:27:32,"3314 N 36TH ST,MKE",7,TRBL W/SUBJ-DV,Service in Progress
190762509-Assignment Completed,190762509,2019-03-17 23:27:00,"4331 W OKLAHOMA AV,MKE",6,BUSINESS CHECK,Assignment Completed
190762405-Service in Progress,190762405,2019-03-17 23:25:58,"3112 N 38TH ST,MKE",7,SUBJ WANTED,Service in Progress
190762506-Unable to Locate Complainant,190762506,2019-03-17 23:25:51,"2628 W JUNEAU AV,MKE",3,FAMILY TROUBL-DV,Unable to Locate Complainant
190762481-Advised,190762481,2019-03-17 23:12:13,"318 E SCHILLER ST,MKE",6,NOISE NUISANCE,Advised
190762447-To be Filed,190762447,2019-03-17 22:53:39,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
190762522-Assignment Completed,190762522,2019-03-17 23:34:08,"2600 N 49TH ST,MKE",3,INVESTIGATION,Assignment Completed
190762521-Service in Progress,190762521,2019-03-17 23:33:48,"5500 S HOWELL AV,MKE",6,PATROL,Service in Progress
190762508-Advised,190762508,2019-03-17 23:33:18,"1709 S 8TH ST,MKE",2,BATTERY,Advised
190762514-Unable to Locate Complainant,190762514,2019-03-17 23:33:13,"7990 W GRANTOSA DR,MKE",7,BATTERY,Unable to Locate Complainant
190762517-Service in Progress,190762517,2019-03-17 23:32:37,"3035 N 21ST ST,MKE",5,TRBL W/SUBJ,Service in Progress
190762516-Service in Progress,190762516,2019-03-17 23:31:03,"700 N HAWLEY RD,MKE",3,PATROL,Service in Progress
190762463-Assignment Completed,190762463,2019-03-17 23:03:26,"1006 W MINERAL ST,MKE",2,BATTERY DV,Assignment Completed
190762533-Service in Progress,190762533,2019-03-17 23:38:04,"5230 W BLUE MOUND RD,MKE",3,TAVERN CHECK,Service in Progress
190762532-Assignment Completed,190762532,2019-03-17 23:38:03,"245 W LINCOLN AV,MKE",2,OUT OF SERVICE,Assignment Completed
190762529-Assignment Completed,190762529,2019-03-17 23:36:49,"2920 N VEL R PHILLIPS AV,MKE",5,OUT OF SERVICE,Assignment Completed
190762528-To be Filed,190762528,2019-03-17 23:36:25,"3006 S 27TH ST,MKE",6,REPORTS,To be Filed
190762526-Assignment Completed,190762526,2019-03-17 23:36:05,"2333 N 49TH ST,MKE",3,OUT OF SERVICE,Assignment Completed
190762523-Unable to Locate Complainant,190762523,2019-03-17 23:35:10,"N 77TH ST / W GRANTOSA DR,MKE",7,SHOTS FIRED,Unable to Locate Complainant
190762508-Assignment Completed,190762508,2019-03-17 23:33:18,"1709 S 8TH ST,MKE",2,BATTERY,Assignment Completed
190762517-Advised,190762517,2019-03-17 23:32:37,"3035 N 21ST ST,MKE",5,TRBL W/SUBJ,Advised
190762505-Assignment Completed,190762505,2019-03-17 23:24:14,"245 W LINCOLN AV,MKE",2,ASSIGNMENT,Assignment Completed
190762495-Unable to Locate Complainant,190762495,2019-03-17 23:22:42,"7800 N 64TH CT,MKE",4,TRBL W/SUBJ,Unable to Locate Complainant
190762470-Advised,190762470,2019-03-17 23:19:39,"4360 N 14TH ST,MKE",5,FAMILY TROUBLE,Advised
190762438-Assignment Completed,190762438,2019-03-17 22:49:27,"749 W STATE ST,MKE",1,REPORTS,Assignment Completed
190762542-Assignment Completed,190762542,2019-03-17 23:43:58,"3626 W FOND DU LAC AV,MKE",7,OUT OF SERVICE,Assignment Completed
